# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 14:47:55 EST 2017, 8535, 0.190, 11, 0.060, 397, 33, 13, 1, 65, 5.677, 83.590
Wed Jan 11 14:52:46 EST 2017, 3585, 0.690, 5, 0.560, 547, 78, 4, 26, 20, 5.410, 5.323
Wed Jan 11 14:55:17 EST 2017, 4822, 0.070, 7, 0.440, 435, 89, 6, 44, 99, 33.823, 35.920
Wed Jan 11 14:56:58 EST 2017, 9772, 0.570, 1, 0.940, 585, 44, 15, 19, 54, 10.340, 10.040
Wed Jan 11 15:00:30 EST 2017, 7297, 0.320, 4, 0.190, 510, 66, 11, 32, 76, 51.803, 70.367
Wed Jan 11 15:02:16 EST 2017, 2347, 0.820, 10, 0.690, 360, 21, 1, 7, 31, 0.080, 0.080
Wed Jan 11 15:04:22 EST 2017, 1729, 0.130, 4, 0.870, 303, 27, 9, 35, 93, 7.360, 7.280
Wed Jan 11 15:11:50 EST 2017, 6679, 0.630, 10, 0.370, 453, 72, 19, 10, 48, 30.443, 0.000
Wed Jan 11 15:15:32 EST 2017, 9154, 0.380, 7, 0.620, 528, 50, 14, 48, 71, 54.500, 56.403
Wed Jan 11 15:16:43 EST 2017, 4204, 0.880, 1, 0.120, 378, 95, 5, 23, 26, 4.617, 4.820
Wed Jan 11 15:18:59 EST 2017, 2966, 0.260, 9, 0.750, 566, 83, 7, 4, 82, 13.950, 13.663
Wed Jan 11 15:21:30 EST 2017, 7916, 0.760, 3, 0.250, 416, 38, 17, 29, 37, 39.330, 32.443
Wed Jan 11 15:23:05 EST 2017, 5441, 0.010, 0, 0.500, 341, 61, 12, 16, 59, 10.480, 12.350
Wed Jan 11 15:23:56 EST 2017, 491, 0.510, 6, 0.000, 491, 16, 2, 41, 14, 0.080, 0.080
Wed Jan 11 15:25:17 EST 2017, 646, 0.300, 5, 0.670, 430, 99, 13, 9, 55, 20.480, 21.747
Wed Jan 11 15:27:02 EST 2017, 5596, 0.800, 11, 0.170, 580, 54, 3, 34, 10, 2.387, 2.337
Wed Jan 11 15:28:23 EST 2017, 8071, 0.050, 8, 0.920, 505, 76, 8, 22, 78, 20.137, 20.127
Wed Jan 11 15:29:19 EST 2017, 3121, 0.550, 2, 0.420, 355, 31, 17, 47, 33, 13.743, 13.417
Wed Jan 11 15:31:50 EST 2017, 4358, 0.180, 10, 0.550, 468, 20, 10, 28, 66, 7.570, 8.217
Wed Jan 11 15:33:46 EST 2017, 9308, 0.680, 4, 0.050, 318, 65, 1, 3, 21, 0.497, 0.493
Wed Jan 11 15:35:57 EST 2017, 6833, 0.430, 1, 0.800, 393, 43, 6, 41, 89, 7.100, 7.560
Wed Jan 11 15:43:25 EST 2017, 1883, 0.930, 7, 0.300, 543, 88, 15, 16, 44, 50.070, 0.000
Wed Jan 11 15:44:56 EST 2017, 2502, 0.110, 2, 0.110, 599, 82, 14, 37, 72, 45.617, 47.740
Wed Jan 11 15:48:17 EST 2017, 7452, 0.610, 8, 0.610, 449, 37, 4, 12, 27, 2.027, 1.980
Wed Jan 11 15:53:14 EST 2017, 9927, 0.360, 11, 0.360, 374, 59, 9, 25, 94, 24.073, 139.207
Wed Jan 11 15:54:29 EST 2017, 4977, 0.860, 5, 0.860, 524, 14, 19, 0, 49, 4.047, 4.653
Wed Jan 11 15:56:41 EST 2017, 3739, 0.490, 6, 0.230, 336, 26, 12, 19, 61, 10.530, 9.960
Wed Jan 11 15:58:32 EST 2017, 8689, 0.990, 0, 0.730, 486, 71, 2, 44, 16, 0.070, 0.070
Wed Jan 11 16:00:42 EST 2017, 6214, 0.240, 3, 0.480, 561, 48, 7, 6, 83, 7.913, 22.670
Wed Jan 11 16:02:53 EST 2017, 1264, 0.740, 9, 0.980, 411, 93, 16, 31, 38, 40.747, 41.083
Wed Jan 11 16:03:39 EST 2017, 955, 0.210, 7, 0.760, 346, 68, 4, 45, 35, 5.513, 5.583
Wed Jan 11 16:04:54 EST 2017, 5905, 0.710, 1, 0.260, 496, 23, 13, 20, 80, 15.287, 20.703
Wed Jan 11 16:06:00 EST 2017, 8380, 0.460, 4, 0.510, 571, 90, 18, 33, 13, 21.597, 19.933
Wed Jan 11 16:10:42 EST 2017, 3430, 0.960, 10, 0.010, 421, 45, 9, 8, 58, 0.100, 0.093
Wed Jan 11 16:12:48 EST 2017, 4668, 0.330, 0, 0.890, 533, 34, 1, 14, 47, 0.970, 0.977
Wed Jan 11 16:20:04 EST 2017, 9618, 0.830, 6, 0.390, 383, 79, 11, 39, 92, 73.140, 0.000
Wed Jan 11 16:21:06 EST 2017, 7143, 0.080, 9, 0.640, 308, 12, 16, 1, 24, 0.780, 0.777
Wed Jan 11 16:22:31 EST 2017, 2193, 0.580, 3, 0.140, 458, 57, 6, 26, 69, 21.473, 18.020
Wed Jan 11 16:23:22 EST 2017, 1574, 0.400, 11, 0.450, 514, 62, 5, 5, 52, 5.533, 5.530
Wed Jan 11 16:24:33 EST 2017, 6524, 0.900, 5, 0.950, 364, 17, 15, 30, 97, 15.597, 15.607
Wed Jan 11 16:26:18 EST 2017, 8999, 0.150, 2, 0.200, 439, 85, 19, 17, 30, 12.393, 12.660
Wed Jan 11 16:27:44 EST 2017, 4049, 0.650, 8, 0.700, 589, 40, 10, 42, 75, 37.473, 38.950
Wed Jan 11 16:28:10 EST 2017, 2811, 0.020, 3, 0.330, 402, 51, 3, 36, 41, 2.760, 2.857
Wed Jan 11 16:30:00 EST 2017, 7761, 0.520, 9, 0.830, 552, 96, 12, 11, 86, 47.510, 51.180
Wed Jan 11 16:32:26 EST 2017, 5286, 0.270, 6, 0.080, 477, 29, 17, 48, 19, 10.377, 9.690
Wed Jan 11 16:34:42 EST 2017, 336, 0.770, 0, 0.580, 327, 74, 7, 23, 64, 18.223, 17.430
Wed Jan 11 16:36:28 EST 2017, 259, 0.420, 6, 0.960, 578, 56, 11, 8, 25, 5.483, 5.443
Wed Jan 11 16:38:29 EST 2017, 5209, 0.920, 0, 0.460, 428, 11, 1, 33, 70, 0.067, 0.067
Wed Jan 11 16:40:35 EST 2017, 7684, 0.170, 3, 0.710, 353, 78, 6, 21, 47, 5.803, 5.743
Wed Jan 11 16:43:46 EST 2017, 2734, 0.670, 9, 0.210, 503, 33, 15, 46, 92, 61.420, 72.710
Wed Jan 11 16:46:42 EST 2017, 3972, 0.040, 2, 0.830, 315, 45, 13, 27, 14, 1.790, 2.147
Wed Jan 11 16:48:48 EST 2017, 8922, 0.540, 8, 0.330, 465, 90, 3, 2, 59, 5.377, 5.290
Wed Jan 11 16:50:54 EST 2017, 6447, 0.290, 11, 0.580, 540, 22, 8, 39, 36, 5.977, 6.070
Wed Jan 11 16:58:31 EST 2017, 1497, 0.790, 5, 0.080, 390, 67, 18, 14, 81, 82.810, 0.000
Wed Jan 11 16:59:11 EST 2017, 2115, 0.230, 9, 0.270, 446, 73, 12, 42, 19, 12.407, 12.357
Wed Jan 11 17:00:02 EST 2017, 7065, 0.730, 3, 0.770, 596, 28, 2, 17, 64, 2.443, 2.413
Wed Jan 11 17:01:28 EST 2017, 9540, 0.480, 0, 0.020, 521, 95, 7, 30, 42, 22.570, 23.603
Wed Jan 11 17:03:09 EST 2017, 4590, 0.980, 6, 0.520, 371, 50, 16, 5, 87, 0.267, 0.350
Wed Jan 11 17:05:20 EST 2017, 3353, 0.360, 4, 0.400, 484, 39, 14, 24, 30, 10.897, 9.733
Wed Jan 11 17:07:41 EST 2017, 8303, 0.860, 10, 0.900, 334, 84, 5, 49, 75, 29.237, 29.713
Wed Jan 11 17:09:22 EST 2017, 5828, 0.110, 7, 0.150, 409, 17, 9, 11, 53, 2.850, 3.043
Wed Jan 11 17:12:28 EST 2017, 878, 0.610, 1, 0.650, 559, 62, 19, 36, 98, 57.630, 68.030
