# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jul  3 01:57:08 EDT 2017, 0.940, 124, 24, 8, 19, 349, 4, 17, 11, 16, 0.493, 0.493
Mon Jul  3 01:58:40 EDT 2017, 0.440, 144, 29, 4, 8, 499, 14, 37, 26, 36, 91.307, 6.057
Mon Jul  3 01:58:57 EDT 2017, 0.320, 129, 20, 7, 22, 461, 16, 42, 0, 11, 16.983, 2.463
Mon Jul  3 01:59:02 EDT 2017, 0.820, 149, 25, 3, 11, 311, 7, 22, 15, 31, 4.197, 1.363
Mon Jul  3 01:59:04 EDT 2017, 0.570, 139, 28, 9, 17, 536, 2, 32, 8, 41, 2.257, 1.450
Mon Jul  3 01:59:06 EDT 2017, 0.070, 159, 23, 5, 28, 386, 11, 12, 23, 21, 1.707, 0.880
Mon Jul  3 01:59:12 EDT 2017, 0.100, 137, 22, 4, 20, 302, 8, 20, 25, 32, 5.530, 1.390
Mon Jul  3 01:59:27 EDT 2017, 0.600, 157, 27, 8, 9, 452, 18, 40, 10, 12, 14.440, 2.247
Mon Jul  3 01:59:29 EDT 2017, 0.850, 127, 29, 2, 15, 377, 13, 10, 18, 22, 2.103, 0.970
Mon Jul  3 01:59:37 EDT 2017, 0.350, 147, 24, 6, 26, 527, 4, 30, 3, 42, 7.673, 2.330
Mon Jul  3 01:59:58 EDT 2017, 0.470, 122, 25, 5, 17, 564, 6, 45, 29, 27, 20.767, 3.497
Mon Jul  3 02:01:15 EDT 2017, 0.970, 142, 20, 9, 28, 414, 15, 25, 14, 47, 77.090, 4.903
Mon Jul  3 02:02:26 EDT 2017, 0.720, 132, 23, 3, 23, 489, 11, 35, 22, 37, 70.663, 5.317
Mon Jul  3 02:02:26 EDT 2017, 0.220, 152, 28, 7, 12, 339, 1, 15, 7, 17, 0.330, 0.313
Mon Jul  3 02:02:50 EDT 2017, 0.160, 125, 24, 9, 8, 358, 9, 38, 27, 30, 23.000, 2.887
Mon Jul  3 02:02:53 EDT 2017, 0.660, 145, 29, 5, 19, 508, 19, 18, 12, 10, 2.923, 1.040
Mon Jul  3 02:03:36 EDT 2017, 0.910, 135, 26, 7, 24, 433, 14, 48, 20, 20, 43.157, 3.790
Mon Jul  3 02:03:48 EDT 2017, 0.410, 155, 21, 3, 13, 583, 5, 28, 5, 40, 11.900, 3.180
Mon Jul  3 02:03:50 EDT 2017, 0.280, 130, 27, 8, 27, 546, 7, 13, 24, 25, 1.753, 1.023
Mon Jul  3 02:06:26 EDT 2017, 0.780, 150, 22, 4, 16, 396, 17, 33, 9, 45, 154.793, 7.050
Mon Jul  3 02:06:59 EDT 2017, 0.530, 120, 20, 6, 11, 471, 12, 23, 16, 35, 33.490, 3.443
Mon Jul  3 02:07:00 EDT 2017, 0.030, 140, 25, 2, 22, 321, 2, 43, 1, 15, 0.730, 0.697
Mon Jul  3 02:07:41 EDT 2017, 0.050, 132, 24, 7, 17, 597, 13, 17, 15, 48, 40.653, 4.257
Mon Jul  3 02:07:44 EDT 2017, 0.550, 152, 29, 3, 28, 447, 3, 37, 0, 28, 2.710, 1.287
Mon Jul  3 02:07:49 EDT 2017, 0.800, 122, 27, 9, 23, 522, 8, 27, 22, 18, 4.623, 1.480
Mon Jul  3 02:11:40 EDT 2017, 0.300, 142, 22, 5, 12, 372, 17, 47, 7, 38, 230.953, 8.057
Mon Jul  3 02:11:44 EDT 2017, 0.430, 127, 28, 6, 20, 335, 10, 32, 18, 13, 3.487, 1.183
Mon Jul  3 02:11:44 EDT 2017, 0.930, 147, 23, 2, 9, 485, 1, 12, 3, 33, 0.243, 0.323
Mon Jul  3 02:12:15 EDT 2017, 0.680, 137, 21, 8, 14, 410, 6, 42, 26, 43, 30.040, 3.900
Mon Jul  3 02:12:31 EDT 2017, 0.180, 157, 26, 4, 25, 560, 15, 22, 11, 23, 16.050, 2.717
Mon Jul  3 02:17:39 EDT 2017, 0.240, 124, 21, 2, 29, 541, 14, 40, 20, 45, 306.937, 10.967
Mon Jul  3 02:17:41 EDT 2017, 0.740, 144, 26, 6, 18, 391, 4, 20, 5, 25, 1.300, 0.957
Mon Jul  3 02:17:46 EDT 2017, 0.990, 134, 29, 4, 13, 466, 9, 30, 28, 15, 4.500, 1.560
Mon Jul  3 02:17:53 EDT 2017, 0.490, 154, 24, 8, 24, 316, 19, 10, 13, 35, 6.700, 1.437
Mon Jul  3 02:17:55 EDT 2017, 0.360, 139, 25, 3, 10, 354, 12, 25, 17, 10, 2.240, 1.047
Mon Jul  3 02:17:58 EDT 2017, 0.860, 159, 20, 7, 21, 504, 2, 45, 2, 30, 2.543, 1.593
Mon Jul  3 02:18:03 EDT 2017, 0.610, 129, 23, 5, 27, 429, 7, 15, 24, 40, 5.237, 1.623
Mon Jul  3 02:18:35 EDT 2017, 0.110, 149, 28, 9, 16, 579, 16, 35, 9, 20, 31.943, 3.673
Mon Jul  3 02:18:47 EDT 2017, 0.080, 128, 26, 8, 11, 494, 4, 46, 8, 34, 11.557, 2.697
Mon Jul  3 02:18:52 EDT 2017, 0.580, 148, 21, 4, 22, 344, 13, 26, 23, 14, 4.990, 1.397
Mon Jul  3 02:20:15 EDT 2017, 0.830, 138, 23, 6, 27, 569, 18, 36, 1, 24, 81.973, 5.727
Mon Jul  3 02:20:24 EDT 2017, 0.330, 158, 28, 2, 16, 419, 9, 16, 16, 44, 8.770, 2.113
Mon Jul  3 02:20:24 EDT 2017, 0.460, 133, 20, 9, 25, 382, 1, 21, 12, 29, 0.373, 0.497
Mon Jul  3 02:22:47 EDT 2017, 0.960, 153, 25, 5, 14, 532, 11, 41, 27, 49, 141.853, 8.840
Mon Jul  3 02:22:56 EDT 2017, 0.710, 123, 27, 7, 8, 307, 16, 11, 4, 39, 8.433, 1.467
Mon Jul  3 02:23:00 EDT 2017, 0.210, 143, 22, 3, 19, 457, 6, 31, 19, 19, 4.133, 1.493
Mon Jul  3 02:23:02 EDT 2017, 0.140, 136, 29, 5, 23, 475, 5, 14, 14, 31, 1.590, 1.107
Mon Jul  3 02:23:07 EDT 2017, 0.640, 156, 24, 9, 12, 325, 15, 34, 29, 11, 4.687, 1.197
Mon Jul  3 02:23:45 EDT 2017, 0.890, 126, 22, 3, 18, 550, 19, 24, 6, 21, 37.540, 3.600
Mon Jul  3 02:24:53 EDT 2017, 0.390, 146, 27, 7, 29, 400, 10, 44, 21, 41, 67.263, 5.620
Mon Jul  3 02:24:56 EDT 2017, 0.270, 121, 23, 4, 15, 438, 3, 39, 10, 26, 3.407, 1.583
Mon Jul  3 02:25:28 EDT 2017, 0.770, 141, 28, 8, 26, 588, 12, 19, 25, 46, 31.630, 3.880
Mon Jul  3 02:29:19 EDT 2017, 0.520, 131, 25, 2, 21, 363, 17, 49, 3, 36, 229.487, 7.740
Mon Jul  3 02:29:23 EDT 2017, 0.020, 151, 20, 6, 10, 513, 7, 29, 18, 16, 3.663, 1.613
Mon Jul  3 02:29:32 EDT 2017, 0.010, 136, 25, 9, 28, 454, 11, 16, 5, 35, 9.007, 1.883
Mon Jul  3 02:29:32 EDT 2017, 0.510, 156, 20, 5, 17, 304, 1, 36, 20, 15, 0.293, 0.383
Mon Jul  3 02:29:38 EDT 2017, 0.760, 126, 23, 7, 11, 529, 6, 26, 12, 25, 5.477, 1.840
Mon Jul  3 02:33:05 EDT 2017, 0.260, 146, 28, 3, 22, 379, 15, 46, 27, 45, 206.473, 7.917
Mon Jul  3 02:33:24 EDT 2017, 0.390, 121, 21, 8, 9, 417, 13, 31, 1, 20, 18.870, 2.583
Mon Jul  3 02:33:25 EDT 2017, 0.890, 141, 26, 4, 20, 567, 3, 11, 16, 40, 1.053, 0.740
Mon Jul  3 02:33:44 EDT 2017, 0.640, 131, 29, 6, 25, 342, 8, 41, 8, 30, 18.350, 2.537
Mon Jul  3 02:33:48 EDT 2017, 0.140, 151, 24, 2, 14, 492, 18, 21, 23, 10, 4.017, 1.223
Mon Jul  3 02:35:58 EDT 2017, 0.200, 129, 27, 4, 18, 511, 12, 44, 3, 38, 130.003, 7.303
Mon Jul  3 02:35:59 EDT 2017, 0.700, 149, 22, 8, 29, 361, 2, 24, 18, 18, 0.450, 0.543
Mon Jul  3 02:36:19 EDT 2017, 0.950, 139, 20, 2, 24, 586, 7, 34, 10, 28, 20.200, 3.783
Mon Jul  3 02:36:44 EDT 2017, 0.450, 159, 25, 6, 13, 436, 16, 14, 25, 48, 24.510, 2.843
Mon Jul  3 02:37:07 EDT 2017, 0.320, 134, 23, 5, 21, 398, 14, 29, 6, 23, 22.303, 2.597
Mon Jul  3 02:37:34 EDT 2017, 0.820, 154, 28, 9, 10, 548, 5, 49, 21, 43, 27.343, 4.850
Mon Jul  3 02:37:41 EDT 2017, 0.570, 124, 26, 3, 16, 323, 9, 19, 14, 33, 7.033, 1.587
Mon Jul  3 02:38:07 EDT 2017, 0.070, 144, 21, 7, 27, 473, 19, 39, 29, 13, 25.587, 2.797
