# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jul  3 02:29:31 EDT 2017, 0.510, 120, 22, 8, 29, 562, 1, 25, 2, 27, 0.557, 0.720
Mon Jul  3 02:31:46 EDT 2017, 0.010, 140, 27, 4, 18, 412, 11, 45, 17, 47, 132.913, 6.997
Mon Jul  3 02:31:52 EDT 2017, 0.010, 139, 29, 8, 28, 307, 3, 41, 17, 48, 5.810, 2.040
Mon Jul  3 02:32:06 EDT 2017, 0.510, 159, 24, 4, 17, 457, 13, 21, 2, 28, 14.433, 2.643
Mon Jul  3 02:32:32 EDT 2017, 0.760, 129, 22, 6, 12, 382, 18, 31, 24, 18, 25.153, 2.533
Mon Jul  3 02:32:36 EDT 2017, 0.260, 149, 27, 2, 23, 532, 8, 11, 9, 38, 3.597, 1.577
Mon Jul  3 02:32:36 EDT 2017, 0.380, 124, 23, 9, 9, 570, 1, 26, 20, 13, 0.253, 0.327
Mon Jul  3 02:33:39 EDT 2017, 0.880, 144, 28, 5, 20, 420, 11, 46, 5, 33, 62.390, 4.957
Mon Jul  3 02:34:09 EDT 2017, 0.630, 134, 25, 7, 25, 495, 15, 16, 28, 43, 29.890, 3.297
Mon Jul  3 02:34:15 EDT 2017, 0.130, 154, 20, 3, 14, 345, 6, 36, 13, 23, 5.867, 1.770
Mon Jul  3 02:34:20 EDT 2017, 0.190, 126, 26, 5, 16, 364, 5, 19, 18, 46, 4.670, 1.503
Mon Jul  3 02:35:18 EDT 2017, 0.690, 146, 21, 9, 27, 514, 14, 39, 3, 26, 57.283, 4.767
Mon Jul  3 02:35:40 EDT 2017, 0.940, 136, 24, 3, 21, 439, 19, 29, 26, 16, 21.860, 2.663
Mon Jul  3 02:36:47 EDT 2017, 0.440, 156, 29, 7, 10, 589, 9, 49, 11, 36, 66.493, 6.307
Mon Jul  3 02:36:48 EDT 2017, 0.320, 131, 20, 4, 19, 551, 2, 34, 15, 11, 0.617, 0.723
Mon Jul  3 02:36:53 EDT 2017, 0.820, 151, 25, 8, 8, 401, 12, 14, 0, 31, 5.307, 1.437
Mon Jul  3 02:41:41 EDT 2017, 0.570, 121, 27, 2, 13, 476, 16, 44, 22, 41, 286.540, 9.757
Mon Jul  3 02:41:43 EDT 2017, 0.070, 141, 22, 6, 24, 326, 7, 24, 7, 21, 2.680, 1.133
Mon Jul  3 02:41:53 EDT 2017, 0.100, 120, 21, 7, 23, 410, 14, 12, 10, 34, 9.487, 1.863
Mon Jul  3 02:41:54 EDT 2017, 0.600, 140, 26, 3, 12, 560, 4, 32, 25, 14, 1.347, 1.063
Mon Jul  3 02:41:59 EDT 2017, 0.850, 130, 29, 9, 18, 335, 9, 22, 2, 24, 4.043, 1.220
Mon Jul  3 02:47:13 EDT 2017, 0.350, 150, 24, 5, 29, 485, 18, 42, 17, 44, 312.743, 10.777
Mon Jul  3 02:47:57 EDT 2017, 0.470, 135, 25, 6, 15, 523, 11, 37, 14, 29, 43.217, 4.370
Mon Jul  3 02:47:58 EDT 2017, 0.970, 155, 20, 2, 26, 373, 2, 17, 29, 49, 1.170, 0.893
Mon Jul  3 02:48:47 EDT 2017, 0.720, 125, 23, 8, 21, 598, 6, 47, 6, 39, 47.857, 5.560
Mon Jul  3 02:49:03 EDT 2017, 0.220, 145, 28, 4, 10, 448, 16, 27, 21, 19, 15.770, 2.313
Mon Jul  3 02:51:27 EDT 2017, 0.160, 132, 24, 2, 11, 429, 15, 45, 12, 32, 144.067, 7.140
Mon Jul  3 02:51:29 EDT 2017, 0.660, 152, 29, 6, 22, 579, 5, 25, 27, 12, 1.003, 0.897
Mon Jul  3 02:51:42 EDT 2017, 0.910, 122, 27, 4, 28, 354, 10, 35, 4, 22, 13.320, 2.060
Mon Jul  3 02:52:22 EDT 2017, 0.410, 142, 22, 8, 17, 504, 19, 15, 19, 42, 40.253, 3.540
Mon Jul  3 02:52:35 EDT 2017, 0.290, 127, 28, 3, 25, 467, 12, 20, 8, 27, 11.937, 2.140
Mon Jul  3 02:52:41 EDT 2017, 0.790, 147, 23, 7, 14, 317, 3, 40, 23, 47, 6.033, 2.017
Mon Jul  3 02:52:44 EDT 2017, 0.540, 137, 21, 5, 8, 542, 8, 10, 1, 37, 3.417, 1.410
Mon Jul  3 02:52:58 EDT 2017, 0.040, 157, 26, 9, 19, 392, 17, 30, 16, 17, 12.893, 2.033
Mon Jul  3 02:53:33 EDT 2017, 0.050, 129, 24, 4, 13, 490, 8, 26, 0, 49, 34.627, 3.970
Mon Jul  3 02:54:53 EDT 2017, 0.550, 149, 29, 8, 24, 340, 17, 46, 15, 29, 80.370, 4.517
Mon Jul  3 02:54:59 EDT 2017, 0.800, 139, 26, 2, 19, 565, 13, 16, 8, 19, 5.407, 1.650
Mon Jul  3 02:55:04 EDT 2017, 0.300, 159, 21, 6, 8, 415, 3, 36, 23, 39, 4.667, 1.900
Mon Jul  3 02:55:06 EDT 2017, 0.430, 134, 27, 5, 22, 378, 5, 41, 4, 14, 2.160, 1.100
Mon Jul  3 02:55:37 EDT 2017, 0.930, 154, 22, 9, 11, 528, 15, 21, 19, 34, 30.363, 3.503
Mon Jul  3 02:56:24 EDT 2017, 0.680, 124, 20, 3, 16, 303, 10, 31, 11, 44, 47.370, 3.767
Mon Jul  3 02:56:25 EDT 2017, 0.180, 144, 25, 7, 27, 453, 1, 11, 26, 24, 0.283, 0.290
Mon Jul  3 02:57:17 EDT 2017, 0.240, 137, 22, 9, 26, 471, 9, 33, 6, 46, 51.777, 5.013
Mon Jul  3 02:57:23 EDT 2017, 0.740, 157, 27, 5, 15, 321, 19, 13, 21, 26, 6.120, 1.220
Mon Jul  3 02:57:50 EDT 2017, 0.990, 127, 29, 7, 9, 546, 14, 43, 13, 16, 26.927, 3.170
Mon Jul  3 02:57:54 EDT 2017, 0.490, 147, 24, 3, 20, 396, 4, 23, 28, 36, 3.217, 1.380
Mon Jul  3 02:57:54 EDT 2017, 0.360, 122, 26, 8, 12, 434, 7, 18, 2, 11, 0.787, 0.613
Mon Jul  3 03:00:14 EDT 2017, 0.860, 142, 21, 4, 23, 584, 16, 38, 17, 31, 138.617, 7.563
Mon Jul  3 03:00:50 EDT 2017, 0.610, 132, 23, 6, 29, 359, 11, 28, 9, 41, 36.007, 3.433
Mon Jul  3 03:00:52 EDT 2017, 0.110, 152, 28, 2, 18, 509, 2, 48, 24, 21, 1.513, 1.197
Mon Jul  3 03:04:04 EDT 2017, 0.080, 131, 27, 3, 9, 593, 18, 39, 24, 32, 190.433, 8.310
Mon Jul  3 03:04:05 EDT 2017, 0.580, 151, 22, 7, 20, 443, 8, 19, 9, 12, 1.183, 0.883
Mon Jul  3 03:04:12 EDT 2017, 0.830, 121, 24, 5, 25, 518, 4, 49, 16, 22, 7.030, 2.060
Mon Jul  3 03:04:56 EDT 2017, 0.330, 141, 29, 9, 14, 368, 13, 29, 1, 42, 43.353, 3.573
Mon Jul  3 03:05:06 EDT 2017, 0.460, 126, 20, 2, 28, 331, 16, 14, 27, 27, 9.960, 1.697
Mon Jul  3 03:05:31 EDT 2017, 0.960, 146, 25, 6, 17, 481, 6, 34, 12, 47, 24.547, 3.807
Mon Jul  3 03:05:32 EDT 2017, 0.710, 136, 28, 4, 11, 406, 1, 24, 20, 37, 0.510, 0.573
Mon Jul  3 03:05:51 EDT 2017, 0.210, 156, 23, 8, 22, 556, 11, 44, 5, 17, 18.947, 3.197
Mon Jul  3 03:06:41 EDT 2017, 0.150, 123, 28, 6, 21, 537, 19, 22, 29, 30, 50.147, 3.973
Mon Jul  3 03:06:46 EDT 2017, 0.650, 143, 23, 2, 10, 387, 10, 42, 14, 10, 4.700, 1.457
Mon Jul  3 03:06:47 EDT 2017, 0.900, 133, 21, 8, 15, 462, 5, 12, 22, 20, 0.540, 0.503
Mon Jul  3 03:07:40 EDT 2017, 0.400, 153, 26, 4, 26, 312, 14, 32, 7, 40, 53.173, 3.873
Mon Jul  3 03:09:07 EDT 2017, 0.270, 138, 22, 7, 18, 350, 17, 47, 25, 25, 86.743, 4.713
Mon Jul  3 03:09:26 EDT 2017, 0.770, 158, 27, 3, 29, 500, 7, 27, 10, 45, 18.407, 3.343
Mon Jul  3 03:09:30 EDT 2017, 0.520, 128, 25, 9, 24, 425, 3, 37, 18, 35, 4.193, 1.673
Mon Jul  3 03:09:34 EDT 2017, 0.020, 148, 20, 5, 13, 575, 12, 17, 3, 15, 3.533, 1.360
Mon Jul  3 03:09:44 EDT 2017, 0.010, 124, 25, 2, 25, 553, 5, 28, 20, 36, 10.590, 2.680
Mon Jul  3 03:10:19 EDT 2017, 0.510, 144, 20, 6, 14, 403, 15, 48, 5, 16, 33.967, 3.237
Mon Jul  3 03:10:26 EDT 2017, 0.760, 134, 22, 4, 8, 478, 10, 18, 28, 26, 7.420, 1.857
Mon Jul  3 03:10:27 EDT 2017, 0.260, 154, 27, 8, 19, 328, 1, 38, 13, 46, 0.980, 0.937
