# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jul  3 02:14:42 EDT 2017, 0.720, 122, 20, 2, 15, 546, 5, 41, 3, 14, 4.077, 1.657
Mon Jul  3 02:15:06 EDT 2017, 0.220, 142, 25, 6, 26, 396, 15, 21, 18, 34, 23.383, 2.687
Mon Jul  3 02:15:33 EDT 2017, 0.160, 135, 22, 8, 27, 377, 16, 44, 13, 16, 26.960, 2.623
Mon Jul  3 02:15:41 EDT 2017, 0.660, 155, 27, 4, 16, 527, 6, 24, 28, 36, 7.337, 2.247
Mon Jul  3 02:15:44 EDT 2017, 0.910, 125, 29, 6, 11, 302, 2, 34, 5, 46, 2.293, 1.270
Mon Jul  3 02:15:48 EDT 2017, 0.410, 145, 24, 2, 22, 452, 11, 14, 20, 26, 4.387, 1.353
Mon Jul  3 02:17:58 EDT 2017, 0.290, 120, 25, 9, 8, 490, 18, 29, 9, 41, 129.790, 6.073
Mon Jul  3 02:18:18 EDT 2017, 0.790, 140, 20, 5, 19, 340, 9, 49, 24, 21, 19.107, 2.577
Mon Jul  3 02:18:18 EDT 2017, 0.540, 130, 23, 7, 25, 565, 4, 19, 1, 11, 0.453, 0.487
Mon Jul  3 02:19:10 EDT 2017, 0.040, 150, 28, 3, 14, 415, 13, 39, 16, 31, 51.110, 4.217
Mon Jul  3 02:19:11 EDT 2017, 0.050, 122, 21, 6, 19, 466, 2, 24, 3, 24, 0.937, 0.910
Mon Jul  3 02:20:34 EDT 2017, 0.550, 142, 26, 2, 8, 316, 11, 44, 18, 44, 83.183, 4.840
Mon Jul  3 02:20:50 EDT 2017, 0.800, 132, 28, 8, 14, 541, 16, 14, 10, 34, 15.230, 2.393
Mon Jul  3 02:20:53 EDT 2017, 0.300, 152, 23, 4, 25, 391, 7, 34, 25, 14, 2.873, 1.187
Mon Jul  3 02:21:07 EDT 2017, 0.430, 137, 25, 7, 17, 429, 4, 49, 7, 39, 13.757, 2.853
Mon Jul  3 02:21:28 EDT 2017, 0.930, 157, 20, 3, 28, 579, 14, 29, 22, 19, 20.663, 3.140
Mon Jul  3 02:23:07 EDT 2017, 0.680, 127, 22, 9, 22, 354, 19, 39, 14, 29, 99.330, 4.583
Mon Jul  3 02:23:26 EDT 2017, 0.180, 147, 27, 5, 11, 504, 9, 19, 29, 49, 17.797, 3.080
Mon Jul  3 02:23:26 EDT 2017, 0.240, 134, 24, 3, 10, 523, 1, 37, 5, 22, 0.643, 0.753
Mon Jul  3 02:23:35 EDT 2017, 0.740, 154, 29, 7, 21, 373, 10, 17, 20, 42, 7.993, 1.723
Mon Jul  3 02:26:45 EDT 2017, 0.990, 124, 26, 5, 26, 598, 15, 47, 12, 32, 190.317, 8.680
Mon Jul  3 02:26:46 EDT 2017, 0.490, 144, 21, 9, 15, 448, 5, 27, 27, 12, 0.990, 0.883
Mon Jul  3 02:26:47 EDT 2017, 0.370, 129, 28, 2, 29, 410, 3, 12, 1, 37, 0.763, 0.700
Mon Jul  3 02:27:02 EDT 2017, 0.870, 149, 23, 6, 18, 560, 13, 32, 16, 17, 14.080, 2.460
Mon Jul  3 02:27:24 EDT 2017, 0.620, 139, 20, 4, 12, 335, 17, 22, 8, 27, 22.027, 2.297
Mon Jul  3 02:28:18 EDT 2017, 0.120, 159, 25, 8, 23, 485, 8, 42, 23, 47, 53.510, 5.540
Mon Jul  3 02:28:29 EDT 2017, 0.080, 138, 29, 9, 24, 551, 12, 31, 24, 18, 10.940, 2.213
Mon Jul  3 02:28:30 EDT 2017, 0.580, 158, 24, 5, 13, 401, 3, 11, 9, 38, 0.723, 0.717
Mon Jul  3 02:29:29 EDT 2017, 0.830, 128, 22, 7, 8, 476, 7, 41, 17, 48, 58.653, 5.320
Mon Jul  3 02:29:45 EDT 2017, 0.330, 148, 27, 3, 19, 326, 17, 21, 2, 28, 16.040, 2.037
Mon Jul  3 02:30:06 EDT 2017, 0.460, 123, 23, 8, 10, 363, 14, 16, 28, 43, 20.233, 2.213
Mon Jul  3 02:30:10 EDT 2017, 0.960, 143, 28, 4, 21, 513, 5, 36, 13, 23, 4.737, 1.757
Mon Jul  3 02:30:13 EDT 2017, 0.710, 133, 25, 6, 27, 438, 10, 26, 21, 13, 2.940, 1.150
Mon Jul  3 02:35:46 EDT 2017, 0.210, 153, 20, 2, 16, 588, 19, 46, 6, 33, 331.333, 11.387
Mon Jul  3 02:35:53 EDT 2017, 0.150, 126, 26, 4, 15, 569, 11, 28, 26, 15, 7.503, 1.993
Mon Jul  3 02:35:55 EDT 2017, 0.650, 146, 21, 8, 26, 419, 1, 48, 11, 35, 1.267, 1.120
Mon Jul  3 02:36:03 EDT 2017, 0.900, 136, 24, 2, 20, 494, 6, 18, 19, 45, 7.957, 2.263
Mon Jul  3 02:36:36 EDT 2017, 0.400, 156, 29, 6, 9, 344, 16, 38, 4, 25, 32.910, 3.010
Mon Jul  3 02:38:29 EDT 2017, 0.270, 131, 20, 5, 23, 307, 13, 43, 23, 40, 112.300, 5.000
Mon Jul  3 02:38:30 EDT 2017, 0.770, 151, 25, 9, 12, 457, 4, 23, 8, 20, 1.210, 1.020
Mon Jul  3 02:38:32 EDT 2017, 0.520, 121, 27, 3, 17, 382, 8, 33, 15, 10, 2.123, 1.003
Mon Jul  3 02:38:47 EDT 2017, 0.020, 141, 22, 7, 28, 532, 18, 13, 0, 30, 14.223, 2.187
Mon Jul  3 02:38:47 EDT 2017, 0.010, 127, 28, 8, 8, 586, 4, 20, 21, 11, 0.487, 0.633
Mon Jul  3 02:40:04 EDT 2017, 0.510, 147, 23, 4, 19, 436, 14, 40, 6, 31, 75.730, 5.083
Mon Jul  3 02:40:21 EDT 2017, 0.760, 137, 20, 6, 25, 511, 18, 10, 28, 41, 17.337, 2.440
Mon Jul  3 02:40:28 EDT 2017, 0.260, 157, 25, 2, 14, 361, 9, 30, 13, 21, 6.633, 1.817
Mon Jul  3 02:40:32 EDT 2017, 0.390, 132, 24, 9, 27, 323, 2, 45, 17, 46, 3.433, 1.387
Mon Jul  3 02:40:42 EDT 2017, 0.890, 152, 29, 5, 16, 473, 11, 25, 2, 26, 10.733, 2.050
Mon Jul  3 02:41:01 EDT 2017, 0.640, 122, 26, 7, 11, 398, 16, 35, 25, 16, 18.157, 2.147
Mon Jul  3 02:41:07 EDT 2017, 0.140, 142, 21, 3, 22, 548, 7, 15, 10, 36, 6.337, 2.450
Mon Jul  3 02:41:09 EDT 2017, 0.200, 139, 26, 5, 21, 530, 3, 37, 15, 14, 1.100, 0.980
Mon Jul  3 02:41:17 EDT 2017, 0.700, 159, 21, 9, 10, 380, 12, 17, 0, 34, 8.740, 1.790
Mon Jul  3 02:48:08 EDT 2017, 0.950, 129, 23, 3, 15, 455, 17, 47, 23, 44, 409.127, 11.343
Mon Jul  3 02:48:12 EDT 2017, 0.450, 149, 28, 7, 26, 305, 8, 27, 8, 24, 3.883, 1.523
Mon Jul  3 02:48:12 EDT 2017, 0.330, 124, 22, 4, 18, 342, 1, 12, 19, 49, 0.240, 0.317
Mon Jul  3 02:48:32 EDT 2017, 0.830, 144, 27, 8, 29, 492, 10, 32, 4, 29, 19.790, 3.083
Mon Jul  3 02:48:41 EDT 2017, 0.580, 134, 29, 2, 23, 417, 15, 22, 26, 19, 8.623, 1.533
Mon Jul  3 02:49:00 EDT 2017, 0.080, 154, 24, 6, 12, 567, 5, 42, 11, 39, 19.143, 3.673
Mon Jul  3 02:49:43 EDT 2017, 0.110, 133, 20, 7, 13, 502, 14, 33, 14, 25, 42.763, 3.837
Mon Jul  3 02:49:45 EDT 2017, 0.610, 153, 25, 3, 24, 352, 5, 13, 29, 45, 1.840, 0.943
Mon Jul  3 02:50:43 EDT 2017, 0.860, 123, 28, 9, 19, 577, 9, 43, 7, 35, 57.067, 5.130
Mon Jul  3 02:50:53 EDT 2017, 0.360, 143, 23, 5, 8, 427, 19, 23, 22, 15, 9.950, 1.723
Mon Jul  3 02:51:02 EDT 2017, 0.480, 128, 27, 6, 21, 389, 12, 18, 11, 30, 8.860, 1.747
Mon Jul  3 02:51:03 EDT 2017, 0.980, 148, 22, 2, 10, 539, 2, 38, 26, 10, 0.483, 0.667
Mon Jul  3 02:51:06 EDT 2017, 0.730, 138, 24, 8, 16, 314, 7, 28, 3, 20, 2.857, 1.253
Mon Jul  3 02:55:01 EDT 2017, 0.230, 158, 29, 4, 27, 464, 17, 48, 18, 40, 234.877, 9.063
Mon Jul  3 02:55:36 EDT 2017, 0.170, 120, 22, 2, 25, 483, 13, 26, 9, 28, 34.143, 4.020
Mon Jul  3 02:55:50 EDT 2017, 0.670, 140, 27, 6, 14, 333, 4, 46, 24, 48, 13.827, 2.643
Mon Jul  3 02:55:58 EDT 2017, 0.920, 130, 25, 4, 9, 558, 8, 16, 1, 38, 8.267, 2.233
Mon Jul  3 02:56:28 EDT 2017, 0.420, 150, 20, 8, 20, 408, 18, 36, 16, 18, 29.170, 2.800
