# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 22:33:00 EST 2017, 1, 5, 0.250, 10, 46.9267, 0.40549, 46.1818, 47.6716, 46.63, 46.63, 46.65, 47.5, 47.5, 56126.7, 1.88562, 56123.2, 56130.2, 56124, 56124, 56128, 56128, 56128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876650, 0, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650
Thu Jan 12 22:35:05 EST 2017, 1, 10, 0.250, 10, 48.7433, 1.36558, 46.2346, 51.252, 47.58, 47.58, 47.99, 50.66, 50.66, 59596, 21.4165, 59556.7, 59635.3, 59572, 59572, 59592, 59624, 59624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642679, 0, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679
Thu Jan 12 22:36:46 EST 2017, 1, 1, 0.000, 15, 32.92, 0.0216025, 32.8803, 32.9597, 32.89, 32.89, 32.93, 32.94, 32.94, 15050.7, 3.77124, 15043.8, 15057.6, 15048, 15048, 15048, 15056, 15056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4993097, 0, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 29498829, 0, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829
Thu Jan 12 22:39:12 EST 2017, 1, 2, 0.000, 15, 49.2667, 3.30456, 43.1958, 55.3376, 46.92, 46.92, 46.94, 53.94, 53.94, 34057.3, 1.88562, 34053.8, 34060.8, 34056, 34056, 34056, 34060, 34060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
Thu Jan 12 22:41:38 EST 2017, 1, 5, 0.000, 15, 77.4967, 0.00942809, 77.4794, 77.514, 77.49, 77.49, 77.49, 77.51, 77.51, 85692, 0, 85692, 85692, 85692, 85692, 85692, 85692, 85692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813670, 0, 68813670, 68813670, 68813670, 68813670, 68813670, 68813670, 68813670
Thu Jan 12 22:43:34 EST 2017, 1, 10, 0.000, 15, 67.3433, 5.82967, 56.6334, 78.0532, 59.1, 59.1, 71.35, 71.58, 71.58, 91550.7, 3.77124, 91543.8, 91557.6, 91548, 91548, 91548, 91556, 91556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463747, 0, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747
Thu Jan 12 22:44:55 EST 2017, 1, 1, 0.250, 15, 31.75, 0.113431, 31.5416, 31.9584, 31.59, 31.59, 31.82, 31.84, 31.84, 14128, 0, 14128, 14128, 14128, 14128, 14128, 14128, 14128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4992618, 0, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 29498723, 0, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723
Thu Jan 12 22:47:21 EST 2017, 1, 2, 0.250, 15, 55.8633, 0.133, 55.619, 56.1076, 55.75, 55.75, 55.79, 56.05, 56.05, 35776, 3.26599, 35770, 35782, 35772, 35772, 35776, 35780, 35780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998975, 0, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 47388283, 0, 47388283, 47388283, 47388283, 47388283, 47388283, 47388283, 47388283
Thu Jan 12 22:49:42 EST 2017, 1, 5, 0.250, 15, 75.9333, 1.89542, 72.4512, 79.4154, 73.26, 73.26, 77.1, 77.44, 77.44, 79309.3, 4.98888, 79300.1, 79318.5, 79304, 79304, 79308, 79316, 79316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813794, 0, 68813794, 68813794, 68813794, 68813794, 68813794, 68813794, 68813794
Thu Jan 12 22:51:53 EST 2017, 1, 10, 0.250, 15, 81.38, 0.00816497, 81.365, 81.395, 81.37, 81.37, 81.38, 81.39, 81.39, 84658.7, 1.88562, 84655.2, 84662.2, 84656, 84656, 84660, 84660, 84660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463786, 0, 74463786, 74463786, 74463786, 74463786, 74463786, 74463786, 74463786
