# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 22:41:32 EST 2017, 1, 5, 0.250, 10, 67.66, 5.00744, 58.4607, 76.8593, 63.99, 63.99, 64.25, 74.74, 74.74, 55770.7, 3.77124, 55763.8, 55777.6, 55768, 55768, 55768, 55776, 55776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876650, 0, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650
Thu Jan 12 22:43:48 EST 2017, 1, 10, 0.250, 10, 84.0633, 0.181169, 83.7305, 84.3961, 83.86, 83.86, 84.03, 84.3, 84.3, 59560, 3.26599, 59554, 59566, 59556, 59556, 59560, 59564, 59564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642679, 0, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679, 49642679
Thu Jan 12 22:45:14 EST 2017, 1, 1, 0.000, 15, 45.2233, 5.00161, 36.0347, 54.4119, 38.15, 38.15, 48.75, 48.77, 48.77, 13225.3, 1.88562, 13221.8, 13228.8, 13224, 13224, 13224, 13228, 13228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4993097, 0, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 29498829, 0, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829
Thu Jan 12 22:47:35 EST 2017, 1, 2, 0.000, 15, 69.07, 0.608112, 67.9528, 70.1872, 68.24, 68.24, 69.29, 69.68, 69.68, 32946.7, 1.88562, 32943.2, 32950.2, 32944, 32944, 32948, 32948, 32948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
Thu Jan 12 22:50:36 EST 2017, 1, 5, 0.000, 15, 127.52, 0.427629, 126.734, 128.306, 126.93, 126.93, 127.7, 127.93, 127.93, 85776, 3.26599, 85770, 85782, 85772, 85772, 85776, 85780, 85780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813670, 0, 68813670, 68813670, 68813670, 68813670, 68813670, 68813670, 68813670
Thu Jan 12 22:54:27 EST 2017, 1, 10, 0.000, 15, 114.31, 3.33255, 108.188, 120.432, 109.65, 109.65, 116.03, 117.25, 117.25, 91673.3, 1.88562, 91669.8, 91676.8, 91672, 91672, 91672, 91676, 91676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463747, 0, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747
Thu Jan 12 22:57:18 EST 2017, 1, 1, 0.250, 15, 42.15, 2.48923, 37.577, 46.723, 38.63, 38.63, 43.87, 43.95, 43.95, 12549.3, 1.88562, 12545.8, 12552.8, 12548, 12548, 12548, 12552, 12552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4992618, 0, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 29498723, 0, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723
Thu Jan 12 22:59:44 EST 2017, 1, 2, 0.250, 15, 66.4433, 1.97518, 62.8146, 70.072, 63.65, 63.65, 67.84, 67.84, 67.84, 34800, 3.26599, 34794, 34806, 34796, 34796, 34800, 34804, 34804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998975, 0, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 47388283, 0, 47388283, 47388283, 47388283, 47388283, 47388283, 47388283, 47388283
Thu Jan 12 23:02:20 EST 2017, 1, 5, 0.250, 15, 127.697, 1.15014, 125.584, 129.81, 126.46, 126.46, 127.4, 129.23, 129.23, 79290.7, 1.88562, 79287.2, 79294.2, 79288, 79288, 79292, 79292, 79292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813794, 0, 68813794, 68813794, 68813794, 68813794, 68813794, 68813794, 68813794
Thu Jan 12 23:06:16 EST 2017, 1, 10, 0.250, 15, 121.92, 1.84859, 118.524, 125.316, 119.49, 119.49, 122.3, 123.97, 123.97, 84914.7, 18.5712, 84880.6, 84948.8, 84896, 84896, 84908, 84940, 84940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463786, 0, 74463786, 74463786, 74463786, 74463786, 74463786, 74463786, 74463786
