# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sat Jan 14 12:37:29 EST 2017, 1, 5, 0.250, 10, 68.776, 3.81675, 66.0869, 71.4651, 61.15, 70.34, 70.59, 70.99, 71.24, 67622.4, 3.2, 67620.1, 67624.7, 67620, 67620, 67622, 67628, 67628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 45717076, 0, 45717076, 45717076, 45717076, 45717076, 45717076, 45717076, 45717076
Sat Jan 14 12:47:52 EST 2017, 1, 10, 0.250, 10, 72.378, 1.66863, 71.2024, 73.5536, 69.65, 70.13, 73.36, 73.65, 74.12, 69982, 2.68328, 69980.1, 69983.9, 69980, 69980, 69982, 69984, 69988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465246, 0, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246
Sat Jan 14 12:55:40 EST 2017, 1, 1, 0.000, 15, 51.424, 1.96399, 50.0403, 52.8077, 48.16, 50.29, 51.965, 53.28, 54.78, 65939.2, 261.631, 65754.9, 66123.5, 65848, 65848, 65854, 65860, 66724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983917, 0, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 29401019, 0, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019
Sat Jan 14 12:58:12 EST 2017, 1, 2, 0.000, 15, 76.065, 3.96251, 73.2732, 78.8568, 68.99, 75.65, 77.725, 79.91, 80.19, 72963.2, 264.277, 72777, 73149.4, 72872, 72872, 72876, 72880, 73756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989985, 0, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 47229278, 0, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278
Sat Jan 14 13:06:10 EST 2017, 1, 5, 0.000, 15, 105.107, 7.4056, 99.8893, 110.325, 89.16, 100.39, 108.705, 112.17, 112.33, 85947.6, 3.77359, 85944.9, 85950.3, 85944, 85944, 85948, 85952, 85956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 68572597, 0, 68572597, 68572597, 68572597, 68572597, 68572597, 68572597, 68572597
Sat Jan 14 13:16:23 EST 2017, 1, 10, 0.000, 15, 112.912, 5.99419, 108.689, 117.135, 101.8, 111.75, 115.905, 118.38, 119.35, 89138.8, 3.1241, 89136.6, 89141, 89136, 89136, 89140, 89144, 89144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197127, 0, 74197127, 74197127, 74197127, 74197127, 74197127, 74197127, 74197127
Sat Jan 14 13:23:36 EST 2017, 1, 1, 0.250, 15, 49.154, 3.0613, 46.9971, 51.3109, 44.22, 45.82, 51.46, 51.77, 52.24, 63411.2, 2.4, 63409.5, 63412.9, 63408, 63408, 63412, 63412, 63416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577
Sat Jan 14 13:26:08 EST 2017, 1, 2, 0.250, 15, 74.706, 4.82256, 71.3082, 78.1038, 68.79, 69.31, 78.855, 79.25, 80.32, 70606, 2.68328, 70604.1, 70607.9, 70604, 70604, 70606, 70608, 70612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989971, 0, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 47229475, 0.707107, 4.72295e+07, 4.72295e+07, 47229475, 47229475, 47229475, 47229475, 47229475
Sat Jan 14 13:30:45 EST 2017, 1, 5, 0.250, 15, 104.136, 8.12711, 98.41, 109.862, 89.18, 97.27, 109.105, 110.73, 110.98, 80023.6, 4.88262, 80020.2, 80027, 80020, 80020, 80024, 80028, 80036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 68572793, 0, 68572793, 68572793, 68572793, 68572793, 68572793, 68572793, 68572793
Sat Jan 14 13:34:12 EST 2017, 1, 10, 0.250, 15, 109.926, 7.47742, 104.658, 115.194, 100.83, 101.27, 115.685, 117.69, 117.92, 82335.6, 2.8, 82333.6, 82337.6, 82332, 82332, 82336, 82340, 82340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197146, 1, 7.41971e+07, 7.41971e+07, 74197146, 74197146, 74197146, 74197146, 74197146
