# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 20:02:26 EDT 2017, 0.240, 6, 5, 0.410, 4, 8, 88, 522, 31, 19, 42, 96, 44.030, 34.793
Wed May 17 20:02:55 EDT 2017, 0.180, 4, 7, 0.220, 4, 8, 71, 353, 93, 6, 38, 79, 22.250, 28.513
Wed May 17 20:03:21 EDT 2017, 0.680, 8, 3, 0.720, 9, 4, 26, 503, 48, 15, 13, 34, 25.457, 20.003
Wed May 17 20:03:34 EDT 2017, 0.930, 2, 1, 0.470, 6, 6, 48, 428, 70, 10, 26, 12, 13.447, 9.097
Wed May 17 20:03:37 EDT 2017, 0.430, 6, 5, 0.970, 2, 1, 93, 578, 25, 1, 1, 57, 1.790, 2.640
Wed May 17 20:04:18 EDT 2017, 0.310, 1, 4, 0.100, 5, 3, 60, 465, 81, 13, 32, 46, 40.267, 33.470
Wed May 17 20:04:25 EDT 2017, 0.810, 5, 9, 0.600, 1, 7, 15, 315, 36, 3, 7, 91, 4.053, 6.043
Wed May 17 20:04:55 EDT 2017, 0.560, 3, 6, 0.350, 3, 5, 37, 540, 59, 8, 45, 68, 25.477, 29.737
Wed May 17 20:05:01 EDT 2017, 0.060, 7, 2, 0.850, 8, 9, 82, 390, 14, 17, 20, 23, 5.753, 3.700
Wed May 17 20:05:24 EDT 2017, 0.040, 1, 8, 0.460, 1, 1, 50, 498, 55, 5, 8, 92, 16.137, 21.573
Wed May 17 20:05:29 EDT 2017, 0.540, 5, 3, 0.960, 5, 6, 95, 348, 10, 14, 33, 47, 4.757, 3.690
Wed May 17 20:06:47 EDT 2017, 0.790, 3, 1, 0.210, 7, 4, 72, 573, 77, 19, 20, 25, 78.217, 45.853
Wed May 17 20:07:01 EDT 2017, 0.290, 8, 6, 0.710, 3, 8, 27, 423, 32, 9, 45, 70, 12.160, 13.400
Wed May 17 20:07:24 EDT 2017, 0.420, 4, 4, 0.330, 9, 9, 38, 311, 66, 17, 14, 36, 22.270, 17.077
Wed May 17 20:07:32 EDT 2017, 0.920, 9, 9, 0.830, 4, 5, 83, 461, 21, 7, 39, 81, 5.960, 7.847
Wed May 17 20:07:42 EDT 2017, 0.670, 2, 7, 0.080, 2, 7, 61, 386, 88, 2, 2, 58, 6.747, 9.837
Wed May 17 20:07:53 EDT 2017, 0.170, 7, 2, 0.580, 6, 2, 16, 536, 43, 12, 27, 13, 10.157, 6.590
Wed May 17 20:08:00 EDT 2017, 0.230, 4, 5, 0.770, 6, 2, 44, 404, 71, 3, 30, 30, 4.853, 6.680
Wed May 17 20:08:54 EDT 2017, 0.730, 8, 1, 0.270, 1, 6, 89, 554, 26, 13, 5, 75, 52.993, 32.873
Wed May 17 20:13:56 EDT 2017, 0.980, 2, 3, 0.520, 3, 4, 67, 329, 94, 18, 42, 98, 210.100, 297.777
Wed May 17 20:14:13 EDT 2017, 0.480, 6, 7, 0.020, 8, 9, 22, 479, 49, 8, 17, 53, 13.163, 15.943
Wed May 17 20:16:10 EDT 2017, 0.350, 3, 2, 0.890, 5, 8, 33, 592, 60, 15, 49, 64, 114.900, 83.990
Wed May 17 20:16:12 EDT 2017, 0.850, 7, 6, 0.390, 9, 3, 78, 442, 15, 6, 24, 19, 1.427, 1.683
Wed May 17 20:16:17 EDT 2017, 0.600, 5, 8, 0.640, 7, 5, 55, 517, 83, 1, 36, 41, 2.913, 4.873
Wed May 17 20:16:42 EDT 2017, 0.100, 9, 4, 0.140, 2, 1, 10, 367, 38, 11, 11, 86, 24.977, 20.527
Wed May 17 20:16:55 EDT 2017, 0.070, 5, 1, 0.110, 3, 3, 98, 433, 35, 8, 13, 27, 12.770, 9.130
Wed May 17 20:18:29 EDT 2017, 0.570, 9, 5, 0.610, 8, 8, 53, 583, 80, 17, 38, 72, 93.490, 73.920
Wed May 17 20:18:35 EDT 2017, 0.820, 2, 8, 0.360, 5, 1, 30, 358, 12, 12, 0, 95, 5.077, 5.550
Wed May 17 20:18:52 EDT 2017, 0.320, 7, 3, 0.860, 1, 6, 75, 508, 57, 3, 25, 50, 11.777, 15.570
Wed May 17 20:19:23 EDT 2017, 0.450, 1, 6, 0.240, 7, 7, 86, 545, 46, 15, 6, 61, 30.043, 27.223
Wed May 17 20:19:32 EDT 2017, 0.950, 6, 2, 0.740, 2, 2, 41, 395, 91, 5, 31, 16, 9.573, 8.067
Wed May 17 20:19:40 EDT 2017, 0.700, 4, 4, 0.490, 4, 9, 19, 470, 24, 10, 19, 39, 7.727, 7.280
Wed May 17 20:20:17 EDT 2017, 0.200, 8, 9, 0.990, 9, 4, 64, 320, 69, 19, 44, 84, 35.633, 34.147
Wed May 17 20:20:45 EDT 2017, 0.130, 2, 4, 0.670, 8, 5, 92, 451, 52, 6, 47, 89, 25.567, 27.833
Wed May 17 20:21:10 EDT 2017, 0.630, 6, 8, 0.170, 4, 9, 47, 301, 97, 16, 22, 44, 23.500, 22.243
Wed May 17 20:21:15 EDT 2017, 0.880, 4, 6, 0.920, 1, 3, 24, 526, 29, 11, 35, 22, 4.917, 4.870
Wed May 17 20:21:38 EDT 2017, 0.380, 9, 1, 0.420, 6, 7, 69, 376, 74, 2, 10, 67, 18.910, 22.583
Wed May 17 20:21:45 EDT 2017, 0.260, 3, 9, 0.550, 3, 6, 81, 339, 41, 14, 28, 33, 6.100, 6.887
Wed May 17 20:22:19 EDT 2017, 0.760, 7, 5, 0.050, 7, 2, 36, 489, 86, 4, 3, 78, 25.360, 33.267
Wed May 17 20:22:29 EDT 2017, 0.510, 1, 2, 0.800, 9, 8, 13, 414, 18, 9, 41, 56, 10.320, 7.790
Wed May 17 20:22:37 EDT 2017, 0.010, 5, 7, 0.300, 5, 4, 58, 564, 63, 18, 16, 11, 7.627, 6.953
Wed May 17 20:23:05 EDT 2017, 0.010, 5, 9, 0.870, 9, 1, 23, 537, 61, 19, 6, 45, 26.930, 25.837
Wed May 17 20:23:14 EDT 2017, 0.510, 9, 5, 0.370, 4, 5, 68, 387, 16, 9, 31, 90, 8.220, 8.180
Wed May 17 20:23:59 EDT 2017, 0.760, 3, 2, 0.620, 2, 3, 91, 462, 83, 5, 18, 67, 43.353, 39.307
Wed May 17 20:24:03 EDT 2017, 0.260, 7, 7, 0.120, 7, 7, 46, 312, 38, 14, 43, 22, 4.443, 4.507
Wed May 17 20:24:21 EDT 2017, 0.380, 1, 4, 0.990, 1, 9, 12, 424, 72, 2, 12, 78, 11.460, 16.703
Wed May 17 20:24:28 EDT 2017, 0.880, 6, 8, 0.490, 6, 4, 57, 574, 27, 12, 37, 33, 6.503, 7.093
Wed May 17 20:24:36 EDT 2017, 0.630, 4, 6, 0.740, 8, 6, 80, 349, 94, 16, 0, 11, 7.467, 6.593
Wed May 17 20:25:15 EDT 2017, 0.130, 8, 1, 0.240, 3, 2, 35, 499, 49, 7, 25, 56, 38.010, 28.410
Wed May 17 20:26:00 EDT 2017, 0.190, 2, 6, 0.430, 4, 2, 29, 368, 66, 18, 28, 73, 44.550, 35.853
Wed May 17 20:26:07 EDT 2017, 0.690, 7, 2, 0.930, 8, 7, 74, 518, 21, 8, 3, 28, 7.123, 5.680
Wed May 17 20:26:27 EDT 2017, 0.940, 4, 4, 0.180, 6, 5, 96, 443, 89, 3, 40, 50, 13.357, 18.777
Wed May 17 20:27:04 EDT 2017, 0.440, 9, 9, 0.680, 2, 9, 51, 593, 44, 13, 15, 95, 33.807, 36.880
Wed May 17 20:27:08 EDT 2017, 0.320, 3, 1, 0.300, 5, 8, 18, 481, 55, 1, 46, 17, 2.400, 3.450
Wed May 17 20:27:11 EDT 2017, 0.820, 8, 5, 0.800, 1, 4, 63, 331, 10, 10, 21, 62, 3.333, 3.150
Wed May 17 20:28:14 EDT 2017, 0.570, 1, 8, 0.050, 3, 6, 85, 556, 77, 15, 34, 84, 60.943, 60.133
Wed May 17 20:28:22 EDT 2017, 0.070, 5, 3, 0.550, 7, 1, 40, 406, 32, 6, 9, 39, 7.090, 7.317
Wed May 17 20:28:56 EDT 2017, 0.100, 1, 2, 0.710, 7, 4, 71, 321, 41, 12, 14, 76, 34.373, 24.253
Wed May 17 20:29:05 EDT 2017, 0.600, 5, 7, 0.210, 3, 8, 26, 471, 86, 3, 39, 31, 6.030, 8.470
Wed May 17 20:29:09 EDT 2017, 0.850, 3, 9, 0.960, 5, 2, 49, 396, 18, 8, 1, 53, 3.167, 4.023
Wed May 17 20:31:30 EDT 2017, 0.350, 7, 4, 0.460, 9, 6, 94, 546, 63, 17, 26, 98, 134.557, 115.380
Wed May 17 20:31:38 EDT 2017, 0.470, 4, 6, 0.580, 4, 7, 60, 509, 52, 10, 7, 19, 6.923, 7.143
Wed May 17 20:40:47 EDT 2017, 0.970, 8, 1, 0.080, 8, 3, 15, 359, 97, 19, 32, 64, 363.007, 531.270
Wed May 17 20:41:35 EDT 2017, 0.720, 2, 3, 0.830, 6, 9, 37, 584, 30, 15, 20, 87, 47.633, 34.507
Wed May 17 20:41:48 EDT 2017, 0.220, 6, 8, 0.330, 1, 5, 82, 434, 75, 5, 45, 42, 8.650, 12.063
Wed May 17 20:42:09 EDT 2017, 0.160, 3, 5, 0.020, 2, 4, 77, 565, 47, 11, 48, 47, 20.317, 20.537
Wed May 17 20:42:26 EDT 2017, 0.660, 8, 9, 0.520, 6, 9, 32, 415, 92, 2, 23, 92, 10.290, 16.613
Wed May 17 20:42:35 EDT 2017, 0.910, 1, 7, 0.270, 9, 2, 54, 490, 24, 6, 35, 70, 6.343, 8.320
Wed May 17 20:42:55 EDT 2017, 0.410, 6, 3, 0.770, 4, 7, 99, 340, 69, 16, 10, 25, 19.233, 14.547
Wed May 17 20:43:09 EDT 2017, 0.290, 2, 8, 0.150, 8, 6, 66, 378, 35, 9, 29, 81, 11.270, 13.897
Wed May 17 20:43:58 EDT 2017, 0.790, 7, 4, 0.650, 3, 1, 21, 528, 80, 18, 4, 36, 48.140, 34.983
Wed May 17 20:44:01 EDT 2017, 0.540, 5, 2, 0.400, 1, 8, 43, 303, 13, 13, 42, 14, 2.270, 1.500
Wed May 17 20:44:16 EDT 2017, 0.040, 9, 6, 0.900, 5, 3, 88, 453, 58, 4, 17, 59, 10.287, 14.403
Wed May 17 20:44:21 EDT 2017, 0.050, 3, 4, 0.290, 3, 6, 44, 420, 11, 19, 3, 35, 5.117, 3.773
Wed May 17 20:44:55 EDT 2017, 0.550, 7, 9, 0.790, 7, 2, 89, 570, 56, 10, 28, 80, 27.213, 32.847
Wed May 17 20:45:02 EDT 2017, 0.800, 5, 7, 0.040, 5, 8, 67, 345, 34, 5, 16, 57, 4.777, 6.473
Wed May 17 20:45:21 EDT 2017, 0.300, 9, 2, 0.540, 1, 4, 22, 495, 79, 14, 41, 12, 19.040, 12.173
Wed May 17 20:45:26 EDT 2017, 0.430, 4, 8, 0.410, 6, 3, 33, 532, 23, 2, 22, 91, 3.277, 4.980
Wed May 17 20:45:58 EDT 2017, 0.930, 8, 3, 0.910, 2, 7, 78, 382, 68, 12, 47, 46, 31.133, 25.087
Wed May 17 20:46:29 EDT 2017, 0.680, 2, 1, 0.160, 4, 1, 56, 457, 45, 17, 10, 24, 30.043, 17.980
Wed May 17 20:46:56 EDT 2017, 0.180, 6, 5, 0.660, 9, 5, 11, 307, 90, 7, 35, 69, 22.790, 26.427
Wed May 17 20:47:26 EDT 2017, 0.240, 4, 3, 0.970, 8, 6, 50, 476, 28, 18, 32, 63, 30.137, 21.623
Wed May 17 20:47:32 EDT 2017, 0.740, 9, 7, 0.470, 3, 1, 95, 326, 73, 8, 7, 18, 4.370, 5.273
Wed May 17 20:47:40 EDT 2017, 0.990, 2, 9, 0.720, 1, 8, 73, 551, 51, 4, 44, 40, 5.357, 7.800
Wed May 17 20:48:51 EDT 2017, 0.490, 7, 5, 0.220, 6, 3, 28, 401, 96, 13, 19, 85, 71.197, 59.750
Wed May 17 20:48:52 EDT 2017, 0.360, 1, 6, 0.850, 2, 5, 39, 363, 17, 1, 38, 29, 0.573, 0.777
Wed May 17 20:55:03 EDT 2017, 0.860, 6, 1, 0.350, 7, 9, 84, 513, 62, 11, 13, 74, 190.110, 289.823
Wed May 17 20:55:52 EDT 2017, 0.610, 3, 4, 0.600, 9, 2, 61, 438, 39, 16, 25, 97, 48.557, 35.163
Wed May 17 20:56:18 EDT 2017, 0.110, 8, 8, 0.100, 5, 7, 16, 588, 84, 6, 0, 52, 20.233, 26.080
Wed May 17 20:57:02 EDT 2017, 0.080, 3, 7, 0.130, 1, 9, 92, 523, 82, 11, 24, 66, 41.150, 42.970
Wed May 17 20:57:05 EDT 2017, 0.580, 7, 2, 0.630, 5, 5, 47, 373, 37, 2, 49, 21, 2.103, 2.683
Wed May 17 20:57:25 EDT 2017, 0.830, 1, 5, 0.380, 8, 7, 25, 598, 59, 7, 11, 43, 16.753, 19.293
Wed May 17 20:57:34 EDT 2017, 0.330, 5, 9, 0.880, 3, 3, 70, 448, 14, 16, 36, 88, 8.003, 8.680
Wed May 17 20:58:09 EDT 2017, 0.460, 2, 1, 0.010, 9, 1, 81, 335, 93, 9, 5, 32, 35.017, 24.763
Wed May 17 20:58:56 EDT 2017, 0.960, 6, 6, 0.510, 4, 6, 36, 485, 48, 19, 30, 77, 45.207, 37.463
Wed May 17 20:59:42 EDT 2017, 0.710, 4, 8, 0.260, 2, 4, 13, 410, 70, 14, 18, 99, 45.393, 44.877
Wed May 17 20:59:52 EDT 2017, 0.210, 9, 3, 0.760, 7, 8, 58, 560, 25, 4, 43, 54, 7.733, 8.710
Wed May 17 21:00:11 EDT 2017, 0.150, 1, 9, 0.570, 6, 8, 98, 392, 99, 10, 39, 38, 15.797, 18.753
Wed May 17 21:00:22 EDT 2017, 0.650, 6, 4, 0.070, 2, 3, 53, 542, 54, 1, 14, 83, 7.637, 10.787
Wed May 17 21:00:47 EDT 2017, 0.900, 4, 2, 0.820, 4, 5, 30, 317, 76, 5, 27, 60, 24.527, 21.843
Wed May 17 21:00:51 EDT 2017, 0.400, 8, 6, 0.320, 8, 1, 75, 467, 31, 15, 2, 15, 4.177, 3.790
Wed May 17 21:02:35 EDT 2017, 0.270, 5, 3, 0.690, 5, 2, 87, 579, 87, 8, 33, 94, 102.590, 99.573
Wed May 17 21:02:54 EDT 2017, 0.770, 9, 7, 0.190, 9, 7, 42, 429, 42, 17, 8, 49, 18.313, 16.433
Wed May 17 21:03:11 EDT 2017, 0.520, 2, 5, 0.940, 7, 4, 19, 504, 65, 13, 46, 26, 16.613, 15.087
Wed May 17 21:03:19 EDT 2017, 0.020, 7, 1, 0.440, 3, 9, 64, 354, 20, 3, 21, 71, 7.397, 7.043
Wed May 17 21:04:21 EDT 2017, 0.010, 2, 5, 0.060, 7, 8, 32, 441, 71, 13, 27, 95, 60.360, 55.067
Wed May 17 21:04:35 EDT 2017, 0.510, 6, 1, 0.560, 3, 4, 77, 591, 26, 4, 2, 50, 13.143, 11.903
Wed May 17 21:04:51 EDT 2017, 0.760, 4, 3, 0.310, 1, 6, 55, 366, 94, 8, 40, 27, 16.417, 15.380
Wed May 17 21:05:31 EDT 2017, 0.260, 8, 7, 0.810, 5, 1, 10, 516, 49, 18, 15, 72, 37.653, 34.363
