# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 19:24:09 EST 2017, 8535, 0.190, 9, 0.060, 397, 33, 13, 1, 65, 14.420, 10.687
Mon Jan  9 19:24:21 EST 2017, 3585, 0.690, 5, 0.560, 547, 78, 4, 26, 20, 11.413, 11.203
Mon Jan  9 19:26:23 EST 2017, 4822, 0.070, 6, 0.440, 435, 89, 6, 44, 99, 119.413, 117.080
Mon Jan  9 19:26:48 EST 2017, 9772, 0.570, 1, 0.940, 585, 44, 15, 19, 54, 25.160, 22.737
Mon Jan  9 19:28:33 EST 2017, 7297, 0.320, 4, 0.190, 510, 66, 11, 32, 76, 103.640, 97.663
Mon Jan  9 19:28:34 EST 2017, 2347, 0.820, 8, 0.690, 360, 21, 1, 7, 31, 0.580, 0.590
Mon Jan  9 19:29:01 EST 2017, 1729, 0.130, 4, 0.870, 303, 27, 9, 35, 93, 26.047, 24.773
Mon Jan  9 19:30:10 EST 2017, 6679, 0.630, 9, 0.370, 453, 72, 19, 10, 48, 67.387, 51.960
Mon Jan  9 19:32:34 EST 2017, 9154, 0.380, 6, 0.620, 528, 50, 14, 48, 71, 142.663, 133.573
Mon Jan  9 19:32:45 EST 2017, 4204, 0.880, 2, 0.120, 378, 95, 5, 23, 26, 10.600, 10.457
Mon Jan  9 19:33:32 EST 2017, 2966, 0.260, 8, 0.750, 566, 83, 7, 4, 82, 44.527, 38.163
Mon Jan  9 19:34:02 EST 2017, 7916, 0.760, 3, 0.250, 416, 38, 17, 29, 37, 29.813, 27.607
Mon Jan  9 19:34:19 EST 2017, 5441, 0.010, 1, 0.500, 341, 61, 12, 16, 59, 16.723, 16.497
Mon Jan  9 19:34:20 EST 2017, 491, 0.510, 5, 0.000, 491, 16, 2, 41, 14, 1.123, 1.203
Mon Jan  9 19:35:21 EST 2017, 646, 0.300, 5, 0.670, 430, 99, 13, 9, 55, 59.810, 49.187
Mon Jan  9 19:35:25 EST 2017, 5596, 0.800, 9, 0.170, 580, 54, 3, 34, 10, 4.087, 3.997
Mon Jan  9 19:36:43 EST 2017, 8071, 0.050, 7, 0.920, 505, 76, 8, 22, 78, 77.150, 69.140
Mon Jan  9 19:37:10 EST 2017, 3121, 0.550, 3, 0.420, 355, 31, 17, 47, 33, 26.813, 25.703
Mon Jan  9 19:37:33 EST 2017, 4358, 0.180, 8, 0.550, 468, 20, 10, 28, 66, 22.450, 21.000
Mon Jan  9 19:37:34 EST 2017, 9308, 0.680, 4, 0.050, 318, 65, 1, 3, 21, 0.923, 1.087
Mon Jan  9 19:38:04 EST 2017, 6833, 0.430, 2, 0.800, 393, 43, 6, 41, 89, 29.743, 29.293
Mon Jan  9 19:39:28 EST 2017, 1883, 0.930, 6, 0.300, 543, 88, 15, 16, 44, 83.503, 72.120
Mon Jan  9 19:42:03 EST 2017, 2502, 0.110, 2, 0.110, 599, 82, 14, 37, 72, 151.773, 144.337
Mon Jan  9 19:42:08 EST 2017, 7452, 0.610, 7, 0.610, 449, 37, 4, 12, 27, 4.157, 4.033
Mon Jan  9 19:43:16 EST 2017, 9927, 0.360, 9, 0.360, 374, 59, 9, 25, 94, 66.380, 63.023
Mon Jan  9 19:43:21 EST 2017, 4977, 0.860, 4, 0.860, 524, 14, 19, 0, 49, 5.323, 3.873
Mon Jan  9 19:43:38 EST 2017, 3739, 0.490, 5, 0.230, 336, 26, 12, 19, 61, 16.810, 15.577
Mon Jan  9 19:43:41 EST 2017, 8689, 0.990, 1, 0.730, 486, 71, 2, 44, 16, 2.467, 2.627
Mon Jan  9 19:44:05 EST 2017, 6214, 0.240, 3, 0.480, 561, 48, 7, 6, 83, 23.333, 21.420
Mon Jan  9 19:45:38 EST 2017, 1264, 0.740, 8, 0.980, 411, 93, 16, 31, 38, 90.330, 82.473
Mon Jan  9 19:45:55 EST 2017, 955, 0.210, 6, 0.760, 346, 68, 4, 45, 35, 16.993, 17.100
Mon Jan  9 19:46:19 EST 2017, 5905, 0.710, 2, 0.260, 496, 23, 13, 20, 80, 23.323, 21.293
Mon Jan  9 19:47:03 EST 2017, 8380, 0.460, 4, 0.510, 571, 90, 18, 33, 13, 44.010, 39.960
Mon Jan  9 19:47:23 EST 2017, 3430, 0.960, 9, 0.010, 421, 45, 9, 8, 58, 18.853, 16.613
Mon Jan  9 19:47:24 EST 2017, 4668, 0.330, 1, 0.890, 533, 34, 1, 14, 47, 1.253, 1.373
Mon Jan  9 19:49:48 EST 2017, 9618, 0.830, 5, 0.390, 383, 79, 11, 39, 92, 139.897, 132.120
Mon Jan  9 19:49:50 EST 2017, 7143, 0.080, 7, 0.640, 308, 12, 16, 1, 24, 1.557, 1.310
Mon Jan  9 19:50:22 EST 2017, 2193, 0.580, 3, 0.140, 458, 57, 6, 26, 69, 31.750, 31.587
Mon Jan  9 19:50:37 EST 2017, 1574, 0.400, 9, 0.450, 514, 62, 5, 5, 52, 14.357, 13.367
Mon Jan  9 19:51:08 EST 2017, 6524, 0.900, 5, 0.950, 364, 17, 15, 30, 97, 30.987, 29.363
Mon Jan  9 19:51:49 EST 2017, 8999, 0.150, 2, 0.200, 439, 85, 19, 17, 30, 39.153, 34.717
Mon Jan  9 19:53:16 EST 2017, 4049, 0.650, 7, 0.700, 589, 40, 10, 42, 75, 86.660, 83.330
Mon Jan  9 19:53:26 EST 2017, 2811, 0.020, 3, 0.330, 402, 51, 3, 36, 41, 9.730, 9.627
Mon Jan  9 19:55:38 EST 2017, 7761, 0.520, 8, 0.830, 552, 96, 12, 11, 86, 129.883, 100.087
Mon Jan  9 19:56:01 EST 2017, 5286, 0.270, 6, 0.080, 477, 29, 17, 48, 19, 23.363, 22.280
Mon Jan  9 19:56:18 EST 2017, 336, 0.770, 1, 0.580, 327, 74, 7, 23, 64, 15.510, 16.170
Mon Jan  9 19:56:33 EST 2017, 259, 0.420, 6, 0.960, 578, 56, 11, 8, 25, 14.310, 12.473
Mon Jan  9 19:56:33 EST 2017, 5209, 0.920, 1, 0.460, 428, 11, 1, 33, 70, 0.703, 0.793
Mon Jan  9 19:56:53 EST 2017, 7684, 0.170, 3, 0.710, 353, 78, 6, 21, 47, 19.687, 18.910
Mon Jan  9 19:58:58 EST 2017, 2734, 0.670, 8, 0.210, 503, 33, 15, 46, 92, 121.747, 116.080
Mon Jan  9 19:59:04 EST 2017, 3972, 0.040, 2, 0.830, 315, 45, 13, 27, 14, 5.963, 5.490
Mon Jan  9 19:59:17 EST 2017, 8922, 0.540, 7, 0.330, 465, 90, 3, 2, 59, 12.080, 12.987
Mon Jan  9 19:59:34 EST 2017, 6447, 0.290, 9, 0.580, 540, 22, 8, 39, 36, 16.087, 15.257
Mon Jan  9 20:01:12 EST 2017, 1497, 0.790, 5, 0.080, 390, 67, 18, 14, 81, 93.687, 77.537
Mon Jan  9 20:01:49 EST 2017, 2115, 0.230, 7, 0.270, 446, 73, 12, 42, 19, 35.920, 34.353
Mon Jan  9 20:01:55 EST 2017, 7065, 0.730, 3, 0.770, 596, 28, 2, 17, 64, 5.053, 5.317
Mon Jan  9 20:02:21 EST 2017, 9540, 0.480, 1, 0.020, 521, 95, 7, 30, 42, 24.570, 26.143
Mon Jan  9 20:03:07 EST 2017, 4590, 0.980, 5, 0.520, 371, 50, 16, 5, 87, 43.707, 33.050
Mon Jan  9 20:03:30 EST 2017, 3353, 0.360, 4, 0.400, 484, 39, 14, 24, 30, 22.703, 21.030
Mon Jan  9 20:04:30 EST 2017, 8303, 0.860, 8, 0.900, 334, 84, 5, 49, 75, 60.047, 58.350
Mon Jan  9 20:04:37 EST 2017, 5828, 0.110, 6, 0.150, 409, 17, 9, 11, 53, 6.820, 6.053
Mon Jan  9 20:07:48 EST 2017, 878, 0.610, 2, 0.650, 559, 62, 19, 36, 98, 186.990, 178.963
