# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 20:01:34 EST 2017, 7157, 0.210, 3, 0.140, 448, 82, 13, 34, 98, 168.280, 156.453
Mon Jan  9 20:01:43 EST 2017, 2207, 0.710, 8, 0.640, 598, 37, 4, 9, 53, 9.553, 9.423
Mon Jan  9 20:02:27 EST 2017, 1588, 0.270, 5, 0.950, 541, 43, 7, 31, 70, 43.360, 40.210
Mon Jan  9 20:02:54 EST 2017, 6538, 0.770, 9, 0.450, 391, 88, 17, 6, 25, 26.013, 20.147
Mon Jan  9 20:03:29 EST 2017, 9013, 0.020, 7, 0.700, 316, 20, 12, 44, 92, 35.043, 33.783
Mon Jan  9 20:03:41 EST 2017, 4063, 0.520, 3, 0.200, 466, 65, 3, 19, 47, 10.797, 11.427
Mon Jan  9 20:04:01 EST 2017, 2826, 0.150, 8, 0.830, 354, 76, 10, 0, 59, 19.460, 13.290
Mon Jan  9 20:04:14 EST 2017, 7776, 0.650, 4, 0.330, 504, 31, 19, 25, 14, 12.340, 11.347
Mon Jan  9 20:05:28 EST 2017, 5301, 0.400, 1, 0.580, 579, 99, 14, 12, 81, 71.900, 64.903
Mon Jan  9 20:05:47 EST 2017, 351, 0.900, 6, 0.080, 429, 54, 5, 37, 36, 18.407, 18.460
Mon Jan  9 20:07:02 EST 2017, 274, 0.290, 2, 0.460, 474, 36, 18, 29, 97, 74.590, 69.663
Mon Jan  9 20:07:19 EST 2017, 5224, 0.790, 6, 0.960, 324, 81, 8, 4, 52, 16.597, 12.800
Mon Jan  9 20:07:25 EST 2017, 7699, 0.040, 8, 0.210, 399, 14, 3, 41, 75, 6.307, 6.350
Mon Jan  9 20:07:54 EST 2017, 2749, 0.540, 4, 0.710, 549, 59, 13, 16, 30, 28.663, 25.667
Mon Jan  9 20:09:26 EST 2017, 3986, 0.170, 7, 0.340, 436, 70, 15, 10, 86, 87.873, 71.447
Mon Jan  9 20:09:39 EST 2017, 8936, 0.670, 3, 0.840, 586, 25, 6, 35, 41, 12.510, 11.767
Mon Jan  9 20:09:52 EST 2017, 6461, 0.420, 5, 0.090, 511, 93, 1, 22, 63, 11.087, 13.277
Mon Jan  9 20:10:09 EST 2017, 1511, 0.920, 9, 0.590, 361, 48, 10, 47, 18, 16.800, 15.987
Mon Jan  9 20:11:06 EST 2017, 2130, 0.110, 3, 0.770, 305, 53, 19, 19, 80, 55.500, 49.897
Mon Jan  9 20:12:21 EST 2017, 7080, 0.610, 8, 0.270, 455, 98, 9, 44, 35, 73.010, 71.237
Mon Jan  9 20:12:29 EST 2017, 9555, 0.360, 5, 0.520, 530, 31, 5, 7, 58, 8.203, 7.653
Mon Jan  9 20:12:38 EST 2017, 4605, 0.860, 1, 0.020, 380, 76, 14, 32, 13, 8.737, 8.527
Mon Jan  9 20:16:54 EST 2017, 3367, 0.480, 9, 0.900, 567, 65, 16, 38, 92, 251.250, 234.703
Mon Jan  9 20:17:00 EST 2017, 8317, 0.980, 4, 0.400, 417, 20, 7, 13, 47, 5.800, 5.380
Mon Jan  9 20:17:12 EST 2017, 5842, 0.230, 2, 0.650, 342, 87, 2, 25, 69, 10.760, 12.123
Mon Jan  9 20:17:18 EST 2017, 892, 0.730, 7, 0.150, 492, 42, 12, 0, 24, 5.877, 4.890
Mon Jan  9 20:17:24 EST 2017, 1202, 0.200, 7, 0.120, 558, 17, 9, 14, 27, 4.953, 4.907
Mon Jan  9 20:19:32 EST 2017, 6152, 0.700, 3, 0.620, 408, 62, 18, 39, 72, 127.420, 117.043
Mon Jan  9 20:19:37 EST 2017, 8627, 0.450, 1, 0.370, 333, 39, 13, 2, 49, 4.850, 4.753
Mon Jan  9 20:20:32 EST 2017, 3677, 0.950, 5, 0.870, 483, 84, 4, 27, 94, 55.160, 55.363
Mon Jan  9 20:20:49 EST 2017, 4914, 0.330, 4, 0.240, 370, 95, 6, 46, 16, 16.343, 15.833
Mon Jan  9 20:22:08 EST 2017, 9864, 0.830, 9, 0.740, 520, 50, 16, 21, 61, 79.037, 70.150
Mon Jan  9 20:23:23 EST 2017, 7389, 0.080, 6, 0.490, 595, 73, 11, 33, 38, 74.653, 69.550
Mon Jan  9 20:23:27 EST 2017, 2439, 0.580, 2, 0.990, 445, 28, 2, 8, 83, 3.247, 3.460
Mon Jan  9 20:23:31 EST 2017, 1820, 0.390, 6, 0.680, 389, 22, 10, 36, 10, 3.547, 3.507
Mon Jan  9 20:24:07 EST 2017, 6770, 0.890, 1, 0.180, 539, 67, 19, 11, 55, 34.980, 33.137
Mon Jan  9 20:24:53 EST 2017, 9245, 0.140, 3, 0.930, 464, 45, 15, 49, 33, 45.257, 43.107
Mon Jan  9 20:25:32 EST 2017, 4295, 0.640, 8, 0.430, 314, 90, 5, 24, 78, 38.190, 38.987
Mon Jan  9 20:25:39 EST 2017, 3058, 0.010, 2, 0.560, 502, 79, 8, 5, 21, 7.093, 6.317
Mon Jan  9 20:26:39 EST 2017, 8008, 0.510, 7, 0.060, 352, 34, 17, 30, 66, 54.507, 47.827
Mon Jan  9 20:27:14 EST 2017, 5533, 0.260, 9, 0.810, 427, 56, 12, 18, 44, 34.650, 31.053
Mon Jan  9 20:27:22 EST 2017, 583, 0.760, 5, 0.310, 577, 11, 3, 43, 89, 8.127, 8.227
Mon Jan  9 20:28:01 EST 2017, 428, 0.030, 5, 0.880, 338, 91, 13, 11, 48, 38.400, 32.527
Mon Jan  9 20:28:15 EST 2017, 5378, 0.530, 1, 0.380, 488, 46, 3, 36, 93, 12.697, 13.860
Mon Jan  9 20:28:35 EST 2017, 7853, 0.280, 3, 0.630, 563, 69, 8, 23, 25, 20.450, 18.953
Mon Jan  9 20:29:40 EST 2017, 2903, 0.780, 7, 0.130, 413, 24, 17, 48, 70, 64.113, 60.890
Mon Jan  9 20:29:46 EST 2017, 4141, 0.400, 2, 0.760, 525, 12, 10, 29, 37, 6.063, 5.783
Mon Jan  9 20:29:51 EST 2017, 9091, 0.900, 6, 0.260, 375, 57, 1, 4, 82, 3.763, 4.833
Mon Jan  9 20:29:55 EST 2017, 6616, 0.150, 8, 0.510, 300, 35, 5, 42, 14, 3.837, 3.773
Mon Jan  9 20:31:17 EST 2017, 1666, 0.650, 4, 0.010, 450, 80, 15, 17, 59, 81.250, 69.937
Mon Jan  9 20:33:20 EST 2017, 2284, 0.340, 8, 0.320, 506, 86, 14, 39, 42, 122.010, 114.113
Mon Jan  9 20:33:31 EST 2017, 7234, 0.840, 3, 0.820, 356, 41, 4, 14, 87, 10.747, 10.413
Mon Jan  9 20:33:39 EST 2017, 9709, 0.090, 1, 0.070, 431, 63, 9, 26, 20, 7.347, 7.277
Mon Jan  9 20:33:53 EST 2017, 4759, 0.590, 6, 0.570, 581, 18, 18, 1, 65, 13.260, 9.773
Mon Jan  9 20:34:10 EST 2017, 3522, 0.220, 4, 0.450, 394, 29, 11, 20, 54, 17.503, 16.073
Mon Jan  9 20:34:58 EST 2017, 8472, 0.720, 9, 0.950, 544, 74, 2, 45, 99, 45.757, 47.017
Mon Jan  9 20:35:08 EST 2017, 5997, 0.470, 7, 0.200, 469, 52, 7, 7, 31, 9.270, 8.270
Mon Jan  9 20:36:54 EST 2017, 1047, 0.970, 2, 0.700, 319, 97, 16, 32, 76, 105.403, 95.187
Mon Jan  9 20:37:34 EST 2017, 738, 0.430, 4, 0.540, 422, 72, 4, 43, 68, 38.387, 38.977
Mon Jan  9 20:37:46 EST 2017, 5688, 0.930, 8, 0.040, 572, 27, 13, 18, 23, 12.360, 11.173
Mon Jan  9 20:43:07 EST 2017, 8163, 0.180, 6, 0.790, 497, 94, 18, 31, 90, 310.870, 268.093
Mon Jan  9 20:43:12 EST 2017, 3213, 0.680, 1, 0.290, 347, 49, 8, 6, 45, 5.067, 4.953
