# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 19:28:18 EST 2017, 9932, 0.240, 3, 0.980, 491, 29, 13, 16, 76, 27.577, 24.760
Mon Jan  9 19:28:31 EST 2017, 4982, 0.740, 7, 0.480, 341, 74, 3, 41, 31, 11.820, 12.013
Mon Jan  9 19:29:21 EST 2017, 3744, 0.120, 4, 0.600, 454, 62, 5, 35, 88, 49.583, 48.497
Mon Jan  9 19:29:28 EST 2017, 8694, 0.620, 8, 0.100, 304, 17, 15, 10, 43, 6.423, 5.857
Mon Jan  9 19:31:22 EST 2017, 6219, 0.370, 6, 0.850, 379, 85, 10, 48, 65, 112.603, 108.417
Mon Jan  9 19:31:24 EST 2017, 1269, 0.870, 2, 0.350, 529, 40, 1, 23, 20, 1.150, 1.283
Mon Jan  9 19:31:28 EST 2017, 960, 0.330, 5, 0.380, 520, 20, 19, 12, 12, 4.620, 4.260
Mon Jan  9 19:32:31 EST 2017, 5910, 0.830, 9, 0.880, 370, 65, 10, 37, 57, 62.587, 58.863
Mon Jan  9 19:32:42 EST 2017, 8385, 0.080, 7, 0.130, 445, 43, 5, 24, 34, 10.920, 10.853
Mon Jan  9 19:36:24 EST 2017, 3435, 0.580, 2, 0.630, 595, 88, 14, 49, 79, 221.787, 209.537
Mon Jan  9 19:37:27 EST 2017, 4672, 0.210, 8, 0.260, 407, 99, 17, 30, 23, 62.253, 57.460
Mon Jan  9 19:37:50 EST 2017, 9622, 0.710, 4, 0.760, 557, 54, 7, 5, 68, 21.890, 18.627
Mon Jan  9 19:38:03 EST 2017, 7147, 0.460, 1, 0.010, 482, 77, 3, 43, 45, 11.437, 12.593
Mon Jan  9 19:38:34 EST 2017, 2197, 0.960, 6, 0.510, 332, 32, 12, 18, 90, 31.143, 28.150
Mon Jan  9 19:38:49 EST 2017, 1579, 0.020, 2, 0.820, 351, 26, 18, 40, 29, 14.533, 13.760
Mon Jan  9 19:39:48 EST 2017, 6529, 0.520, 6, 0.320, 501, 71, 8, 15, 74, 54.877, 49.980
Mon Jan  9 19:40:09 EST 2017, 9004, 0.270, 9, 0.570, 576, 48, 4, 27, 51, 20.933, 20.747
Mon Jan  9 19:41:34 EST 2017, 4054, 0.770, 4, 0.070, 426, 93, 13, 2, 96, 77.250, 55.153
Mon Jan  9 19:42:07 EST 2017, 2816, 0.400, 5, 0.950, 538, 82, 16, 21, 17, 32.490, 29.513
Mon Jan  9 19:42:20 EST 2017, 7766, 0.900, 1, 0.450, 388, 37, 6, 46, 62, 12.853, 12.590
Mon Jan  9 19:42:22 EST 2017, 5291, 0.150, 3, 0.700, 313, 60, 1, 9, 40, 1.647, 1.933
Mon Jan  9 19:42:49 EST 2017, 341, 0.650, 7, 0.200, 463, 15, 11, 34, 85, 26.357, 25.377
Mon Jan  9 19:43:08 EST 2017, 264, 0.040, 3, 0.310, 433, 31, 7, 48, 45, 18.380, 18.483
Mon Jan  9 19:46:50 EST 2017, 5214, 0.540, 7, 0.810, 583, 76, 16, 23, 90, 216.670, 189.037
Mon Jan  9 19:47:17 EST 2017, 7689, 0.290, 5, 0.060, 508, 53, 11, 35, 22, 26.103, 24.997
Mon Jan  9 19:47:24 EST 2017, 2739, 0.790, 1, 0.560, 358, 98, 2, 10, 67, 5.703, 7.073
Mon Jan  9 19:47:57 EST 2017, 3976, 0.420, 8, 0.440, 470, 87, 9, 17, 33, 32.797, 31.003
Mon Jan  9 19:49:22 EST 2017, 8926, 0.920, 4, 0.940, 320, 42, 18, 42, 78, 83.043, 76.893
Mon Jan  9 19:49:26 EST 2017, 6451, 0.170, 2, 0.190, 395, 65, 14, 4, 11, 3.713, 3.290
Mon Jan  9 19:49:35 EST 2017, 1501, 0.670, 6, 0.690, 545, 20, 4, 29, 56, 8.867, 8.763
Mon Jan  9 19:49:36 EST 2017, 2120, 0.360, 1, 0.870, 564, 14, 5, 1, 39, 0.997, 1.007
Mon Jan  9 19:51:29 EST 2017, 7070, 0.860, 6, 0.370, 414, 59, 15, 26, 84, 112.113, 98.817
Mon Jan  9 19:51:34 EST 2017, 9545, 0.110, 8, 0.620, 339, 36, 10, 14, 17, 4.700, 4.447
Mon Jan  9 19:51:47 EST 2017, 4595, 0.610, 3, 0.120, 489, 81, 1, 39, 62, 11.253, 12.547
Mon Jan  9 19:52:33 EST 2017, 3358, 0.230, 7, 0.750, 302, 93, 8, 32, 50, 45.717, 43.437
Mon Jan  9 19:53:20 EST 2017, 8308, 0.730, 2, 0.250, 452, 48, 17, 7, 95, 46.633, 38.733
Mon Jan  9 19:54:18 EST 2017, 5833, 0.480, 4, 0.500, 527, 70, 12, 45, 28, 58.090, 55.203
Mon Jan  9 19:54:25 EST 2017, 883, 0.980, 9, 0.000, 377, 25, 3, 20, 73, 6.653, 6.813
Mon Jan  9 19:55:00 EST 2017, 1192, 0.450, 6, 0.220, 367, 45, 17, 6, 70, 32.927, 26.517
Mon Jan  9 19:55:15 EST 2017, 6142, 0.950, 1, 0.720, 517, 90, 7, 31, 25, 14.020, 13.800
Mon Jan  9 19:55:22 EST 2017, 8617, 0.200, 4, 0.470, 592, 22, 2, 18, 93, 6.997, 7.200
Mon Jan  9 19:56:48 EST 2017, 3667, 0.700, 8, 0.970, 442, 67, 12, 43, 48, 84.097, 79.817
Mon Jan  9 19:58:08 EST 2017, 4904, 0.080, 2, 0.090, 555, 56, 19, 25, 59, 77.897, 74.847
Mon Jan  9 19:58:09 EST 2017, 9854, 0.580, 7, 0.590, 405, 11, 9, 0, 14, 0.577, 0.553
Mon Jan  9 19:59:00 EST 2017, 7379, 0.330, 9, 0.340, 330, 79, 5, 37, 81, 50.320, 49.823
Mon Jan  9 19:59:17 EST 2017, 2429, 0.830, 5, 0.840, 480, 34, 14, 12, 36, 16.213, 14.097
Mon Jan  9 20:00:45 EST 2017, 1811, 0.140, 8, 0.530, 498, 39, 15, 40, 64, 86.957, 83.740
Mon Jan  9 20:00:52 EST 2017, 6761, 0.640, 3, 0.030, 348, 84, 6, 15, 19, 6.963, 6.693
Mon Jan  9 20:00:53 EST 2017, 9236, 0.390, 1, 0.780, 423, 17, 1, 28, 87, 1.113, 1.280
Mon Jan  9 20:01:16 EST 2017, 4286, 0.890, 5, 0.280, 573, 62, 11, 3, 42, 22.720, 18.333
Mon Jan  9 20:03:10 EST 2017, 3048, 0.260, 4, 0.660, 386, 73, 18, 21, 76, 112.650, 95.130
Mon Jan  9 20:03:30 EST 2017, 7998, 0.760, 9, 0.160, 536, 28, 8, 46, 31, 20.037, 19.353
Mon Jan  9 20:04:08 EST 2017, 5523, 0.010, 6, 0.910, 461, 96, 4, 9, 98, 38.123, 35.250
Mon Jan  9 20:04:39 EST 2017, 573, 0.510, 2, 0.410, 311, 51, 13, 34, 53, 30.683, 29.180
Mon Jan  9 20:05:01 EST 2017, 419, 0.280, 8, 0.770, 531, 63, 2, 16, 94, 18.810, 21.440
Mon Jan  9 20:05:20 EST 2017, 5369, 0.780, 4, 0.270, 381, 18, 12, 41, 49, 18.477, 17.747
Mon Jan  9 20:05:42 EST 2017, 7844, 0.030, 1, 0.520, 306, 86, 16, 3, 71, 21.813, 19.267
Mon Jan  9 20:05:54 EST 2017, 2894, 0.530, 6, 0.020, 456, 41, 7, 28, 26, 12.037, 11.510
Mon Jan  9 20:06:26 EST 2017, 4131, 0.150, 5, 0.890, 344, 52, 4, 47, 83, 31.440, 30.993
Mon Jan  9 20:07:50 EST 2017, 9081, 0.650, 9, 0.390, 494, 97, 14, 22, 38, 83.853, 74.827
Mon Jan  9 20:09:11 EST 2017, 6606, 0.400, 7, 0.640, 569, 29, 19, 35, 60, 79.147, 74.057
Mon Jan  9 20:09:18 EST 2017, 1656, 0.900, 3, 0.140, 419, 74, 9, 10, 15, 6.827, 6.147
