# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, agentBktsMax_mean, agentBktsMax_sd, agentBktsMax_ci, agentBktsMax_ci, agentBktsMax_min, agentBktsMax_box_q1, agentBktsMax_median, agentBktsMax_box_q2, agentBktsMax_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, schedBktSzMax_mean, schedBktSzMax_sd, schedBktSzMax_ci, schedBktSzMax_ci, schedBktSzMax_min, schedBktSzMax_box_q1, schedBktSzMax_median, schedBktSzMax_box_q2, schedBktSzMax_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapCompMax_mean, fixHeapCompMax_sd, fixHeapCompMax_ci, fixHeapCompMax_ci, fixHeapCompMax_min, fixHeapCompMax_box_q1, fixHeapCompMax_median, fixHeapCompMax_box_q2, fixHeapCompMax_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max, fixHeapOpsMax_mean, fixHeapOpsMax_sd, fixHeapOpsMax_ci, fixHeapOpsMax_ci, fixHeapOpsMax_min, fixHeapOpsMax_box_q1, fixHeapOpsMax_median, fixHeapOpsMax_box_q2, fixHeapOpsMax_max
Tue Jan 17 16:02:01 EST 2017, 8, 1, 0.250, 10, 134.051, 58.4472, 92.8717, 175.23, 41.57, 90.67, 159.36, 187.84, 224.99, 17526.4, 4735.27, 14190.1, 20862.7, 10920, 13660, 19004, 21948, 27136, 1.72703e+06, 336509, 1.48994e+06, 1.96412e+06, 1254134, 1399454, 1702427, 2132327, 2328152, 328011, 65863.8, 281606, 374416, 244644, 274272, 342158, 381851, 477963, 56672371, 2.69745e+07, 3.76673e+07, 7.56774e+07, 14128143, 37272105, 7.01541e+07, 81793726, 100132026, 8.25207e+06, 3.97413e+06, 5.45207e+06, 1.10521e+07, 2020260, 5431147, 1.00703e+07, 11803243, 15332808, 2.18555e+07, 342584, 2.16141e+07, 2.20969e+07, 21369525, 21529520, 21829250, 22257766, 22466761, 2.85143e+06, 65586.1, 2.80522e+06, 2.89764e+06, 2766072, 2801269, 2.86546e+06, 2902086, 3003943, 1.12496e+09, 5.10569e+08, 7.65236e+08, 1.48468e+09, 309134033, 760989914, 1.30747e+09, 1706902593, 1788138565, 1.43268e+08, 6.50252e+07, 9.74541e+07, 1.89082e+08, 39597509, 96397738, 167311872, 216006113, 230943426, 76.4299, 9.54195, 69.7071, 83.1527, 57.5268, 72.054, 81.7973, 84.659, 86.4188, 9.60373, 1.18366, 8.76978, 10.4377, 7.26845, 9.05628, 10.2575, 10.6219, 10.852, 442.467, 200.047, 301.523, 583.411, 122.516, 299.995, 514.166, 669.269, 703.165, 56.7033, 25.6616, 38.6233, 74.7833, 15.8309, 38.573, 65.6535, 85.9572, 90.5398, 57.5682, 0.417735, 57.2739, 57.8625, 56.9509, 57.1942, 57.5561, 58.0711, 58.3082, 7.30071, 0.0732882, 7.24907, 7.35235, 7.19388, 7.24105, 7.31377, 7.36805, 7.44898, 2.3615e+07, 672362, 2.31413e+07, 2.40887e+07, 22683093, 22984655, 2.35548e+07, 24411860, 24816214, 3184311, 130756, 3.09219e+06, 3.27644e+06, 3019924, 3081902, 3.2121e+06, 3288368, 3486071
Tue Jan 17 16:06:26 EST 2017, 8, 10, 0.250, 10, 41.093, 11.7781, 32.7947, 49.3913, 26.33, 35.82, 41.285, 52.17, 69.07, 10175.2, 526.038, 9804.58, 10545.8, 9516, 9812, 10230, 10528, 11460, 2.87796e+06, 1.2774e+06, 1.97796e+06, 3.77796e+06, 682903, 2421635, 2990332, 4174108, 5424966, 545146, 218099, 391483, 698809, 150798, 426867, 587652, 830224, 878485, 1.47021e+07, 5.52956e+06, 1.08062e+07, 1.8598e+07, 7822909, 12281720, 14205761, 20119170, 27946397, 2.23392e+06, 842219, 1.64053e+06, 2.82731e+06, 1099452, 1753205, 2182435, 3192022, 4086514, 2.33831e+07, 1.68762e+06, 2.21941e+07, 2.45721e+07, 20710900, 22747995, 23468043, 25108444, 26925811, 3150898, 293589, 2.94405e+06, 3.35775e+06, 2656235, 2987169, 3.19431e+06, 3521724, 3663333, 2.4496e+08, 4.74308e+07, 2.11542e+08, 2.78378e+08, 200114969, 220247558, 2.36965e+08, 295043086, 362567560, 3.08121e+07, 6.10174e+06, 2.65131e+07, 3.51111e+07, 25022668, 27613982, 29826950, 37380981, 45862087, 11.9039, 0.66347, 11.4364, 12.3714, 10.8231, 11.6754, 11.9565, 12.6031, 13.2559, 1.55285, 0.113533, 1.47286, 1.63284, 1.36308, 1.48806, 1.56753, 1.67947, 1.77462, 94.9803, 17.0285, 82.9828, 106.978, 79.3407, 85.8456, 91.9482, 112.851, 137.481, 12.2886, 2.42338, 10.5812, 13.996, 9.98086, 11.0048, 11.9244, 14.8698, 18.2665, 50.4631, 1.14297, 49.6578, 51.2684, 47.8416, 50.2143, 50.8128, 51.4949, 52.0354, 6.42317, 0.166387, 6.30594, 6.5404, 6.07436, 6.40433, 6.46785, 6.61672, 6.64788, 3.04213e+07, 3.23003e+06, 2.81456e+07, 3.2697e+07, 25300907, 29211890, 3.06028e+07, 33745475, 37147778, 4288430, 564046, 3.89103e+06, 4.68583e+06, 3306778, 3942695, 4381157, 5036364, 5202152
Tue Jan 17 16:08:36 EST 2017, 16, 1, 0.000, 2, 3.68, 0.53256, 3.30478, 4.05522, 3.13, 3.23, 3.81, 4.19, 4.8, 7976.8, 800.431, 7412.85, 8540.75, 6368, 8368, 8376, 8380, 8392, 158084, 100600, 87205.7, 228962, 69489, 71698, 153177, 281764, 337461, 60793.8, 52522.8, 23788.6, 97799, 16227, 20093, 48517, 132902, 152253, 1.45595e+06, 52214.3, 1.41916e+06, 1.49274e+06, 1410204, 1416225, 1.44454e+06, 1519021, 1557764, 108250, 18974.5, 94881.4, 121619, 92206, 93941, 102972, 133710, 143283, 1.18645e+07, 254579, 1.16851e+07, 1.20439e+07, 11649721, 11668386, 1.18084e+07, 12170620, 12363673, 860729, 60200.4, 818314, 903144, 811651, 812139, 835760, 939993, 981914, 1.59626e+07, 224972, 1.58041e+07, 1.61211e+07, 15767654, 15819065, 15875041, 16234622, 16450283, 1119499, 20154.4, 1.1053e+06, 1.1337e+06, 1103601, 1107386, 1.10904e+06, 1150716, 1162905, 22.4315, 0.415322, 22.1389, 22.7241, 22.0394, 22.1575, 22.3077, 22.9561, 23.2925, 1.51708, 0.102842, 1.44462, 1.58954, 1.42881, 1.43365, 1.49234, 1.64547, 1.72415, 21.907, 0.107911, 21.831, 21.983, 21.8022, 21.8383, 21.8693, 22.037, 22.1423, 1.37576, 0.0106349, 1.36827, 1.38325, 1.36407, 1.37034, 1.37259, 1.38657, 1.39966, 73.5237, 0.468668, 73.1935, 73.8539, 73.0856, 73.1439, 73.4606, 74.0873, 74.4175, 4.84797, 0.0674586, 4.80044, 4.8955, 4.78047, 4.7812, 4.86654, 4.91864, 4.97445, 1.69844e+07, 440281, 1.66742e+07, 1.72946e+07, 16607206, 16615203, 1.69323e+07, 17511676, 17801064, 1.29374e+06, 165029, 1.17747e+06, 1.41001e+06, 1141014, 1149210, 1.25357e+06, 1521295, 1593397
Tue Jan 17 16:12:50 EST 2017, 16, 10, 0.000, 2, 8.929, 1.17629, 8.10024, 9.75776, 6.36, 8.49, 9.28, 10.18, 10.63, 7471.6, 995.655, 6770.11, 8173.09, 6464, 6468, 8458, 8472, 8480, 1.94555e+06, 375964, 1.68066e+06, 2.21044e+06, 1051362, 1831496, 2.04197e+06, 2314655, 2499275, 354082, 137738, 257038, 451126, 115949, 283555, 378125, 529709, 598981, 4.31482e+06, 131965, 4.22184e+06, 4.4078e+06, 3959684, 4310819, 4.36063e+06, 4401451, 4478925, 360637, 40476.3, 332119, 389155, 275452, 353316, 368130, 412128, 419805, 2.25278e+07, 630715, 2.20834e+07, 2.29722e+07, 21062408, 22331159, 2.26982e+07, 23194491, 23440835, 1.78834e+06, 200194, 1.64729e+06, 1.92939e+06, 1471963, 1621740, 1.84224e+06, 2026196, 2185177, 3.97266e+07, 2782.09, 3.97246e+07, 3.97286e+07, 39725531, 39725560, 39725790, 39726072, 39734954, 2780961, 190.875, 2.78083e+06, 2.7811e+06, 2780869, 2780884, 2780910, 2780929, 2781531, 17.0148, 0.167919, 16.8965, 17.1331, 16.5535, 16.9836, 17.0658, 17.1435, 17.195, 1.23242, 0.0556967, 1.19318, 1.27166, 1.09315, 1.23774, 1.24809, 1.28433, 1.2905, 31.2299, 0.0903357, 31.1663, 31.2935, 31.1565, 31.19, 31.2063, 31.2489, 31.4896, 2.00279, 0.00990455, 1.99581, 2.00977, 1.99603, 1.99897, 2.00049, 2.00072, 2.0322, 82.2989, 0.181558, 82.171, 82.4268, 81.9855, 82.2168, 82.4057, 82.4953, 82.5079, 5.47999, 0.121944, 5.39407, 5.56591, 5.36095, 5.37103, 5.49157, 5.6526, 5.66595, 33496558, 1.31718e+06, 3.25685e+07, 3.44246e+07, 30414335, 33080615, 33835987, 34846899, 35451953, 2.90229e+06, 452018, 2.58382e+06, 3.22076e+06, 2127585, 2606701, 3021470, 3453626, 3763546
Tue Jan 17 16:15:47 EST 2017, 16, 1, 0.250, 2, 3.055, 0.186615, 2.92352, 3.18648, 2.92, 2.95, 3.03, 3.04, 3.6, 7936, 806.029, 7368.11, 8503.89, 6320, 8328, 8338, 8348, 8352, 59392.5, 24885.7, 41859.1, 76925.9, 39789, 41874, 55687, 73597, 126126, 14944.4, 11798, 6632.05, 23256.7, 6352, 7821, 11646.5, 25605, 46270, 1.05386e+06, 9318.16, 1.04729e+06, 1.06043e+06, 1047433, 1047766, 1.05142e+06, 1058852, 1079478, 69199.6, 4063.93, 66336.3, 72062.9, 66302, 66800, 67888, 72135, 80276, 1.16061e+07, 46717.8, 1.15732e+07, 1.1639e+07, 11574990, 11576584, 1.15921e+07, 11633783, 11734192, 810692, 2475.94, 808948, 812436, 807295, 808966, 810950, 811726, 817095, 1.57507e+07, 27056.4, 1.57316e+07, 1.57698e+07, 15735062, 15735295, 1.57388e+07, 15789262, 15816496, 1.10195e+06, 1608.72, 1.10082e+06, 1.10308e+06, 1100980, 1101010, 1.10122e+06, 1104344, 1105769, 21.1619, 0.0916281, 21.0973, 21.2265, 21.0997, 21.107, 21.1268, 21.2633, 21.4017, 1.36752, 0.0323454, 1.34473, 1.39031, 1.34117, 1.34629, 1.3616, 1.39995, 1.45077, 21.8413, 0.0192697, 21.8277, 21.8549, 21.8251, 21.8296, 21.8352, 21.8667, 21.8885, 1.3669, 0.00234378, 1.36525, 1.36855, 1.36539, 1.36559, 1.36592, 1.36951, 1.37304, 70.2684, 0.178689, 70.1425, 70.3943, 70.1262, 70.1395, 70.2433, 70.3679, 70.7406, 4.59412, 0.0107268, 4.58656, 4.60168, 4.58621, 4.58842, 4.59141, 4.59991, 4.62424, 1.69876e+07, 95812.2, 1.69201e+07, 1.70551e+07, 16915766, 16923797, 1.69667e+07, 17034586, 17248213, 1.18522e+06, 14107.3, 1.17528e+06, 1.19516e+06, 1164553, 1179655, 1.18595e+06, 1189542, 1222184
Tue Jan 17 16:18:50 EST 2017, 16, 10, 0.250, 2, 7.403, 0.731479, 6.88763, 7.91837, 6.4, 6.88, 7.505, 8.3, 8.73, 7844.8, 937.219, 7184.48, 8505.12, 6408, 6420, 8462, 8468, 8472, 1.29396e+06, 200771, 1.15251e+06, 1.43541e+06, 942436, 1138704, 1336156, 1518904, 1660365, 265419, 83516.9, 206577, 324261, 162277, 185688, 295671, 377793, 408850, 3.1017e+06, 60317, 3.0592e+06, 3.1442e+06, 2990608, 3066621, 3119514, 3168110, 3197999, 258779, 24383.9, 241599, 275959, 227227, 236825, 264621, 291137, 303597, 2.06994e+07, 364537, 2.04426e+07, 2.09562e+07, 20086060, 20415691, 20773083, 21100040, 21387301, 1.60189e+06, 127871, 1.5118e+06, 1.69198e+06, 1436815, 1471949, 1.64589e+06, 1771492, 1818279, 3.97316e+07, 6307.16, 3.97272e+07, 3.9736e+07, 39725804, 39726073, 39733448, 39739201, 39740756, 2780537, 613.876, 2.7801e+06, 2.78097e+06, 2779548, 2780090, 2780704, 2781185, 2781774, 14.807, 0.098514, 14.7376, 14.8764, 14.599, 14.7206, 14.8494, 14.9162, 14.922, 1.05134, 0.0414178, 1.02216, 1.08052, 0.961669, 1.03782, 1.0618, 1.07889, 1.12457, 33.1966, 0.0489947, 33.1621, 33.2311, 33.129, 33.1593, 33.2016, 33.2418, 33.2985, 2.1036, 0.00220394, 2.10205, 2.10515, 2.09743, 2.10346, 2.10417, 2.10503, 2.10611, 72.822, 0.143469, 72.7209, 72.9231, 72.5313, 72.7752, 72.8637, 72.9415, 73.0779, 4.93064, 0.130723, 4.83854, 5.02274, 4.70473, 4.79029, 5.00924, 5.04615, 5.11008, 3.25885e+07, 791889, 3.20306e+07, 3.31464e+07, 31234615, 31972046, 3.275e+07, 33475755, 34059005, 2.70751e+06, 301725, 2.49493e+06, 2.92009e+06, 2329834, 2382013, 2.808e+06, 3108308, 3228128
Tue Jan 17 16:53:08 EST 2017, 16, 1, 0.000, 5, 457.866, 333.067, 223.202, 692.53, 40.24, 206.56, 488.33, 623.11, 1299.52, 51659.6, 34709, 27205.2, 76114, 10896, 26272, 50426, 86772, 136320, 2.52254e+06, 384002, 2.25199e+06, 2.79309e+06, 1913091, 2214189, 2680605, 2938163, 3077195, 244660, 27995.4, 224936, 264384, 197564, 231126, 250652, 264485, 300102, 6.44418e+08, 4.66006e+08, 3.16091e+08, 9.72745e+08, 49278517, 306761283, 695243627, 876549194, 1817327266, 4.51692e+07, 3.26037e+07, 2.21981e+07, 6.81403e+07, 3622999, 21222751, 48888590, 61459713, 127028370, 2.254e+07, 409846, 2.22512e+07, 2.28288e+07, 21746133, 22282359, 2.27572e+07, 22929870, 23156763, 1.52694e+06, 41002.4, 1.49805e+06, 1.55583e+06, 1457224, 1492660, 1.53223e+06, 1584338, 1595690, 5.46041e+09, 4.20289e+09, 2.49924e+09, 8.42158e+09, 417336646, 2367861898, 5.86051e+09, 7025097526, 16397747603, 3.78701e+08, 2.89051e+08, 1.75049e+08, 5.82353e+08, 27928855, 163653992, 4.11878e+08, 484266157, 1125872681, 201.339, 27.6431, 181.863, 220.815, 138.76, 189.449, 212.601, 218.618, 245.137, 12.6548, 1.71953, 11.4433, 13.8663, 8.76339, 11.8857, 13.3517, 13.7542, 15.3954, 4272.73, 3250.79, 1982.37, 6563.09, 339.571, 1894.73, 4613.32, 5467.01, 12712.6, 277.949, 211.951, 128.618, 427.28, 22.2628, 122.441, 296.246, 359.814, 829.557, 98.2583, 0.735541, 97.7401, 98.7765, 96.5241, 98.0085, 98.6008, 98.8478, 99.339, 6.43525, 0.125544, 6.3468, 6.5237, 6.24655, 6.30788, 6.47178, 6.59137, 6.64202, 2.52574e+07, 750817, 2.47284e+07, 2.57864e+07, 24104614, 24607528, 2.55383e+07, 26135328, 26303023, 1.76387e+06, 55750.5, 1.72459e+06, 1.80315e+06, 1651250, 1724325, 1784329, 1807544, 1859472
Tue Jan 17 16:56:25 EST 2017, 16, 10, 0.000, 5, 29.881, 8.35019, 23.9978, 35.7642, 18.22, 25.04, 30.93, 34.65, 50, 7952.8, 985.977, 7258.12, 8647.48, 6664, 7156, 8336, 9188, 9368, 5.63766e+06, 775869, 5.09102e+06, 6.1843e+06, 4083661, 5121470, 5.93808e+06, 6203065, 6947779, 775881, 181941, 647693, 904069, 406952, 728278, 864381, 949220, 975895, 2.09048e+07, 6.95535e+06, 1.60044e+07, 2.58052e+07, 13631356, 16079341, 2.06178e+07, 24899255, 39438181, 1.83093e+06, 631046, 1.38632e+06, 2.27554e+06, 1015610, 1394684, 1.84719e+06, 2269506, 3390848, 2.72178e+07, 1.20073e+06, 2.63718e+07, 2.80638e+07, 24803235, 26569132, 27709319, 28116953, 29208622, 2.33791e+06, 299563, 2.12685e+06, 2.54897e+06, 1725551, 2331143, 2448523, 2586164, 2706410, 1.49859e+08, 4.32819e+07, 1.19365e+08, 1.80353e+08, 106884268, 121078402, 1.46935e+08, 175365575, 265877933, 1.04174e+07, 3.05675e+06, 8.26375e+06, 1.2571e+07, 7470211, 8593015, 10144390, 11581515, 18795076, 25.6795, 1.05019, 24.9396, 26.4194, 24.0532, 25.1467, 25.7318, 26.3411, 28.1716, 1.84657, 0.106236, 1.77172, 1.92142, 1.65222, 1.78758, 1.90634, 1.93874, 1.95469, 112.828, 31.4596, 90.663, 134.993, 81.2839, 92.3729, 110.739, 132.241, 196.683, 7.69128, 2.26128, 6.09808, 9.28448, 5.32551, 6.25899, 7.62637, 9.236, 13.5847, 88.1443, 0.311502, 87.9248, 88.3638, 87.6628, 87.8949, 88.2976, 88.4922, 88.6152, 5.88456, 0.144162, 5.78299, 5.98613, 5.73777, 5.76916, 5.89699, 6.04473, 6.21444, 3.85691e+07, 2.13176e+06, 3.70672e+07, 4.0071e+07, 34222689, 37348519, 39428833, 40144289, 42035835, 3.59869e+06, 525486, 3.22846e+06, 3.96892e+06, 2510518, 3623634, 3.7805e+06, 4074448, 4217148
Tue Jan 17 17:04:39 EST 2017, 16, 1, 0.250, 5, 62.422, 115.788, -19.1571, 144.001, 6.04, 6.29, 26.37, 82.74, 403.77, 13394.8, 10057.4, 6308.8, 20480.8, 6460, 8264, 11412, 16088, 42316, 1.56409e+06, 869395, 951553, 2.17663e+06, 490708, 539514, 1687390, 2505496, 3333846, 169347, 69567.1, 120333, 218361, 75701, 90526, 189616, 236506, 304702, 7.14287e+07, 1.45414e+08, -3.10235e+07, 1.73881e+08, 3069917, 3210268, 2.50562e+07, 97219353, 500424766, 5.06752e+06, 1.02404e+07, -2.14741e+06, 1.22824e+07, 222980, 237800, 1848842, 6839279, 35278892, 2.09028e+07, 1.47426e+06, 1.98641e+07, 2.19415e+07, 18776622, 18992727, 2.13533e+07, 22305606, 23414231, 1.48703e+06, 119907, 1.40255e+06, 1.57151e+06, 1281568, 1341447, 1550531, 1585858, 1622982, 7.39227e+08, 1.46876e+09, -2.95596e+08, 1.77405e+09, 42523844, 44031298, 2.75334e+08, 995512945, 5072046484, 5.13054e+07, 1.01873e+08, -2.04698e+07, 1.23081e+08, 2986476, 3112713, 1.94946e+07, 68216192, 351963182, 111.024, 50.8857, 75.1722, 146.876, 48.4488, 49.7068, 126.68, 166.954, 209.992, 7.07482, 3.15817, 4.84971, 9.29993, 3.19843, 3.29381, 8.05645, 10.5444, 13.1821, 591.739, 1153.09, -220.677, 1404.15, 37.427, 38.4781, 232.494, 819.492, 3987.83, 38.573, 74.5966, -13.9844, 91.1304, 2.39759, 2.48204, 15.4634, 54.3251, 258.055, 93.1873, 3.95496, 90.4008, 95.9738, 87.313, 87.8133, 94.8305, 96.8473, 99.0596, 6.2049, 0.318989, 5.98015, 6.42965, 5.65976, 5.80379, 6.37073, 6.52984, 6.54024, 2.38306e+07, 1.58017e+06, 2.27173e+07, 2.49439e+07, 21827389, 21983336, 2.40694e+07, 25573039, 26991119, 1.71879e+06, 127173, 1.62919e+06, 1.80839e+06, 1526674, 1584188, 1.76251e+06, 1879732, 1892116
Tue Jan 17 17:07:52 EST 2017, 16, 10, 0.250, 5, 20.061, 3.87931, 17.3278, 22.7942, 13.15, 17.61, 20.365, 24.9, 26.22, 7952.8, 999.203, 7248.81, 8656.79, 6656, 6740, 8742, 8792, 8856, 4.41991e+06, 800750, 3.85574e+06, 4.98408e+06, 2761144, 3899951, 4.52349e+06, 5389475, 5522360, 577310, 162871, 462558, 692062, 258569, 468329, 607172, 801103, 810139, 1.1043e+07, 1.06941e+06, 1.02895e+07, 1.17965e+07, 9079555, 10268907, 11158763, 12374677, 12488272, 934337, 170365, 814305, 1.05437e+06, 653394, 796474, 953610, 1153449, 1226888, 25680177, 1.23472e+06, 2.48102e+07, 2.65501e+07, 23185771, 24955094, 25855957, 27206334, 27406136, 2.04638e+06, 242292, 1.87567e+06, 2.21709e+06, 1538444, 1877263, 2.14731e+06, 2337220, 2373288, 1.11712e+08, 6.17894e+06, 1.07359e+08, 1.16065e+08, 101955398, 106419672, 112667587, 119896368, 120012355, 7.82869e+06, 439238, 7.51922e+06, 8.13816e+06, 7126885, 7456939, 7.95303e+06, 8319109, 8613556, 22.4994, 0.443032, 22.1873, 22.8115, 21.4768, 22.3091, 22.5712, 23.014, 23.0179, 1.58636, 0.109535, 1.50919, 1.66353, 1.37378, 1.50072, 1.61295, 1.70643, 1.758, 85.8444, 4.41983, 82.7304, 88.9584, 79.2794, 81.9443, 86.4815, 91.7618, 91.8604, 5.63453, 0.383468, 5.36436, 5.9047, 5.05508, 5.32649, 5.70078, 6.14178, 6.147, 83.1679, 0.372232, 82.9056, 83.4302, 82.7274, 82.8243, 83.2391, 83.6557, 83.7753, 5.5691, 0.161266, 5.45548, 5.68272, 5.35701, 5.4091, 5.60051, 5.75173, 5.87575, 3.59046e+07, 2.18606e+06, 3.43644e+07, 3.74448e+07, 31408715, 34645938, 36187423, 38581569, 38956205, 3.08608e+06, 448679, 2.76996e+06, 3.4022e+06, 2161603, 2793195, 3240261, 3653808, 3711964
Tue Jan 17 17:27:33 EST 2017, 16, 1, 0.000, 10, 377.945, 254.939, 198.326, 557.564, 48.54, 131.09, 392.79, 660.35, 912.75, 67582.8, 87356.5, 6035.3, 129130, 9356, 22696, 53916, 71744, 322468, 2.60423e+06, 431440, 2.30026e+06, 2.9082e+06, 1701034, 2385794, 2.82443e+06, 3005430, 3122434, 237499, 36232.2, 211971, 263027, 179258, 227814, 239674, 270581, 314665, 5.1848e+08, 3.30296e+08, 2.85768e+08, 7.51192e+08, 60469341, 182815687, 561531334, 944412214, 1121011245, 3.6354e+07, 2.32809e+07, 1.99513e+07, 5.27567e+07, 4314779, 12928093, 3.92972e+07, 68209946, 77992646, 2.27051e+07, 441143, 2.23943e+07, 2.30159e+07, 21771340, 22492975, 22929670, 23110115, 23229147, 1.53385e+06, 59101.5, 1.49221e+06, 1.57549e+06, 1459546, 1480024, 1.55445e+06, 1607948, 1630963, 4.28919e+09, 2.69305e+09, 2.39179e+09, 6.18659e+09, 554530177, 1454272672, 4953295710, 7526545847, 9144173261, 2.99581e+08, 1.90579e+08, 1.65308e+08, 4.33854e+08, 38785437, 100437858, 3.4514e+08, 527552445, 644111141, 194.523, 26.7946, 175.645, 213.401, 136.251, 170.124, 206.356, 220.766, 228.069, 12.2304, 1.68332, 11.0444, 13.4164, 8.57259, 10.7001, 12.9532, 13.8672, 14.3461, 3347.94, 2095.32, 1871.67, 4824.21, 437.021, 1157.88, 3864.38, 5850.85, 7151.54, 216.375, 135.961, 120.583, 312.167, 28.1083, 73.9904, 246.63, 377.898, 464.436, 98.8175, 0.673112, 98.3433, 99.2917, 97.491, 98.4387, 99.133, 99.5231, 99.5841, 6.46527, 0.164261, 6.34954, 6.581, 6.2505, 6.3189, 6.47941, 6.67181, 6.74077, 2.53267e+07, 868473, 2.47148e+07, 2.59386e+07, 23509748, 24889843, 2.57692e+07, 26128555, 26363800, 1749509, 76938.3, 1.6953e+06, 1.80372e+06, 1630567, 1706673, 1754305, 1854618, 1882258
Tue Jan 17 17:31:36 EST 2017, 16, 10, 0.000, 10, 65.491, 55.3961, 26.4614, 104.521, 23.1, 33.9, 51.995, 86.78, 222.05, 10924.4, 3184.54, 8680.71, 13168.1, 7808, 9176, 10352, 12988, 19592, 4.63755e+06, 1.14108e+06, 3.8336e+06, 5.4415e+06, 2205755, 4102355, 5.19989e+06, 5906902, 5910573, 502811, 192146, 367433, 638189, 209680, 393086, 513426, 685916, 932802, 7.20371e+07, 6.13155e+07, 2.88369e+07, 1.15237e+08, 24384464, 37604603, 5.78479e+07, 97384020, 244232370, 5.64535e+06, 5.10139e+06, 2.05114e+06, 9.23956e+06, 1698613, 2721277, 4.327e+06, 8063587, 19894588, 2.54968e+07, 1.59409e+06, 2.43737e+07, 2.66199e+07, 22372474, 24847216, 26159925, 27191419, 27819461, 1.8929e+06, 279660, 1.69586e+06, 2.08994e+06, 1568048, 1687553, 1.90612e+06, 2129261, 2584890, 5.34927e+08, 4.54399e+08, 2.14778e+08, 8.55076e+08, 219106478, 284027576, 4.1968e+08, 678132385, 1834032476, 3.69668e+07, 3.11975e+07, 1.49864e+07, 5.89472e+07, 15359616, 19922524, 2.93323e+07, 47433518, 126230737, 27.6972, 1.86775, 26.3813, 29.0131, 24.7739, 26.6618, 28.0542, 29.1973, 31.7278, 1.85734, 0.156515, 1.74707, 1.96761, 1.58673, 1.76126, 1.93417, 2.0059, 2.1194, 397.289, 325.153, 168.201, 626.377, 170.701, 215.8, 315.185, 502.326, 1325.6, 27.2887, 24.3954, 10.1008, 44.4766, 10.8573, 14.0194, 21.1125, 34.4736, 97.3267, 89.9724, 0.902499, 89.3365, 90.6083, 87.7992, 89.4607, 90.3103, 90.8814, 90.896, 5.99736, 0.128154, 5.90707, 6.08765, 5.82283, 5.87605, 6.00466, 6.1652, 6.22477, 3.49539e+07, 2.62158e+06, 3.31069e+07, 3.68009e+07, 29351120, 33827052, 36401987, 37671542, 37930758, 2.74122e+06, 490095, 2.39592e+06, 3.08652e+06, 2056153, 2449315, 2.7541e+06, 3195556, 3886638
