# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, agentBktsMax_mean, agentBktsMax_sd, agentBktsMax_ci, agentBktsMax_ci, agentBktsMax_min, agentBktsMax_box_q1, agentBktsMax_median, agentBktsMax_box_q2, agentBktsMax_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, schedBktSzMax_mean, schedBktSzMax_sd, schedBktSzMax_ci, schedBktSzMax_ci, schedBktSzMax_min, schedBktSzMax_box_q1, schedBktSzMax_median, schedBktSzMax_box_q2, schedBktSzMax_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapCompMax_mean, fixHeapCompMax_sd, fixHeapCompMax_ci, fixHeapCompMax_ci, fixHeapCompMax_min, fixHeapCompMax_box_q1, fixHeapCompMax_median, fixHeapCompMax_box_q2, fixHeapCompMax_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max, fixHeapOpsMax_mean, fixHeapOpsMax_sd, fixHeapOpsMax_ci, fixHeapOpsMax_ci, fixHeapOpsMax_min, fixHeapOpsMax_box_q1, fixHeapOpsMax_median, fixHeapOpsMax_box_q2, fixHeapOpsMax_max
Mon Jan 16 02:22:07 EST 2017, 8, 1, 0.250, 10, 112.58, 10.4544, 105.214, 119.946, 101.32, 104.94, 113.305, 122.28, 137.74, 153834, 11154.1, 145975, 161693, 143916, 146328, 154758, 159804, 182516, 1.54024e+06, 394951, 1.26198e+06, 1.8185e+06, 863183, 1229725, 1.6602e+06, 1883194, 2277475, 269756, 60949.5, 226814, 312698, 175229, 214262, 289154, 328241, 392886, 5047419, 2.85214e+06, 3.03793e+06, 7.05691e+06, 2169298, 3097382, 5213573, 6735126, 12238921, 835699, 478628, 498479, 1.17292e+06, 325164, 552531, 826308, 1121289, 2066820, 100988937, 556174, 1.00597e+08, 1.01381e+08, 99992847, 100531045, 1.01177e+08, 101468636, 101985634, 1.27266e+07, 83026.1, 1.26681e+07, 1.27851e+07, 12589752, 12652642, 12751101, 12804449, 12892087, 4.23551e+08, 2.73925e+07, 4.04251e+08, 4.42851e+08, 398376055, 403416652, 426190297, 437541663, 492630746, 5.40932e+07, 3.87663e+06, 5.13619e+07, 5.68245e+07, 50267717, 51089750, 5.45088e+07, 56289982, 63653029, 37.0888, 2.93552, 35.0206, 39.157, 34.3573, 35.0125, 37.2188, 38.8339, 44.5285, 4.81587, 0.47253, 4.48295, 5.14879, 4.32272, 4.51859, 4.82315, 5.19604, 5.96219, 35.077, 2.96938, 32.9849, 37.1691, 32.3267, 32.9278, 35.3051, 36.5928, 42.6207, 4.53372, 0.453686, 4.21407, 4.85337, 4.08018, 4.22708, 4.53842, 4.79206, 5.68544, 108.848, 0.521967, 108.48, 109.216, 107.934, 108.409, 109.046, 109.318, 109.766, 13.6868, 0.0729671, 13.6354, 13.7382, 13.5545, 13.6437, 13.7142, 13.7492, 13.8248, 1.0588e+08, 829826, 1.05295e+08, 1.06465e+08, 104367548, 105269078, 106123260, 106615194, 107390082, 1.34315e+07, 136608, 1.33353e+07, 1.35277e+07, 13214124, 13310147, 1.34744e+07, 13566426, 13704994
Mon Jan 16 02:32:37 EST 2017, 8, 10, 0.250, 10, 154.878, 6.9246, 149.999, 159.757, 145.46, 150.24, 154.7, 162.39, 168.88, 187656, 17407.3, 175392, 199920, 165332, 174000, 193308, 211380, 219192, 2.15085e+06, 730306, 1.63631e+06, 2.66539e+06, 1281582, 1633817, 2.212e+06, 3290668, 3365374, 452981, 191367, 318152, 587810, 209809, 334131, 449154, 668168, 850768, 6.66596e+06, 1.08332e+06, 5.9027e+06, 7.42922e+06, 5302121, 5921785, 6.72968e+06, 8355144, 8376258, 1.09237e+06, 234688, 927019, 1.25772e+06, 759605, 967298, 1.10629e+06, 1343061, 1559555, 1.02741e+08, 1.14732e+06, 1.01933e+08, 1.03549e+08, 101425056, 101903456, 1.02813e+08, 104463540, 104741253, 1.31276e+07, 323758, 1.28995e+07, 1.33557e+07, 12744910, 12922336, 13115001, 13470048, 13834827, 9.92622e+08, 679703, 9.92143e+08, 9.93101e+08, 991839611, 992161455, 992568520, 993611924, 993901513, 1.24184e+08, 137419, 1.24087e+08, 1.24281e+08, 124005151, 124111933, 1.24173e+08, 124328586, 124495615, 10.7273, 0.0901971, 10.6638, 10.7908, 10.621, 10.6635, 10.7356, 10.8625, 10.882, 1.35547, 0.0179065, 1.34285, 1.36809, 1.33522, 1.34314, 1.35398, 1.37867, 1.39053, 79.1289, 0.1203, 79.0441, 79.2137, 78.9074, 79.0228, 79.2076, 79.2462, 79.2714, 9.95201, 0.00835412, 9.94612, 9.9579, 9.9403, 9.94559, 9.95378, 9.95861, 9.97025, 95.4087, 0.728411, 94.8955, 95.9219, 94.5382, 94.9004, 95.5112, 96.3484, 96.6888, 12.1104, 0.192529, 11.9748, 12.246, 11.8773, 11.9976, 12.1234, 12.2828, 12.5649, 1.2385e+08, 2.10146e+06, 1.22369e+08, 1.25331e+08, 121369520, 122314211, 1.23992e+08, 127155231, 127366634, 1.60138e+07, 585859, 1.5601e+07, 1.64266e+07, 15308676, 15650438, 1.59852e+07, 16670851, 17259986
Mon Jan 16 02:36:36 EST 2017, 16, 1, 0.000, 2, 21.481, 0.867484, 20.8698, 22.0922, 20.65, 20.71, 21.665, 22.18, 23.42, 53010, 412.381, 52719.5, 53300.5, 52780, 52788, 52908, 53052, 54212, 437222, 95401.1, 370007, 504437, 321613, 372467, 443613, 473496, 680381, 212430, 59429.3, 170559, 254301, 122348, 163531, 225880, 240620, 351086, 744560, 15209.1, 733844, 755276, 726810, 735295, 744339, 748744, 785062, 91225.4, 10793.6, 83620.7, 98830.1, 74955, 83067, 94307, 95436, 116210, 5.85017e+07, 212010, 5.83523e+07, 5.86511e+07, 58238101, 58370227, 5.85157e+07, 58583060, 59043168, 3992880, 119727, 3.90853e+06, 4.07723e+06, 3814810, 3891986, 4.01783e+06, 4046415, 4278255, 7.85969e+07, 43605.5, 7.85662e+07, 7.86276e+07, 78551114, 78574047, 78597346, 78609545, 78714330, 4.94095e+06, 15322.2, 4.93015e+06, 4.95175e+06, 4923751, 4931242, 4941702, 4945574, 4981407, 22.1371, 0.045918, 22.1047, 22.1695, 22.0847, 22.1153, 22.137, 22.1534, 22.2589, 1.43135, 0.0132145, 1.42204, 1.44066, 1.41347, 1.42271, 1.43301, 1.4374, 1.46434, 21.7943, 0.00536921, 21.7905, 21.7981, 21.789, 21.7911, 21.7942, 21.7956, 21.8092, 1.36569, 0.00180575, 1.36442, 1.36696, 1.36376, 1.3644, 1.36589, 1.36626, 1.37043, 160.148, 0.208371, 160.001, 160.295, 159.886, 160.033, 160.163, 160.235, 160.662, 10.54, 0.160293, 10.4271, 10.6529, 10.3, 10.4096, 10.572, 10.6404, 10.9005, 8.31738e+07, 398909, 8.28927e+07, 8.34549e+07, 82686214, 82913548, 83199351, 83325822, 84192581, 5.92315e+06, 240760, 5.75352e+06, 6.09278e+06, 5557862, 5723747, 5.9769e+06, 6037221, 6487529
Mon Jan 16 02:40:55 EST 2017, 16, 10, 0.000, 2, 38.418, 1.8919, 37.0851, 39.7509, 35.62, 36.64, 38.885, 40.72, 41.17, 61658.8, 526.881, 61287.6, 62030, 61268, 61444, 61512, 61712, 63208, 1.83531e+06, 271987, 1.64368e+06, 2.02694e+06, 1400105, 1592209, 1940674, 2165797, 2280156, 347932, 133650, 253768, 442096, 211097, 262203, 356078, 409771, 699964, 2.37995e+06, 86079.5, 2.3193e+06, 2.4406e+06, 2243113, 2320781, 2.39459e+06, 2444308, 2563480, 234967, 33433.7, 211411, 258523, 199555, 208153, 243208, 259236, 311925, 1.01865e+08, 483266, 1.01525e+08, 1.02205e+08, 101129421, 101389438, 102089799, 102249885, 102754747, 6.73079e+06, 245692, 6.55769e+06, 6.90389e+06, 6512361, 6571046, 6.73879e+06, 6843541, 7391097, 1.98258e+08, 48.8262, 1.98258e+08, 1.98258e+08, 198258204, 198258244, 1.98258e+08, 198258326, 198258370, 1.23917e+07, 19.5768, 1.23917e+07, 1.23917e+07, 12391642, 12391677, 1.23917e+07, 12391702, 12391706, 16.2719, 0.0391495, 16.2443, 16.2995, 16.2107, 16.2386, 16.2867, 16.3191, 16.3398, 1.04618, 0.0177144, 1.0337, 1.05866, 1.02696, 1.03402, 1.04786, 1.05483, 1.09139, 31.8428, 0.0188992, 31.8295, 31.8561, 31.8029, 31.8337, 31.8496, 31.8591, 31.8722, 2.00076, 0.000211414, 2.00061, 2.00091, 2.00039, 2.00064, 2.00079, 2.00106, 2.00113, 187.02, 0.274675, 186.826, 187.214, 186.519, 186.816, 187.103, 187.282, 187.478, 11.9664, 0.0911223, 11.9022, 12.0306, 11.8183, 11.8993, 12.0099, 12.0589, 12.1113, 1.40588e+08, 976726, 1.399e+08, 1.41276e+08, 139092014, 139689664, 1.40987e+08, 141533129, 142359766, 9.57269e+06, 513820, 9.21068e+06, 9.9347e+06, 9100601, 9230491, 9.60432e+06, 9827651, 10943169
Mon Jan 16 02:44:38 EST 2017, 16, 1, 0.250, 2, 19.874, 0.791924, 19.316, 20.432, 18.95, 19.1, 19.945, 20.97, 21.13, 49558.8, 781.852, 49007.9, 50109.7, 48880, 48960, 49456, 50724, 51160, 251557, 39126.8, 223990, 279124, 205494, 221464, 246298, 296910, 328485, 126630, 22397.3, 110850, 142410, 101069, 107590, 121806, 163469, 164185, 534742, 6466.43, 530186, 539298, 526670, 529464, 534411, 542284, 546958, 59405.6, 4013.2, 56578.1, 62233.1, 52906, 55617, 60211.5, 64333, 66376, 5.80993e+07, 94096.3, 5.8033e+07, 5.81656e+07, 57990195, 58029399, 5.80837e+07, 58207311, 58285757, 3851443, 49515.8, 3.81656e+06, 3.88633e+06, 3795304, 3809445, 3840995, 3932393, 3934996, 7.85278e+07, 7054.33, 7.85228e+07, 7.85328e+07, 78520319, 78522801, 78527308, 78538092, 78540206, 4.91616e+06, 2292.5, 4.91454e+06, 4.91778e+06, 4913950, 4914135, 4.91636e+06, 4919790, 4920213, 21.1851, 0.0154817, 21.1742, 21.196, 21.1672, 21.1731, 21.1828, 21.2034, 21.2152, 1.35484, 0.00463313, 1.35158, 1.3581, 1.34856, 1.35162, 1.35515, 1.36008, 1.36326, 21.8295, 0.000400125, 21.8292, 21.8298, 21.8289, 21.8291, 21.8297, 21.83, 21.8301, 1.36553, 0.000309768, 1.36531, 1.36575, 1.36499, 1.36534, 1.36553, 1.36592, 1.36606, 152.085, 0.131943, 151.992, 152.178, 151.922, 151.987, 152.079, 152.253, 152.323, 9.95684, 0.0824772, 9.89873, 10.0149, 9.86728, 9.88943, 9.93947, 10.0916, 10.0963, 8.47777e+07, 182564, 8.46491e+07, 8.49063e+07, 84559758, 84640436, 8.47487e+07, 84983477, 85139623, 5.77084e+06, 101345, 5.69944e+06, 5.84224e+06, 5656890, 5684533, 5.74955e+06, 5936987, 5940923
Mon Jan 16 02:48:52 EST 2017, 16, 10, 0.250, 2, 35.047, 1.2369, 34.1755, 35.9185, 33.41, 33.78, 35.34, 36.4, 37.36, 59402, 820.476, 58823.9, 59980.1, 57256, 59152, 59692, 60260, 60340, 1.32424e+06, 353609, 1.0751e+06, 1.57338e+06, 804897, 1146144, 1285316, 1741361, 2139012, 235217, 56406.7, 195475, 274959, 132809, 188140, 247575, 289047, 342096, 1.66736e+06, 115318, 1.58611e+06, 1.74861e+06, 1514653, 1611478, 1646089, 1814707, 1939907, 154298, 14100.8, 144363, 164233, 123853, 145574, 161119, 168588, 172447, 9.63242e+07, 580091, 9.59155e+07, 9.67329e+07, 95408279, 96006892, 96302774, 96987490, 97604819, 6.2668e+06, 97868.1, 6.19785e+06, 6.33575e+06, 6096261, 6179147, 6.29153e+06, 6357280, 6455581, 1.98259e+08, 609.032, 1.98259e+08, 1.98259e+08, 198258085, 198258156, 198258483, 198259151, 198260170, 1.23923e+07, 156.261, 1.23922e+07, 1.23924e+07, 12392098, 12392180, 1.23924e+07, 12392462, 12392582, 14.1957, 0.0626249, 14.1516, 14.2398, 14.1103, 14.1628, 14.1853, 14.2734, 14.3427, 0.909846, 0.00992896, 0.90285, 0.916842, 0.892232, 0.905069, 0.911409, 0.919872, 0.930421, 33.5533, 0.0294662, 33.5325, 33.5741, 33.485, 33.5493, 33.564, 33.5741, 33.5977, 2.104, 0.000152958, 2.10389, 2.10411, 2.10361, 2.10394, 2.10405, 2.10416, 2.10416, 159.872, 0.676201, 159.396, 160.348, 158.785, 159.567, 159.828, 160.637, 161.415, 10.2775, 0.0996928, 10.2073, 10.3477, 10.0965, 10.2087, 10.3028, 10.3798, 10.4686, 1.44168e+08, 1.29802e+06, 1.43253e+08, 1.45083e+08, 142219302, 143505368, 1.44056e+08, 145696970, 147106487, 9.56767e+06, 216814, 9.41491e+06, 9.72043e+06, 9177933, 9387548, 9.6199e+06, 9774749, 9980613
Mon Jan 16 02:55:06 EST 2017, 16, 1, 0.000, 5, 39.18, 4.07904, 36.3061, 42.0539, 33.8, 35.13, 39.68, 45.59, 46.42, 64014.4, 1507.62, 62952.2, 65076.6, 62520, 63056, 63338, 66456, 67060, 1.16393e+06, 291884, 958282, 1.36958e+06, 623226, 1013204, 1.29357e+06, 1470273, 1510581, 186506, 67035.1, 139276, 233736, 73451, 135891, 217422, 268568, 283727, 2.66598e+06, 599798, 2.24339e+06, 3.08857e+06, 1966217, 2338375, 2573920, 3715173, 3825648, 293850, 142134, 193709, 393991, 145421, 185352, 283178, 547255, 567221, 9.10473e+07, 655532, 9.05854e+07, 9.15092e+07, 89795616, 90780737, 9.12941e+07, 91747761, 91809787, 5.90497e+06, 140087, 5.80627e+06, 6.00367e+06, 5669784, 5775335, 5968875, 6068825, 6093654, 2.00974e+08, 3.53387e+06, 1.98484e+08, 2.03464e+08, 196728074, 198482076, 2.00764e+08, 206900316, 207650520, 1.31458e+07, 753859, 1.26147e+07, 1.36769e+07, 12327476, 12476235, 1.31025e+07, 14212783, 14742929, 48.9739, 1.71462, 47.7659, 50.1819, 47.3869, 47.8324, 48.4902, 52.1771, 52.3342, 3.27183, 0.343473, 3.02983, 3.51383, 2.97642, 3.01157, 3.18362, 3.92408, 3.93824, 36.235, 0.844767, 35.6398, 36.8302, 35.3962, 35.6254, 36.0434, 37.7277, 37.9077, 2.37948, 0.174618, 2.25645, 2.50251, 2.21574, 2.2365, 2.34361, 2.68654, 2.72784, 193.88, 0.839931, 193.288, 194.472, 192.294, 193.489, 194.183, 194.843, 194.922, 12.3802, 0.178182, 12.2547, 12.5057, 12.0858, 12.2317, 12.4507, 12.5737, 12.6498, 1.03148e+08, 860376, 1.02542e+08, 1.03754e+08, 101495555, 102720198, 103545889, 104001156, 104184002, 6.77902e+06, 185424, 6.64838e+06, 6.90966e+06, 6449982, 6639769, 6872855, 6988623, 7024482
Mon Jan 16 02:59:25 EST 2017, 16, 10, 0.000, 5, 56.654, 2.5706, 54.8429, 58.4651, 51.99, 54.27, 57.535, 60.14, 60.49, 79058, 1894.94, 77722.9, 80393.1, 74252, 79356, 79882, 80076, 80980, 2.74438e+06, 734066, 2.22719e+06, 3.26157e+06, 1571942, 1766072, 3098793, 3485322, 3733267, 290000, 90247, 226416, 353584, 154279, 195848, 320410, 391733, 444418, 6.87315e+06, 731549, 6.35773e+06, 7.38857e+06, 5683104, 5870710, 7284822, 7540912, 7648004, 546284, 79090.7, 490560, 602008, 427335, 450231, 577566, 642879, 651840, 1.03321e+08, 1.06034e+06, 1.02574e+08, 1.04068e+08, 101685918, 101946676, 103784072, 104396624, 104910708, 6.62501e+06, 136058, 6.52915e+06, 6.72087e+06, 6430491, 6479198, 6662745, 6783506, 6857555, 495824514, 86669.3, 4.95763e+08, 4.95886e+08, 495701385, 495712650, 4.95849e+08, 495929512, 495969024, 3.09978e+07, 10436.3, 3.09904e+07, 3.10052e+07, 30985283, 30986560, 3.10007e+07, 31003898, 31021441, 21.5693, 0.13687, 21.4729, 21.6657, 21.3553, 21.3892, 21.6348, 21.7102, 21.7524, 1.36752, 0.017584, 1.35513, 1.37991, 1.33788, 1.34642, 1.3752, 1.38074, 1.39516, 78.7989, 0.206819, 78.6532, 78.9446, 78.5111, 78.6848, 78.753, 79.0969, 79.1261, 4.96827, 0.00292078, 4.96621, 4.97033, 4.96139, 4.96676, 4.96953, 4.97054, 4.97239, 194.028, 1.00689, 193.319, 194.737, 192.469, 192.644, 194.48, 195.031, 195.339, 12.2872, 0.122655, 12.2008, 12.3736, 12.1017, 12.1325, 12.3457, 12.4195, 12.4657, 1.28289e+08, 1.77554e+06, 1.27038e+08, 1.2954e+08, 125429534, 125994943, 1.29036e+08, 130147301, 130834697, 8.31684e+06, 223671, 8.15925e+06, 8.47443e+06, 8006377, 8091054, 8.35976e+06, 8580051, 8722849
Mon Jan 16 03:04:49 EST 2017, 16, 1, 0.250, 5, 35.277, 1.5038, 34.2175, 36.3365, 33.32, 34.1, 35.58, 37.25, 38.43, 60897.6, 543.312, 60514.8, 61280.4, 60216, 60632, 60720, 61604, 62184, 704430, 149336, 599215, 809645, 563211, 600397, 698706, 833781, 1052766, 159623, 33912.3, 135730, 183516, 108779, 138418, 154609, 206229, 222443, 1.57668e+06, 102753, 1.50428e+06, 1.64908e+06, 1478523, 1508186, 1.57622e+06, 1651497, 1820459, 163468, 26106.9, 145074, 181862, 129463, 148243, 158886, 193664, 220646, 9.01298e+07, 364964, 8.98727e+07, 9.03869e+07, 89761363, 89897621, 90130556, 90371588, 90998506, 5857918, 79470.7, 5.80193e+06, 5.91391e+06, 5742745, 5811862, 5.84937e+06, 5953315, 6019640, 1.97792e+08, 852038, 1.97192e+08, 1.98392e+08, 196959879, 197259852, 197625213, 198421413, 199912385, 1.26126e+07, 206485, 1.24671e+07, 1.27581e+07, 12393802, 12486225, 1.25852e+07, 12786154, 13104672, 46.0523, 0.249633, 45.8764, 46.2282, 45.8099, 45.8949, 45.9971, 46.2688, 46.6558, 2.96032, 0.0631535, 2.91582, 3.00482, 2.89383, 2.92355, 2.94824, 3.01154, 3.11438, 35.6251, 0.139462, 35.5268, 35.7234, 35.4919, 35.5378, 35.5872, 35.7423, 35.9671, 2.26328, 0.0357461, 2.23809, 2.28847, 2.22775, 2.24192, 2.25653, 2.28817, 2.35287, 185.895, 0.487182, 185.552, 186.238, 185.421, 185.56, 185.876, 186.27, 187.048, 11.9464, 0.107616, 11.8706, 12.0222, 11.7924, 11.8759, 11.9395, 12.084, 12.1653, 1.04069e+08, 489152, 1.03724e+08, 1.04414e+08, 103592066, 103739116, 104053465, 104490120, 105214947, 6.87022e+06, 105341, 6.796e+06, 6.94444e+06, 6708603, 6805808, 6856651, 7012522, 7064622
Mon Jan 16 03:09:08 EST 2017, 16, 10, 0.250, 5, 54.996, 1.77406, 53.7461, 56.2459, 51.4, 54.33, 55.37, 56.54, 58.08, 80020.8, 315.244, 79798.7, 80242.9, 79188, 79996, 80074, 80288, 80468, 2.57649e+06, 356550, 2.32528e+06, 2.8277e+06, 1917300, 2362593, 2730011, 3051569, 3068268, 364245, 135650, 268672, 459818, 203882, 235372, 404854, 569999, 593362, 5.12578e+06, 211874, 4.9765e+06, 5.27506e+06, 4647651, 5069548, 5213216, 5391853, 5394327, 458880, 72962.8, 407474, 510286, 365075, 387683, 487078, 558372, 583094, 1.03273e+08, 606395, 1.02846e+08, 1.037e+08, 102222260, 102851804, 103520490, 104096898, 104110476, 6.75903e+06, 221371, 6.60306e+06, 6.915e+06, 6502555, 6553764, 6.81714e+06, 7108965, 7132986, 4.95836e+08, 56203.5, 4.95796e+08, 4.95876e+08, 495755728, 495787892, 4.95842e+08, 495913282, 495931357, 3.10054e+07, 10748.5, 3.09978e+07, 3.1013e+07, 30991533, 30994626, 31007288, 31020615, 31020639, 19.6101, 0.0662992, 19.5634, 19.6568, 19.4844, 19.5754, 19.639, 19.6978, 19.6979, 1.25667, 0.021269, 1.24168, 1.27166, 1.22927, 1.23769, 1.26333, 1.2896, 1.28977, 78.9712, 0.0820345, 78.9134, 79.029, 78.8597, 78.8939, 79.0072, 79.0553, 79.1249, 4.96995, 0.00180546, 4.96868, 4.97122, 4.96598, 4.96864, 4.97077, 4.97179, 4.97224, 173.969, 0.662485, 173.502, 174.436, 172.599, 173.737, 174.231, 174.775, 174.814, 11.1871, 0.20137, 11.0452, 11.329, 10.9345, 11.0439, 11.2184, 11.4818, 11.5342, 1.30985e+08, 1.03838e+06, 1.30253e+08, 1.31717e+08, 129240892, 130201258, 131416445, 132434004, 132449816, 8.75696e+06, 400264, 8.47495e+06, 9.03897e+06, 8285722, 8370156, 8.87547e+06, 9392931, 9423158
Mon Jan 16 03:19:58 EST 2017, 16, 1, 0.000, 10, 69.602, 12.9583, 60.4722, 78.7318, 53.17, 62.47, 72.575, 80.32, 99.31, 99552.4, 16330.6, 88046.6, 111058, 79892, 88352, 105128, 110828, 135692, 2.253e+06, 546436, 1.86801e+06, 2.63799e+06, 1208034, 2030116, 2.47547e+06, 2663151, 3275936, 239950, 56470, 200164, 279736, 140753, 209286, 277672, 293715, 299955, 1.21047e+07, 5.87192e+06, 7.96761e+06, 1.62418e+07, 4855540, 8533923, 13530164, 16203461, 26204042, 1.23622e+06, 622948, 797319, 1.67512e+06, 411896, 779313, 1.42044e+06, 1864703, 2559168, 1.019e+08, 752735, 1.0137e+08, 1.0243e+08, 100394622, 101641884, 1.0217e+08, 102411307, 103339592, 6.50386e+06, 72643.7, 6.45268e+06, 6.55504e+06, 6367859, 6470848, 6554438, 6572925, 6575293, 468308198, 5.96393e+07, 4.26289e+08, 5.10327e+08, 401035524, 437273988, 473911698, 495120685, 625864972, 3.33829e+07, 6.48795e+06, 2.88118e+07, 3.7954e+07, 25754829, 29818891, 3.41194e+07, 36588780, 50158575, 79.6337, 7.13502, 74.6067, 84.6607, 70.7516, 75.3427, 81.3512, 84.4028, 96.9093, 5.45249, 0.7203, 4.945, 5.95998, 4.49442, 4.95611, 5.65583, 5.98376, 7.11239, 77.9748, 11.5019, 69.8711, 86.0785, 64.9754, 71.6357, 79.4852, 83.792, 107.913, 5.63337, 1.23227, 4.76517, 6.50157, 4.17022, 4.90454, 5.76208, 6.40163, 8.76245, 205.311, 1.13936, 204.508, 206.114, 203.019, 204.936, 205.8, 206.202, 207.309, 13.0427, 0.120549, 12.9578, 13.1276, 12.8204, 12.9776, 13.1175, 13.1502, 13.1883, 106685363, 1.14519e+06, 1.05879e+08, 1.07492e+08, 104482445, 106226458, 107105794, 107537081, 108884282, 6.8829e+06, 112801, 6.80343e+06, 6.96237e+06, 6683285, 6817594, 6957317, 6986303, 7005634
Mon Jan 16 03:25:52 EST 2017, 16, 10, 0.000, 10, 83.727, 7.21791, 78.6416, 88.8124, 75.64, 79.58, 83.95, 91.19, 100.46, 115028, 5273.32, 111313, 118743, 99284, 116524, 116794, 117464, 117472, 3.27535e+06, 848052, 2.67785e+06, 3.87285e+06, 2109571, 2543442, 3723432, 4165794, 4800578, 433621, 204433, 289587, 577655, 211232, 275641, 435918, 768876, 810977, 1.47807e+07, 1.51595e+06, 1.37126e+07, 1.58488e+07, 12501522, 13365780, 15875897, 16278842, 16967951, 1.34689e+06, 330197, 1.11425e+06, 1.57953e+06, 940373, 1112075, 1364655, 1874160, 1952179, 1.04042e+08, 1.39608e+06, 1.03058e+08, 1.05026e+08, 102305357, 102825279, 1.04631e+08, 105569119, 106759130, 6.84657e+06, 343982, 6.60422e+06, 7.08892e+06, 6494992, 6580587, 6828292, 7432566, 7483277, 9.93924e+08, 1.49291e+06, 9.92872e+08, 9.94976e+08, 992033601, 992702969, 994771466, 995148326, 996810318, 6.23302e+07, 235341, 6.21644e+07, 6.2496e+07, 62044071, 62119184, 6.2441e+07, 62560948, 62801450, 23.598, 0.200992, 23.4564, 23.7396, 23.3405, 23.4097, 23.7043, 23.8206, 23.9551, 1.51208, 0.0358013, 1.48686, 1.5373, 1.47307, 1.47802, 1.51793, 1.56981, 1.57508, 157.798, 0.274086, 157.605, 157.991, 157.376, 157.616, 157.934, 158.127, 158.158, 9.98035, 0.034237, 9.95623, 10.0045, 9.94016, 9.94566, 9.99111, 10.0131, 10.0479, 195.545, 1.02765, 194.821, 196.269, 194.034, 194.686, 196.046, 196.814, 197.209, 12.5054, 0.243129, 12.3341, 12.6767, 12.241, 12.3296, 12.483, 12.9261, 12.9854, 1.28182e+08, 2.29841e+06, 1.26563e+08, 1.29801e+08, 125202542, 126328366, 129136717, 130570082, 132700638, 8628009, 602540, 8.20349e+06, 9.05253e+06, 8006773, 8157584, 8585199, 9642697, 9761641
