# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max
Fri Dec 30 17:04:10 EST 2016, 1, 0.000, 10, 30.144, 3.03476, 28.0058, 32.2822, 26.56, 27.98, 30.675, 31.92, 37.61, 280312, 8, 280306, 280318, 280304, 280304, 280320, 280320, 280320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4932898, 0, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 19607610, 0, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 4.35429, 5.96046e-08, 4.35429, 4.35429, 4.35429, 4.35429, 4.35429, 4.35429, 4.35429, 3.98291, 7.30005e-08, 3.98291, 3.98291, 3.98291, 3.98291, 3.98291, 3.98291, 3.98291, 13.1842, 1.68587e-07, 13.1842, 13.1842, 13.1842, 13.1842, 13.1842, 13.1842, 13.1842, 5084827, 0, 5084827, 5084827, 5084827, 5084827, 5084827, 5084827, 5084827
Fri Dec 30 17:05:21 EST 2016, 2, 0.000, 10, 36.181, 3.27643, 33.8726, 38.4894, 32.27, 34.60, 35.345, 39.81, 42.94, 301550, 28.1254, 301530, 301570, 301520, 301520, 301568, 301584, 301584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 2.96143, 4.21468e-08, 2.96143, 2.96143, 2.96143, 2.96143, 2.96143, 2.96143, 2.96143, 6.32421, 8.42937e-08, 6.32421, 6.32421, 6.32421, 6.32421, 6.32421, 6.32421, 6.32421, 13.2145, 1.68587e-07, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 5111979, 0, 5111979, 5111979, 5111979, 5111979, 5111979, 5111979, 5111979
Fri Dec 30 17:06:23 EST 2016, 4, 0.000, 10, 42.645, 1.52437, 41.571, 43.719, 40.63, 41.06, 43.33, 44.59, 44.93, 323890, 4.8, 323887, 323893, 323888, 323888, 323888, 323888, 323904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 43066669, 0.707107, 4.30667e+07, 4.30667e+07, 43066669, 43066669, 43066669, 43066669, 43066669, 1.99662, 2.10734e-08, 1.99662, 1.99662, 1.99662, 1.99662, 1.99662, 1.99662, 1.99662, 8.64792, 1.19209e-07, 8.64792, 8.64792, 8.64792, 8.64792, 8.64792, 8.64792, 8.64792, 12.9562, 2.92002e-07, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 5331095, 0, 5331095, 5331095, 5331095, 5331095, 5331095, 5331095, 5331095
Fri Dec 30 17:07:39 EST 2016, 8, 0.000, 10, 47.526, 4.21959, 44.5531, 50.4989, 45.01, 45.37, 46.355, 47.95, 59.87, 330184, 8, 330178, 330190, 330176, 330176, 330192, 330192, 330192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48890152, 0, 48890152, 48890152, 48890152, 48890152, 48890152, 48890152, 48890152, 1.49242, 2.98023e-08, 1.49242, 1.49242, 1.49242, 1.49242, 1.49242, 1.49242, 1.49242, 9.81729, 1.19209e-07, 9.81729, 9.81729, 9.81729, 9.81729, 9.81729, 9.81729, 9.81729, 12.5648, 2.38419e-07, 12.5648, 12.5648, 12.5648, 12.5648, 12.5648, 12.5648, 12.5648, 5849878, 0, 5849878, 5849878, 5849878, 5849878, 5849878, 5849878, 5849878
Fri Dec 30 17:09:36 EST 2016, 0, 0.250, 10, 42.114, 3.80476, 39.4333, 44.7947, 37.26, 39.29, 42.61, 44.75, 50.96, 322550, 19.2, 322536, 322564, 322528, 322528, 322560, 322576, 322576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 1.27377, 2.58096e-08, 1.27377, 1.27377, 1.27377, 1.27377, 1.27377, 1.27377, 1.27377, 10, 0, 10, 10, 10, 10, 10, 10, 10, 11.3911, 2.92002e-07, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 5903393, 0, 5903393, 5903393, 5903393, 5903393, 5903393, 5903393, 5903393
Fri Dec 30 17:10:27 EST 2016, 1, 0.250, 10, 32.414, 3.89393, 29.6705, 35.1575, 28.84, 29.94, 31.01, 39.28, 39.41, 277573, 7.33212, 277568, 277578, 277568, 277568, 277568, 277584, 277584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 4.23482, 0, 4.23482, 4.23482, 4.23482, 4.23482, 4.23482, 4.23482, 4.23482, 3.98448, 4.21468e-08, 3.98448, 3.98448, 3.98448, 3.98448, 3.98448, 3.98448, 3.98448, 13.0257, 0, 13.0257, 13.0257, 13.0257, 13.0257, 13.0257, 13.0257, 13.0257, 5115494, 0, 5115494, 5115494, 5115494, 5115494, 5115494, 5115494, 5115494
Fri Dec 30 17:11:29 EST 2016, 2, 0.250, 10, 35.76, 2.72868, 33.8375, 37.6825, 32.92, 33.92, 34.78, 40.18, 41.61, 298230, 25.9969, 298212, 298248, 298208, 298208, 298224, 298272, 298288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988437, 0, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 31486627, 0, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 2.84011, 5.96046e-08, 2.84011, 2.84011, 2.84011, 2.84011, 2.84011, 2.84011, 2.84011, 6.32458, 1.46001e-07, 6.32458, 6.32458, 6.32458, 6.32458, 6.32458, 6.32458, 6.32458, 13.0666, 0, 13.0666, 13.0666, 13.0666, 13.0666, 13.0666, 13.0666, 13.0666, 5131612, 0, 5131612, 5131612, 5131612, 5131612, 5131612, 5131612, 5131612
Fri Dec 30 17:12:35 EST 2016, 4, 0.250, 10, 43.646, 1.5761, 42.5356, 44.7564, 41.47, 42.27, 43.96, 44.55, 47.26, 313134, 19.5305, 313120, 313148, 313120, 313120, 313136, 313152, 313184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989997, 0, 4989997, 4989997, 4989997, 4989997, 4989997, 4989997, 4989997, 43066642, 0, 43066642, 43066642, 43066642, 43066642, 43066642, 43066642, 43066642, 1.87537, 2.10734e-08, 1.87537, 1.87537, 1.87537, 1.87537, 1.87537, 1.87537, 1.87537, 8.64792, 1.19209e-07, 8.64792, 8.64792, 8.64792, 8.64792, 8.64792, 8.64792, 8.64792, 12.5999, 1.68587e-07, 12.5999, 12.5999, 12.5999, 12.5999, 12.5999, 12.5999, 12.5999, 5321747, 0, 5321747, 5321747, 5321747, 5321747, 5321747, 5321747, 5321747
Fri Dec 30 17:13:51 EST 2016, 8, 0.250, 10, 46.969, 4.49924, 43.799, 50.139, 40.56, 44.29, 47.635, 49.17, 57.77, 318786, 37.4892, 318760, 318812, 318768, 318768, 318776, 318784, 318896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48890121, 0.707107, 4.88901e+07, 4.88901e+07, 48890121, 48890121, 48890121, 48890121, 48890121, 1.36939, 2.58096e-08, 1.36939, 1.36939, 1.36939, 1.36939, 1.36939, 1.36939, 1.36939, 9.81729, 1.19209e-07, 9.81729, 9.81729, 9.81729, 9.81729, 9.81729, 9.81729, 9.81729, 11.6283, 1.68587e-07, 11.6283, 11.6283, 11.6283, 11.6283, 11.6283, 11.6283, 11.6283, 5779122, 0, 5779122, 5779122, 5779122, 5779122, 5779122, 5779122, 5779122
Fri Dec 30 17:15:42 EST 2016, 0, 0.500, 10, 39.586, 2.73229, 37.661, 41.511, 37.44, 38.27, 38.61, 41.61, 46.96, 313347, 23.5151, 313330, 313364, 313328, 313328, 313344, 313392, 313392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 1.14908, 2.10734e-08, 1.14908, 1.14908, 1.14908, 1.14908, 1.14908, 1.14908, 1.14908, 10, 0, 10, 10, 10, 10, 10, 10, 10, 11.2797, 2.6656e-07, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 5924407, 0, 5924407, 5924407, 5924407, 5924407, 5924407, 5924407, 5924407
Fri Dec 30 17:16:29 EST 2016, 1, 0.500, 10, 27.514, 1.96381, 26.1304, 28.8976, 25.97, 26.27, 27.085, 28.93, 32.81, 276190, 48.2394, 276156, 276224, 276080, 276208, 276208, 276224, 276224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4929311, 0, 4929311, 4929311, 4929311, 4929311, 4929311, 4929311, 4929311, 19607117, 0, 19607117, 19607117, 19607117, 19607117, 19607117, 19607117, 19607117, 4.11472, 1.03238e-07, 4.11472, 4.11472, 4.11472, 4.11472, 4.11472, 4.11472, 4.11472, 3.98565, 4.21468e-08, 3.98565, 3.98565, 3.98565, 3.98565, 3.98565, 3.98565, 3.98565, 12.8591, 0, 12.8591, 12.8591, 12.8591, 12.8591, 12.8591, 12.8591, 12.8591, 5159461, 0, 5159461, 5159461, 5159461, 5159461, 5159461, 5159461, 5159461
Fri Dec 30 17:17:40 EST 2016, 2, 0.500, 10, 35.461, 3.10871, 33.2707, 37.6513, 32.36, 33.49, 34.795, 38.27, 42.92, 295832, 8, 295826, 295838, 295824, 295824, 295840, 295840, 295840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988111, 0, 4988111, 4988111, 4988111, 4988111, 4988111, 4988111, 4988111, 31486849, 0, 31486849, 31486849, 31486849, 31486849, 31486849, 31486849, 31486849, 2.7176, 5.96046e-08, 2.7176, 2.7176, 2.7176, 2.7176, 2.7176, 2.7176, 2.7176, 6.32511, 1.19209e-07, 6.32511, 6.32511, 6.32511, 6.32511, 6.32511, 6.32511, 6.32511, 12.9291, 2.92002e-07, 12.9291, 12.9291, 12.9291, 12.9291, 12.9291, 12.9291, 12.9291, 5172419, 0, 5172419, 5172419, 5172419, 5172419, 5172419, 5172419, 5172419
Fri Dec 30 17:18:51 EST 2016, 4, 0.500, 10, 43.416, 2.53434, 41.6304, 45.2016, 40.80, 41.12, 43.475, 44.72, 49.96, 306213, 7.33212, 306208, 306218, 306208, 306208, 306208, 306224, 306224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989986, 0, 4989986, 4989986, 4989986, 4989986, 4989986, 4989986, 4989986, 43066647, 0.707107, 4.30666e+07, 4.30666e+07, 43066647, 43066647, 43066647, 43066647, 43066647, 1.75266, 2.10734e-08, 1.75266, 1.75266, 1.75266, 1.75266, 1.75266, 1.75266, 1.75266, 8.64793, 0, 8.64793, 8.64793, 8.64793, 8.64793, 8.64793, 8.64793, 8.64793, 12.435, 1.68587e-07, 12.435, 12.435, 12.435, 12.435, 12.435, 12.435, 12.435, 5374902, 0, 5374902, 5374902, 5374902, 5374902, 5374902, 5374902, 5374902
Fri Dec 30 17:20:03 EST 2016, 8, 0.500, 10, 46.891, 5.15597, 43.2583, 50.5237, 40.31, 43.58, 45.91, 50.94, 59.49, 311160, 10.7331, 311152, 311168, 311152, 311152, 311160, 311168, 311184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48889985, 0.707107, 4.889e+07, 4.889e+07, 48889985, 48889985, 48889985, 48889985, 48889985, 1.24551, 2.98023e-08, 1.24551, 1.24551, 1.24551, 1.24551, 1.24551, 1.24551, 1.24551, 9.81726, 1.68587e-07, 9.81726, 9.81726, 9.81726, 9.81726, 9.81726, 9.81726, 9.81726, 11.5145, 0, 11.5145, 11.5145, 11.5145, 11.5145, 11.5145, 11.5145, 11.5145, 5803778, 0, 5803778, 5803778, 5803778, 5803778, 5803778, 5803778, 5803778
Fri Dec 30 17:22:09 EST 2016, 0, 0.000, 15, 55.953, 5.64052, 51.9789, 59.9271, 47.65, 51.95, 56.98, 62.66, 65.08, 371016, 30.568, 370994, 371038, 370992, 370992, 371008, 371056, 371072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 1.43184, 2.98023e-08, 1.43184, 1.43184, 1.43184, 1.43184, 1.43184, 1.43184, 1.43184, 15, 0, 15, 15, 15, 15, 15, 15, 15, 12.5029, 1.68587e-07, 12.5029, 12.5029, 12.5029, 12.5029, 12.5029, 12.5029, 12.5029, 6007902, 0, 6007902, 6007902, 6007902, 6007902, 6007902, 6007902, 6007902
Fri Dec 30 17:23:55 EST 2016, 1, 0.000, 15, 37.584, 3.97134, 34.786, 40.382, 32.52, 33.96, 37.49, 41.60, 45.56, 307910, 138.601, 307812, 308008, 307792, 307792, 307944, 308080, 308080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983917, 0, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 29401019, 0, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 5.18019, 1.19209e-07, 5.18019, 5.18019, 5.18019, 5.18019, 5.18019, 5.18019, 5.18019, 5.91107, 1.19209e-07, 5.91107, 5.91107, 5.91107, 5.91107, 5.91107, 5.91107, 5.91107, 13.3045, 1.68587e-07, 13.3045, 13.3045, 13.3045, 13.3045, 13.3045, 13.3045, 13.3045, 5035623, 0, 5035623, 5035623, 5035623, 5035623, 5035623, 5035623, 5035623
Fri Dec 30 17:25:07 EST 2016, 2, 0.000, 15, 49.269, 4.09635, 46.3829, 52.1551, 44.74, 45.86, 49.905, 55.21, 56.30, 336861, 11.9733, 336853, 336869, 336848, 336848, 336864, 336880, 336880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989985, 0, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 47229278, 0, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 3.37606, 0, 3.37606, 3.37606, 3.37606, 3.37606, 3.37606, 3.37606, 3.37606, 9.48383, 1.19209e-07, 9.48383, 9.48383, 9.48383, 9.48383, 9.48383, 9.48383, 9.48383, 13.3216, 1.68587e-07, 13.3216, 13.3216, 13.3216, 13.3216, 13.3216, 13.3216, 13.3216, 5028356, 0, 5028356, 5028356, 5028356, 5028356, 5028356, 5028356, 5028356
Fri Dec 30 17:26:18 EST 2016, 4, 0.000, 15, 58.084, 4.09063, 55.2019, 60.9661, 52.95, 53.93, 60.425, 63.08, 63.73, 361718, 7.83837, 361712, 361724, 361712, 361712, 361720, 361728, 361728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596624, 0, 64596624, 64596624, 64596624, 64596624, 64596624, 64596624, 64596624, 2.20657, 2.98023e-08, 2.20657, 2.20657, 2.20657, 2.20657, 2.20657, 2.20657, 2.20657, 12.9712, 1.68587e-07, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 13.1483, 2.92002e-07, 13.1483, 13.1483, 13.1483, 13.1483, 13.1483, 13.1483, 13.1483, 5164785, 0, 5164785, 5164785, 5164785, 5164785, 5164785, 5164785, 5164785
Fri Dec 30 17:28:29 EST 2016, 8, 0.000, 15, 64.945, 4.79714, 61.5651, 68.3249, 59.97, 60.62, 65.275, 71.18, 74.84, 369666, 137.162, 369569, 369763, 369392, 369728, 369728, 369744, 369760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333355, 0, 73333355, 73333355, 73333355, 73333355, 73333355, 73333355, 73333355, 1.56723, 2.10734e-08, 1.56723, 1.56723, 1.56723, 1.56723, 1.56723, 1.56723, 1.56723, 14.7256, 3.37175e-07, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 12.6207, 1.68587e-07, 12.6207, 12.6207, 12.6207, 12.6207, 12.6207, 12.6207, 12.6207, 5758202, 0, 5758202, 5758202, 5758202, 5758202, 5758202, 5758202, 5758202
Fri Dec 30 17:30:11 EST 2016, 0, 0.250, 15, 52.187, 1.61733, 51.0475, 53.3265, 49.50, 50.86, 52.68, 54.36, 54.37, 368070, 7.83837, 368064, 368076, 368064, 368064, 368072, 368080, 368080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 1.30709, 0, 1.30709, 1.30709, 1.30709, 1.30709, 1.30709, 1.30709, 1.30709, 15, 0, 15, 15, 15, 15, 15, 15, 15, 11.3983, 1.68587e-07, 11.3983, 11.3983, 11.3983, 11.3983, 11.3983, 11.3983, 11.3983, 5870425, 0, 5870425, 5870425, 5870425, 5870425, 5870425, 5870425, 5870425
Fri Dec 30 17:31:02 EST 2016, 1, 0.250, 15, 38.034, 1.29439, 37.122, 38.946, 37.05, 37.51, 37.63, 38.40, 41.80, 305277, 9.6, 305270, 305284, 305264, 305264, 305280, 305280, 305296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 5.05828, 5.96046e-08, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.91104, 8.42937e-08, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 13.2602, 2.38419e-07, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 5043468, 0, 5043468, 5043468, 5043468, 5043468, 5043468, 5043468, 5043468
Fri Dec 30 17:32:13 EST 2016, 2, 0.250, 15, 48.998, 3.31822, 46.6601, 51.3359, 44.52, 47.14, 49.045, 53.01, 55.20, 330344, 94.9947, 330277, 330411, 330272, 330320, 330320, 330336, 330624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989971, 0, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 47229475, 0.707107, 4.72295e+07, 4.72295e+07, 47229475, 47229475, 47229475, 47229475, 47229475, 3.25389, 8.42937e-08, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 9.48389, 1.19209e-07, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 13.2862, 2.38419e-07, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 5031443, 0, 5031443, 5031443, 5031443, 5031443, 5031443, 5031443, 5031443
Fri Dec 30 17:33:35 EST 2016, 4, 0.250, 15, 56.555, 6.78093, 51.7775, 61.3325, 48.94, 51.76, 56.025, 65.96, 71.66, 354842, 14.6642, 354832, 354852, 354832, 354832, 354840, 354848, 354880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596635, 0, 64596635, 64596635, 64596635, 64596635, 64596635, 64596635, 64596635, 2.08413, 5.96046e-08, 2.08413, 2.08413, 2.08413, 2.08413, 2.08413, 2.08413, 2.08413, 12.9712, 1.68587e-07, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9687, 2.38419e-07, 12.9687, 12.9687, 12.9687, 12.9687, 12.9687, 12.9687, 12.9687, 5154774, 0, 5154774, 5154774, 5154774, 5154774, 5154774, 5154774, 5154774
Fri Dec 30 17:35:36 EST 2016, 8, 0.250, 15, 63.955, 4.90093, 60.502, 67.408, 57.10, 60.92, 64.35, 69.21, 72.94, 365888, 24.7871, 365871, 365905, 365840, 365888, 365888, 365904, 365936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333466, 1, 7.33335e+07, 7.33335e+07, 73333466, 73333466, 73333466, 73333466, 73333466, 1.44397, 2.10734e-08, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 14.7256, 3.37175e-07, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 11.7964, 2.38419e-07, 11.7964, 11.7964, 11.7964, 11.7964, 11.7964, 11.7964, 11.7964, 5670728, 0, 5670728, 5670728, 5670728, 5670728, 5670728, 5670728, 5670728
Fri Dec 30 17:37:27 EST 2016, 0, 0.500, 15, 54.507, 2.25617, 52.9174, 56.0966, 51.50, 53.07, 54.385, 57.25, 58.94, 363208, 8, 363202, 363214, 363200, 363200, 363216, 363216, 363216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 1.18238, 1.49012e-08, 1.18238, 1.18238, 1.18238, 1.18238, 1.18238, 1.18238, 1.18238, 15, 0, 15, 15, 15, 15, 15, 15, 15, 11.4833, 1.68587e-07, 11.4833, 11.4833, 11.4833, 11.4833, 11.4833, 11.4833, 11.4833, 5818100, 0, 5818100, 5818100, 5818100, 5818100, 5818100, 5818100, 5818100
Fri Dec 30 17:39:09 EST 2016, 1, 0.500, 15, 34.39, 1.12494, 33.5974, 35.1826, 32.11, 33.73, 34.635, 35.76, 35.86, 304091, 7.33212, 304086, 304096, 304080, 304080, 304096, 304096, 304096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983518, 0, 4983518, 4983518, 4983518, 4983518, 4983518, 4983518, 4983518, 29400781, 0, 29400781, 29400781, 29400781, 29400781, 29400781, 29400781, 29400781, 4.93544, 5.96046e-08, 4.93544, 4.93544, 4.93544, 4.93544, 4.93544, 4.93544, 4.93544, 5.91148, 0, 5.91148, 5.91148, 5.91148, 5.91148, 5.91148, 5.91148, 5.91148, 13.2134, 2.38419e-07, 13.2134, 13.2134, 13.2134, 13.2134, 13.2134, 13.2134, 13.2134, 5055844, 0, 5055844, 5055844, 5055844, 5055844, 5055844, 5055844, 5055844
Fri Dec 30 17:40:30 EST 2016, 2, 0.500, 15, 47.336, 4.64897, 44.0605, 50.6115, 42.68, 44.81, 46.08, 52.76, 58.81, 327622, 7.83837, 327616, 327628, 327616, 327616, 327624, 327632, 327632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989956, 0, 4989956, 4989956, 4989956, 4989956, 4989956, 4989956, 4989956, 47229658, 0, 47229658, 47229658, 47229658, 47229658, 47229658, 47229658, 47229658, 3.13057, 4.21468e-08, 3.13057, 3.13057, 3.13057, 3.13057, 3.13057, 3.13057, 3.13057, 9.48387, 1.68587e-07, 9.48387, 9.48387, 9.48387, 9.48387, 9.48387, 9.48387, 9.48387, 13.2615, 2.38419e-07, 13.2615, 13.2615, 13.2615, 13.2615, 13.2615, 13.2615, 13.2615, 5038902, 0, 5038902, 5038902, 5038902, 5038902, 5038902, 5038902, 5038902
Fri Dec 30 17:42:47 EST 2016, 4, 0.500, 15, 55.765, 6.3889, 51.2637, 60.2663, 48.14, 52.62, 55.525, 58.57, 72.33, 351422, 29.0214, 351402, 351442, 351376, 351392, 351440, 351456, 351456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596734, 1, 6.45967e+07, 6.45967e+07, 64596734, 64596734, 64596734, 64596734, 64596734, 1.96074, 2.98023e-08, 1.96074, 1.96074, 1.96074, 1.96074, 1.96074, 1.96074, 1.96074, 12.9712, 1.68587e-07, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9403, 3.37175e-07, 12.9403, 12.9403, 12.9403, 12.9403, 12.9403, 12.9403, 12.9403, 5163272, 0, 5163272, 5163272, 5163272, 5163272, 5163272, 5163272, 5163272
