# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Fri Dec 30 16:26:35 EST 2016, 4, 0.500, 8, 59.925, 6.82897, 55.1136, 64.7364, 52.74, 54.95, 59.92, 68.86, 74.03, 273672, 8, 273666, 273678, 273664, 273664, 273680, 273680, 273680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6160000, 0, 6160000, 6160000, 6160000, 6160000, 6160000, 6160000, 6160000, 28363500, 0, 28363500, 28363500, 28363500, 28363500, 28363500, 28363500, 28363500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0072, -nan, nan, nan, 1.0072, 1.0072, 1.0072, 1.0072, 1.0072, 69185.4, -nan, nan, nan, 69185.4, 69185.4, 69185.4, 69185.4, 69185.4, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:28:31 EST 2016, 8, 0.500, 8, 54.339, 4.65743, 51.0576, 57.6204, 50.61, 51.60, 52.895, 61.56, 65.17, 275258, 10.6132, 275251, 275265, 275248, 275248, 275264, 275264, 275280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11679976, 0, 11679976, 11679976, 11679976, 11679976, 11679976, 11679976, 11679976, 27510313, 0, 27510313, 27510313, 27510313, 27510313, 27510313, 27510313, 27510313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00241, 1.49012e-08, 1.00241, 1.00241, 1.00241, 1.00241, 1.00241, 1.00241, 1.00241, 78537.7, 0.00169146, 78537.7, 78537.7, 78537.7, 78537.7, 78537.7, 78537.7, 78537.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:30:34 EST 2016, 0, 0.000, 10, 56.148, 3.27362, 53.8416, 58.4544, 52.77, 54.34, 55.765, 60.36, 63.93, 309918, 18.1725, 309905, 309931, 309904, 309904, 309920, 309952, 309952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49900000, 0, 49900000, 49900000, 49900000, 49900000, 49900000, 49900000, 49900000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 100000, 0, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:32:11 EST 2016, 1, 0.000, 10, 32.817, 2.16667, 31.2905, 34.3435, 30.03, 30.74, 33.72, 35.09, 36.92, 275082, 19.2, 275068, 275096, 275056, 275072, 275072, 275104, 275120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2099981, 0, 2099981, 2099981, 2099981, 2099981, 2099981, 2099981, 2099981, 17547297, 0, 17547297, 17547297, 17547297, 17547297, 17547297, 17547297, 17547297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.01743, -nan, nan, nan, 1.01743, 1.01743, 1.01743, 1.01743, 1.01743, 39373.3, 0.000690534, 39373.3, 39373.3, 39373.3, 39373.3, 39373.3, 39373.3, 39373.3, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:33:43 EST 2016, 2, 0.000, 10, 55.721, 7.88812, 50.1634, 61.2786, 47.83, 48.76, 56.39, 67.12, 68.09, 291366, 7.83837, 291360, 291372, 291360, 291360, 291368, 291376, 291376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4194988, 0, 4194988, 4194988, 4194988, 4194988, 4194988, 4194988, 4194988, 27355176, 0, 27355176, 27355176, 27355176, 27355176, 27355176, 27355176, 27355176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0012, -nan, nan, nan, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 63226.8, 0, 63226.8, 63226.8, 63226.8, 63226.8, 63226.8, 63226.8, 63226.8, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:36:00 EST 2016, 4, 0.000, 10, 65.325, 5.50025, 61.4498, 69.2002, 58.41, 62.16, 65.87, 67.07, 79.86, 319213, 18.659, 319200, 319226, 319200, 319200, 319216, 319216, 319264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7899761, 0, 7899761, 7899761, 7899761, 7899761, 7899761, 7899761, 7899761, 35253341, -nan, nan, nan, 35253341, 35253341, 35253341, 35253341, 35253341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00146, 0, 1.00146, 1.00146, 1.00146, 1.00146, 1.00146, 1.00146, 1.00146, 86479.2, 0.00169146, 86479.2, 86479.2, 86479.2, 86479.2, 86479.2, 86479.2, 86479.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:37:52 EST 2016, 8, 0.000, 10, 64.798, 1.96738, 63.4119, 66.1841, 61.11, 63.39, 65.11, 67.59, 67.80, 326712, 36.6606, 326686, 326738, 326688, 326688, 326696, 326752, 326800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14998111, 0, 14998111, 14998111, 14998111, 14998111, 14998111, 14998111, 14998111, 33990152, 0, 33990152, 33990152, 33990152, 33990152, 33990152, 33990152, 33990152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 98172.9, -nan, nan, nan, 98172.9, 98172.9, 98172.9, 98172.9, 98172.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:39:54 EST 2016, 0, 0.250, 10, 55.197, 4.53531, 52.0016, 58.3924, 51.06, 51.94, 54.355, 61.93, 65.64, 287016, 28.8444, 286996, 287036, 286992, 286992, 287008, 287072, 287072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49900000, 0, 49900000, 49900000, 49900000, 49900000, 49900000, 49900000, 49900000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 100000, 0, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:41:21 EST 2016, 1, 0.250, 10, 30.752, 0.612026, 30.3208, 31.1832, 29.10, 30.79, 31.065, 31.10, 31.14, 272461, 11.9733, 272453, 272469, 272448, 272448, 272464, 272480, 272480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2099336, 0, 2099336, 2099336, 2099336, 2099336, 2099336, 2099336, 2099336, 17547663, 0, 17547663, 17547663, 17547663, 17547663, 17547663, 17547663, 17547663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00871, -nan, nan, nan, 1.00871, 1.00871, 1.00871, 1.00871, 1.00871, 39372.7, -nan, nan, nan, 39372.7, 39372.7, 39372.7, 39372.7, 39372.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:42:53 EST 2016, 2, 0.250, 10, 51.426, 2.53292, 49.6414, 53.2106, 49.49, 50.21, 51.065, 51.83, 58.62, 288296, 10.7331, 288288, 288304, 288288, 288288, 288296, 288304, 288320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4098102, 0, 4098102, 4098102, 4098102, 4098102, 4098102, 4098102, 4098102, 27451647, 0, 27451647, 27451647, 27451647, 27451647, 27451647, 27451647, 27451647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00239, 1.49012e-08, 1.00239, 1.00239, 1.00239, 1.00239, 1.00239, 1.00239, 1.00239, 63225.9, -nan, nan, nan, 63225.9, 63225.9, 63225.9, 63225.9, 63225.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:45:15 EST 2016, 4, 0.250, 10, 64.876, 6.473, 60.3154, 69.4366, 59.52, 61.97, 62.305, 77.44, 77.95, 301882, 14.6642, 301872, 301892, 301872, 301872, 301880, 301888, 301920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7699997, 0, 7699997, 7699997, 7699997, 7699997, 7699997, 7699997, 7699997, 35453108, 0, 35453108, 35453108, 35453108, 35453108, 35453108, 35453108, 35453108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00432, 0, 1.00432, 1.00432, 1.00432, 1.00432, 1.00432, 1.00432, 1.00432, 86479.2, 0.00169146, 86479.2, 86479.2, 86479.2, 86479.2, 86479.2, 86479.2, 86479.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:47:27 EST 2016, 8, 0.250, 10, 68.327, 6.21252, 63.9499, 72.7041, 61.13, 65.45, 66.77, 74.53, 84.34, 303739, 25.8488, 303721, 303757, 303712, 303712, 303752, 303776, 303776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14698166, 0, 14698166, 14698166, 14698166, 14698166, 14698166, 14698166, 14698166, 34290121, -nan, nan, nan, 34290121, 34290121, 34290121, 34290121, 34290121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 98172.9, -nan, nan, nan, 98172.9, 98172.9, 98172.9, 98172.9, 98172.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:49:09 EST 2016, 0, 0.500, 10, 54.903, 4.1691, 51.9656, 57.8404, 50.60, 53.24, 53.9, 56.03, 66.83, 282925, 18.659, 282912, 282938, 282912, 282912, 282920, 282960, 282960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49900000, 0, 49900000, 49900000, 49900000, 49900000, 49900000, 49900000, 49900000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 100000, 0, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:50:46 EST 2016, 1, 0.500, 10, 31.544, 2.29872, 29.9244, 33.1636, 29.06, 30.08, 31.705, 34.33, 35.97, 273854, 528.313, 273482, 274226, 273504, 273504, 273520, 274656, 274672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2099302, 0, 2099302, 2099302, 2099302, 2099302, 2099302, 2099302, 2099302, 17547222, 0, 17547222, 17547222, 17547222, 17547222, 17547222, 17547222, 17547222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00871, -nan, nan, nan, 1.00871, 1.00871, 1.00871, 1.00871, 1.00871, 39371.8, 0.000488281, 39371.8, 39371.8, 39371.8, 39371.8, 39371.8, 39371.8, 39371.8, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:52:08 EST 2016, 2, 0.500, 10, 51.419, 4.31409, 48.3795, 54.4585, 45.85, 47.80, 52.545, 56.93, 58.75, 287930, 19.2, 287916, 287944, 287920, 287920, 287920, 287936, 287984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3999902, 0, 3999902, 3999902, 3999902, 3999902, 3999902, 3999902, 3999902, 27550456, 0, 27550456, 27550456, 27550456, 27550456, 27550456, 27550456, 27550456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00594, -nan, nan, nan, 1.00594, 1.00594, 1.00594, 1.00594, 1.00594, 63227.2, -nan, nan, nan, 63227.2, 63227.2, 63227.2, 63227.2, 63227.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:54:25 EST 2016, 4, 0.500, 10, 63.944, 3.95215, 61.1595, 66.7285, 58.08, 61.23, 64.545, 69.19, 70.77, 299798, 25.9969, 299780, 299816, 299776, 299776, 299792, 299840, 299856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7499999, 0, 7499999, 7499999, 7499999, 7499999, 7499999, 7499999, 7499999, 35653045, -nan, nan, nan, 35653045, 35653045, 35653045, 35653045, 35653045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0057, -nan, nan, nan, 1.0057, 1.0057, 1.0057, 1.0057, 1.0057, 86479, 0, 86479, 86479, 86479, 86479, 86479, 86479, 86479, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:56:27 EST 2016, 8, 0.500, 10, 64.053, 3.5686, 61.5387, 66.5673, 60.31, 60.67, 63.755, 70.59, 70.73, 299682, 15.0944, 299671, 299693, 299664, 299664, 299680, 299696, 299712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14600000, 0, 14600000, 14600000, 14600000, 14600000, 14600000, 14600000, 14600000, 34388140, 0, 34388140, 34388140, 34388140, 34388140, 34388140, 34388140, 34388140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00478, 1.49012e-08, 1.00478, 1.00478, 1.00478, 1.00478, 1.00478, 1.00478, 1.00478, 98172.6, 0, 98172.6, 98172.6, 98172.6, 98172.6, 98172.6, 98172.6, 98172.6, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:59:04 EST 2016, 0, 0.000, 15, 87.324, 7.62055, 81.9549, 92.6931, 79.34, 80.19, 85.465, 98.75, 102.98, 365774, 13.2906, 365765, 365783, 365760, 365760, 365776, 365792, 365792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74850000, 0, 74850000, 74850000, 74850000, 74850000, 74850000, 74850000, 74850000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 150000, 0, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:00:21 EST 2016, 1, 0.000, 15, 49.732, 2.24628, 48.1494, 51.3146, 47.58, 48.09, 49.045, 53.05, 54.01, 326374, 7.83837, 326368, 326380, 326368, 326368, 326376, 326384, 326384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2999859, 0, 2999859, 2999859, 2999859, 2999859, 2999859, 2999859, 2999859, 26460429, 0, 26460429, 26460429, 26460429, 26460429, 26460429, 26460429, 26460429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.01302, -nan, nan, nan, 1.01302, 1.01302, 1.01302, 1.01302, 1.01302, 59038.7, 0, 59038.7, 59038.7, 59038.7, 59038.7, 59038.7, 59038.7, 59038.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:01:58 EST 2016, 2, 0.000, 15, 79.562, 7.27464, 74.4366, 84.6874, 71.52, 72.59, 81.35, 89.08, 90.10, 350766, 23.1309, 350750, 350782, 350752, 350752, 350768, 350768, 350832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5979683, 0, 5979683, 5979683, 5979683, 5979683, 5979683, 5979683, 5979683, 41344475, -nan, nan, nan, 41344475, 41344475, 41344475, 41344475, 41344475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00119, 2.58096e-08, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 1.00119, 94838, 0, 94838, 94838, 94838, 94838, 94838, 94838, 94838, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:04:30 EST 2016, 4, 0.000, 15, 102.249, 7.4601, 96.9929, 107.505, 94.20, 97.92, 100.705, 112.21, 119.39, 378290, 29.0214, 378270, 378310, 378256, 378272, 378288, 378336, 378352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11399929, 0, 11399929, 11399929, 11399929, 11399929, 11399929, 11399929, 11399929, 53326543, -nan, nan, nan, 53326543, 53326543, 53326543, 53326543, 53326543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00287, 1.49012e-08, 1.00287, 1.00287, 1.00287, 1.00287, 1.00287, 1.00287, 1.00287, 129712, 0, 129712, 129712, 129712, 129712, 129712, 129712, 129712, 1, 0, 1, 1, 1, 1, 1, 1, 1
