# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 15:56:25 EST 2017, 6391, 0.350, 6, 0.740, 544, 68, 15, 8, 94, 86.927, 114.373
Mon Jan  9 15:56:30 EST 2017, 1441, 0.850, 1, 0.240, 394, 23, 6, 33, 49, 4.840, 4.830
Mon Jan  9 15:56:39 EST 2017, 2060, 0.160, 6, 0.430, 413, 29, 5, 11, 66, 8.900, 8.793
Mon Jan  9 15:57:15 EST 2017, 7010, 0.660, 2, 0.930, 563, 74, 14, 36, 21, 35.057, 35.850
Mon Jan  9 15:59:40 EST 2017, 9485, 0.410, 4, 0.180, 488, 51, 19, 23, 89, 137.530, 143.977
Mon Jan  9 16:00:56 EST 2017, 4535, 0.910, 9, 0.680, 338, 96, 9, 48, 44, 71.543, 75.360
Mon Jan  9 16:01:05 EST 2017, 3297, 0.290, 1, 0.300, 451, 85, 2, 30, 55, 8.177, 8.520
Mon Jan  9 16:01:07 EST 2017, 8247, 0.790, 5, 0.800, 301, 40, 12, 5, 10, 1.877, 1.947
Mon Jan  9 16:03:43 EST 2017, 5772, 0.040, 8, 0.050, 376, 62, 16, 42, 77, 148.900, 154.807
Mon Jan  9 16:03:47 EST 2017, 822, 0.540, 3, 0.550, 526, 17, 7, 17, 32, 4.043, 3.960
Mon Jan  9 16:04:01 EST 2017, 1132, 0.010, 2, 0.710, 516, 43, 14, 3, 41, 11.963, 13.280
Mon Jan  9 16:04:47 EST 2017, 6082, 0.510, 7, 0.210, 366, 88, 4, 28, 86, 44.880, 45.713
Mon Jan  9 16:04:51 EST 2017, 8557, 0.260, 9, 0.960, 441, 20, 9, 16, 18, 3.400, 3.483
Mon Jan  9 16:08:19 EST 2017, 3607, 0.760, 4, 0.460, 591, 65, 18, 41, 63, 197.360, 206.630
Mon Jan  9 16:09:38 EST 2017, 4844, 0.380, 6, 0.580, 404, 77, 11, 34, 52, 75.767, 79.037
Mon Jan  9 16:09:42 EST 2017, 9794, 0.880, 1, 0.080, 554, 32, 2, 9, 97, 3.680, 3.830
Mon Jan  9 16:10:21 EST 2017, 7319, 0.130, 3, 0.830, 479, 99, 6, 47, 30, 38.110, 38.550
Mon Jan  9 16:11:37 EST 2017, 2369, 0.630, 8, 0.330, 329, 54, 16, 22, 75, 70.490, 74.490
Mon Jan  9 16:12:36 EST 2017, 1750, 0.320, 5, 0.020, 348, 48, 15, 44, 47, 56.827, 58.687
Mon Jan  9 16:13:50 EST 2017, 6700, 0.820, 9, 0.520, 498, 93, 5, 19, 92, 66.553, 72.957
Mon Jan  9 16:14:04 EST 2017, 9175, 0.070, 7, 0.270, 573, 26, 10, 31, 24, 13.573, 13.680
Mon Jan  9 16:15:13 EST 2017, 4225, 0.570, 3, 0.770, 423, 71, 19, 6, 69, 61.140, 67.510
Mon Jan  9 16:15:50 EST 2017, 2988, 0.190, 8, 0.150, 535, 60, 12, 13, 35, 31.403, 33.643
Mon Jan  9 16:15:56 EST 2017, 7938, 0.690, 4, 0.650, 385, 15, 3, 38, 80, 5.973, 5.813
Mon Jan  9 16:15:59 EST 2017, 5463, 0.440, 2, 0.400, 310, 82, 8, 0, 13, 1.983, 2.100
Mon Jan  9 16:16:55 EST 2017, 513, 0.940, 6, 0.900, 460, 37, 17, 25, 58, 53.753, 55.543
Mon Jan  9 16:17:01 EST 2017, 667, 0.240, 4, 0.290, 380, 67, 8, 20, 11, 5.767, 5.693
Mon Jan  9 16:18:01 EST 2017, 5617, 0.740, 9, 0.790, 530, 22, 17, 45, 56, 57.417, 59.320
Mon Jan  9 16:18:37 EST 2017, 8092, 0.490, 7, 0.040, 455, 89, 13, 7, 34, 34.800, 36.483
Mon Jan  9 16:18:48 EST 2017, 3142, 0.990, 2, 0.540, 305, 44, 3, 32, 79, 9.473, 9.813
Mon Jan  9 16:18:56 EST 2017, 4380, 0.370, 8, 0.410, 493, 33, 5, 38, 23, 8.653, 8.527
Mon Jan  9 16:19:55 EST 2017, 9330, 0.870, 3, 0.910, 343, 78, 15, 13, 68, 57.387, 58.587
Mon Jan  9 16:19:58 EST 2017, 6855, 0.120, 1, 0.160, 418, 10, 10, 26, 45, 2.923, 2.947
Mon Jan  9 16:20:05 EST 2017, 1905, 0.620, 5, 0.660, 568, 55, 1, 1, 90, 5.813, 5.750
Mon Jan  9 16:20:31 EST 2017, 2524, 0.430, 3, 0.970, 549, 61, 9, 29, 28, 25.630, 26.030
Mon Jan  9 16:20:45 EST 2017, 7474, 0.930, 7, 0.470, 399, 16, 19, 4, 73, 12.210, 13.733
Mon Jan  9 16:22:29 EST 2017, 9949, 0.180, 9, 0.720, 324, 84, 14, 41, 51, 98.767, 102.520
Mon Jan  9 16:22:52 EST 2017, 4999, 0.680, 5, 0.220, 474, 39, 4, 16, 96, 18.950, 20.423
Mon Jan  9 16:22:56 EST 2017, 3761, 0.050, 6, 0.850, 362, 50, 7, 10, 17, 4.333, 4.137
Mon Jan  9 16:24:33 EST 2017, 8711, 0.550, 1, 0.350, 512, 95, 16, 35, 62, 91.347, 95.123
Mon Jan  9 16:24:53 EST 2017, 6236, 0.300, 4, 0.600, 587, 27, 11, 23, 39, 19.090, 19.513
Mon Jan  9 16:25:26 EST 2017, 1286, 0.800, 8, 0.100, 437, 72, 2, 48, 84, 32.313, 32.733
Mon Jan  9 16:29:17 EST 2017, 977, 0.270, 7, 0.130, 315, 98, 18, 37, 82, 209.610, 227.833
Mon Jan  9 16:29:29 EST 2017, 5927, 0.770, 2, 0.630, 465, 53, 8, 12, 37, 11.140, 11.613
Mon Jan  9 16:30:23 EST 2017, 8402, 0.020, 5, 0.380, 540, 75, 4, 49, 59, 53.183, 52.923
Mon Jan  9 16:30:30 EST 2017, 3452, 0.520, 9, 0.880, 390, 30, 13, 24, 14, 6.753, 6.607
Mon Jan  9 16:30:44 EST 2017, 4689, 0.150, 1, 0.010, 577, 19, 16, 5, 93, 12.363, 12.823
Mon Jan  9 16:31:16 EST 2017, 9639, 0.650, 6, 0.510, 427, 64, 6, 30, 48, 30.280, 31.200
Mon Jan  9 16:31:19 EST 2017, 7164, 0.400, 8, 0.260, 352, 41, 1, 18, 70, 3.553, 3.637
Mon Jan  9 16:32:10 EST 2017, 2214, 0.900, 3, 0.760, 502, 86, 11, 43, 25, 48.457, 49.080
Mon Jan  9 16:36:07 EST 2017, 1596, 0.080, 9, 0.570, 484, 81, 19, 15, 99, 200.237, 227.607
Mon Jan  9 16:36:35 EST 2017, 6546, 0.580, 4, 0.070, 334, 36, 10, 40, 54, 27.967, 28.247
Mon Jan  9 16:36:46 EST 2017, 9021, 0.330, 2, 0.820, 409, 58, 5, 2, 76, 9.680, 10.177
Mon Jan  9 16:36:57 EST 2017, 4071, 0.830, 6, 0.320, 559, 13, 14, 27, 31, 10.597, 10.593
Mon Jan  9 16:38:11 EST 2017, 2833, 0.460, 3, 0.690, 446, 25, 17, 46, 87, 70.093, 72.570
Mon Jan  9 16:38:51 EST 2017, 7783, 0.960, 7, 0.190, 596, 70, 7, 21, 42, 37.677, 39.353
Mon Jan  9 16:39:13 EST 2017, 5308, 0.210, 5, 0.940, 521, 47, 3, 34, 65, 20.057, 20.297
Mon Jan  9 16:39:20 EST 2017, 358, 0.710, 1, 0.440, 371, 92, 12, 9, 20, 6.893, 7.403
Mon Jan  9 16:40:16 EST 2017, 281, 0.110, 5, 0.060, 533, 86, 5, 23, 71, 51.670, 54.637
Mon Jan  9 16:40:30 EST 2017, 5231, 0.610, 1, 0.560, 383, 41, 15, 48, 26, 13.897, 14.150
Mon Jan  9 16:41:10 EST 2017, 7706, 0.360, 3, 0.310, 308, 63, 10, 11, 94, 35.370, 38.923
Mon Jan  9 16:41:12 EST 2017, 2756, 0.860, 7, 0.810, 458, 18, 1, 36, 49, 2.013, 2.023
Sat Jun 17 22:27:53 EDT 2017, 0.100, 1, 3, 0.620, 6, 8, 15, 586, 90, 16, 47, 91, 172.197, 183.483
Sat Jun 17 22:27:59 EDT 2017, 0.600, 6, 8, 0.120, 2, 4, 60, 436, 45, 6, 22, 46, 5.680, 5.277
Sat Jun 17 22:28:01 EDT 2017, 0.850, 3, 5, 0.870, 4, 6, 82, 511, 67, 2, 35, 24, 2.567, 2.507
Sat Jun 17 22:28:21 EDT 2017, 0.350, 8, 1, 0.370, 9, 1, 37, 361, 22, 11, 10, 69, 19.533, 18.060
Sat Jun 17 22:28:25 EDT 2017, 0.480, 5, 9, 0.740, 3, 3, 26, 398, 78, 4, 28, 35, 4.347, 4.047
Sat Jun 17 22:28:55 EDT 2017, 0.980, 9, 4, 0.240, 7, 7, 71, 548, 33, 13, 3, 80, 29.203, 27.673
Sat Jun 17 22:29:42 EDT 2017, 0.730, 2, 2, 0.990, 5, 5, 93, 323, 56, 18, 41, 58, 46.227, 42.410
Sat Jun 17 22:29:42 EDT 2017, 0.230, 7, 7, 0.490, 1, 9, 48, 473, 11, 9, 16, 13, 0.843, 0.773
Sat Jun 17 22:30:23 EDT 2017, 0.170, 3, 1, 0.180, 2, 9, 20, 304, 84, 17, 13, 29, 40.360, 39.450
Sat Jun 17 22:30:35 EDT 2017, 0.670, 7, 6, 0.680, 7, 4, 65, 454, 39, 7, 38, 74, 11.773, 10.877
Sat Jun 17 22:30:44 EDT 2017, 0.920, 1, 8, 0.430, 9, 7, 88, 379, 61, 3, 0, 97, 8.497, 8.163
Sat Jun 17 22:30:51 EDT 2017, 0.420, 5, 4, 0.930, 5, 2, 43, 529, 16, 12, 25, 52, 7.500, 6.783
Sat Jun 17 22:31:09 EDT 2017, 0.290, 2, 7, 0.050, 8, 1, 32, 492, 95, 5, 6, 63, 18.003, 17.197
Sat Jun 17 22:31:17 EDT 2017, 0.790, 6, 3, 0.550, 4, 5, 77, 342, 50, 15, 31, 18, 7.777, 7.190
Sat Jun 17 22:31:58 EDT 2017, 0.540, 4, 5, 0.300, 1, 3, 99, 567, 73, 19, 19, 41, 40.030, 39.723
Sat Jun 17 22:32:08 EDT 2017, 0.040, 9, 9, 0.800, 6, 8, 54, 417, 28, 10, 44, 86, 9.133, 8.820
Sat Jun 17 22:32:31 EDT 2017, 0.030, 2, 1, 0.380, 4, 2, 78, 450, 77, 13, 34, 17, 23.507, 21.450
Sat Jun 17 22:32:35 EDT 2017, 0.530, 6, 6, 0.880, 8, 6, 33, 300, 32, 4, 9, 62, 3.330, 3.083
Sat Jun 17 22:33:12 EDT 2017, 0.780, 4, 8, 0.130, 6, 4, 11, 525, 99, 8, 46, 84, 36.783, 36.483
Sat Jun 17 22:33:38 EDT 2017, 0.280, 9, 3, 0.630, 1, 8, 56, 375, 54, 18, 21, 39, 25.300, 24.720
Sat Jun 17 22:33:50 EDT 2017, 0.400, 3, 7, 0.260, 7, 7, 89, 337, 66, 6, 40, 73, 11.673, 11.243
Sat Jun 17 22:34:01 EDT 2017, 0.900, 8, 2, 0.760, 3, 3, 44, 487, 21, 16, 15, 28, 10.537, 8.840
Sat Jun 17 22:34:32 EDT 2017, 0.650, 1, 4, 0.010, 5, 5, 22, 412, 88, 11, 28, 51, 31.457, 30.160
Sat Jun 17 22:34:36 EDT 2017, 0.150, 5, 9, 0.510, 9, 1, 67, 562, 43, 1, 3, 96, 3.263, 3.093
Sat Jun 17 22:35:21 EDT 2017, 0.210, 5, 4, 0.820, 8, 1, 84, 431, 60, 14, 6, 79, 45.303, 43.693
Sat Jun 17 22:35:23 EDT 2017, 0.710, 9, 8, 0.320, 3, 6, 39, 581, 15, 5, 31, 34, 1.743, 1.613
Sat Jun 17 22:35:27 EDT 2017, 0.960, 2, 6, 0.570, 1, 3, 16, 356, 82, 10, 18, 11, 3.397, 3.183
Sat Jun 17 22:36:16 EDT 2017, 0.460, 7, 2, 0.070, 5, 8, 61, 506, 37, 19, 43, 56, 49.127, 44.620
Sat Jun 17 22:36:28 EDT 2017, 0.340, 1, 9, 0.940, 2, 9, 95, 543, 71, 7, 24, 45, 11.377, 10.773
Sat Jun 17 22:36:48 EDT 2017, 0.840, 6, 5, 0.440, 6, 4, 50, 393, 26, 17, 49, 90, 19.500, 19.273
Sat Jun 17 22:38:01 EDT 2017, 0.590, 4, 3, 0.690, 9, 7, 27, 468, 94, 12, 12, 67, 70.847, 72.000
Sat Jun 17 22:38:02 EDT 2017, 0.090, 8, 7, 0.190, 4, 2, 72, 318, 49, 2, 37, 22, 1.180, 1.113
Sat Jun 17 22:38:26 EDT 2017, 0.060, 3, 8, 0.040, 1, 5, 36, 403, 52, 15, 38, 81, 23.447, 23.157
Sat Jun 17 22:38:44 EDT 2017, 0.560, 8, 4, 0.540, 6, 9, 81, 553, 97, 5, 13, 36, 17.430, 16.323
Sat Jun 17 22:38:44 EDT 2017, 0.810, 1, 1, 0.290, 8, 2, 58, 328, 29, 1, 26, 14, 0.797, 0.707
Sat Jun 17 22:39:10 EDT 2017, 0.310, 6, 6, 0.790, 3, 7, 13, 478, 74, 10, 1, 59, 25.623, 24.697
Sat Jun 17 22:39:16 EDT 2017, 0.430, 2, 5, 0.160, 9, 6, 47, 590, 40, 3, 32, 48, 5.297, 4.867
Sat Jun 17 22:39:58 EDT 2017, 0.930, 7, 9, 0.660, 4, 1, 92, 440, 85, 13, 7, 93, 40.663, 41.327
Sat Jun 17 22:40:09 EDT 2017, 0.680, 4, 7, 0.410, 2, 8, 70, 515, 18, 17, 45, 70, 10.497, 9.920
Sat Jun 17 22:40:21 EDT 2017, 0.180, 9, 2, 0.910, 7, 4, 25, 365, 63, 8, 20, 25, 12.127, 9.993
Sat Jun 17 22:40:27 EDT 2017, 0.120, 1, 5, 0.720, 5, 3, 41, 497, 35, 16, 23, 20, 6.213, 5.663
Sat Jun 17 22:41:11 EDT 2017, 0.620, 5, 1, 0.220, 1, 8, 86, 347, 80, 7, 48, 65, 43.747, 42.940
Sat Jun 17 22:41:14 EDT 2017, 0.870, 3, 3, 0.970, 3, 1, 64, 572, 12, 2, 10, 87, 2.727, 2.497
Sat Jun 17 22:41:26 EDT 2017, 0.370, 7, 7, 0.470, 7, 5, 19, 422, 57, 11, 35, 42, 11.740, 11.283
Sat Jun 17 22:41:39 EDT 2017, 0.250, 4, 2, 0.600, 4, 6, 53, 309, 46, 4, 4, 76, 12.710, 10.910
Sat Jun 17 22:42:00 EDT 2017, 0.750, 8, 6, 0.100, 8, 2, 98, 459, 91, 14, 29, 31, 20.773, 20.060
Sat Jun 17 22:42:07 EDT 2017, 0.500, 2, 9, 0.850, 6, 9, 75, 384, 23, 18, 17, 53, 6.463, 6.140
Sat Jun 17 22:43:02 EDT 2017, 0.000, 6, 4, 0.350, 2, 4, 30, 534, 68, 9, 42, 98, 54.213, 51.877
Sat Jun 17 22:43:07 EDT 2017, 0.000, 3, 6, 0.400, 3, 6, 68, 576, 40, 6, 3, 35, 5.777, 5.293
Sat Jun 17 22:46:44 EDT 2017, 0.500, 8, 1, 0.900, 8, 1, 23, 426, 85, 16, 28, 80, 199.117, 210.830
Sat Jun 17 22:46:53 EDT 2017, 0.750, 1, 4, 0.150, 6, 8, 46, 501, 18, 11, 15, 58, 8.733, 7.957
Sat Jun 17 22:46:54 EDT 2017, 0.250, 6, 8, 0.650, 1, 3, 91, 351, 63, 2, 40, 13, 0.843, 0.827
Sat Jun 17 22:47:41 EDT 2017, 0.370, 2, 3, 0.270, 7, 5, 57, 389, 51, 14, 21, 92, 46.917, 46.953
Sat Jun 17 22:47:54 EDT 2017, 0.870, 7, 7, 0.770, 2, 9, 12, 539, 96, 4, 46, 47, 12.683, 12.437
Sat Jun 17 22:47:56 EDT 2017, 0.620, 4, 9, 0.020, 5, 2, 35, 314, 29, 9, 9, 24, 1.730, 1.663
Sat Jun 17 22:48:57 EDT 2017, 0.120, 9, 5, 0.520, 9, 7, 80, 464, 74, 18, 34, 69, 59.030, 58.300
Sat Jun 17 22:49:05 EDT 2017, 0.180, 1, 8, 0.840, 7, 6, 74, 332, 46, 8, 37, 63, 7.657, 7.223
Sat Jun 17 22:49:28 EDT 2017, 0.680, 5, 3, 0.340, 3, 2, 29, 482, 91, 17, 12, 18, 22.597, 21.700
Sat Jun 17 22:49:42 EDT 2017, 0.930, 3, 1, 0.590, 1, 9, 52, 407, 23, 12, 49, 41, 14.540, 13.287
Sat Jun 17 22:49:59 EDT 2017, 0.430, 7, 5, 0.090, 5, 4, 97, 557, 68, 3, 24, 86, 16.963, 16.257
Sat Jun 17 22:50:11 EDT 2017, 0.310, 4, 4, 0.960, 2, 3, 63, 520, 34, 15, 43, 30, 11.040, 10.060
Sat Jun 17 22:50:22 EDT 2017, 0.810, 8, 9, 0.460, 6, 7, 18, 370, 79, 5, 18, 75, 11.687, 11.317
Sat Jun 17 22:50:30 EDT 2017, 0.560, 2, 6, 0.710, 9, 1, 40, 595, 12, 10, 31, 97, 7.497, 6.870
Sat Jun 17 22:51:33 EDT 2017, 0.060, 6, 2, 0.210, 4, 5, 85, 445, 57, 19, 6, 52, 63.167, 57.727
Sat Jun 17 22:51:44 EDT 2017, 0.090, 2, 3, 0.050, 1, 8, 26, 361, 65, 3, 20, 61, 10.000, 9.367
Sat Jun 17 22:51:46 EDT 2017, 0.590, 6, 7, 0.550, 6, 3, 71, 511, 20, 13, 45, 16, 2.193, 2.017
Sat Jun 17 22:52:19 EDT 2017, 0.840, 4, 5, 0.300, 8, 5, 94, 436, 88, 18, 7, 38, 32.927, 32.427
Sat Jun 17 22:53:16 EDT 2017, 0.340, 9, 1, 0.800, 4, 1, 49, 586, 43, 8, 32, 83, 56.533, 53.897
Sat Jun 17 22:53:29 EDT 2017, 0.460, 3, 8, 0.180, 9, 2, 15, 473, 77, 15, 1, 27, 12.917, 12.363
Sat Jun 17 22:53:37 EDT 2017, 0.960, 8, 4, 0.680, 5, 7, 60, 323, 32, 6, 26, 72, 7.793, 7.267
Sat Jun 17 22:53:57 EDT 2017, 0.710, 1, 2, 0.430, 3, 4, 83, 548, 99, 1, 14, 94, 20.107, 17.597
Sat Jun 17 22:54:12 EDT 2017, 0.210, 5, 6, 0.930, 7, 9, 38, 398, 54, 11, 39, 49, 13.860, 13.370
Sat Jun 17 22:54:34 EDT 2017, 0.150, 5, 1, 0.740, 5, 9, 32, 529, 71, 5, 42, 33, 22.137, 19.997
Sat Jun 17 22:54:47 EDT 2017, 0.650, 9, 6, 0.240, 1, 5, 77, 379, 26, 14, 17, 78, 12.373, 11.560
Sat Jun 17 22:55:27 EDT 2017, 0.900, 2, 8, 0.990, 3, 7, 99, 454, 93, 19, 29, 55, 40.143, 40.193
Sat Jun 17 22:55:30 EDT 2017, 0.400, 7, 3, 0.490, 8, 3, 54, 304, 48, 9, 4, 10, 2.513, 2.260
Sat Jun 17 22:56:06 EDT 2017, 0.280, 1, 7, 0.620, 4, 1, 21, 417, 60, 16, 35, 89, 35.547, 35.540
Sat Jun 17 22:56:12 EDT 2017, 0.780, 6, 2, 0.120, 9, 6, 66, 567, 15, 7, 10, 44, 6.273, 5.453
Sat Jun 17 22:56:15 EDT 2017, 0.530, 4, 4, 0.870, 7, 4, 88, 342, 82, 2, 48, 21, 2.410, 2.210
Sat Jun 17 22:56:28 EDT 2017, 0.030, 8, 9, 0.370, 2, 8, 43, 492, 37, 12, 23, 66, 12.513, 12.087
Sat Jun 17 22:56:52 EDT 2017, 0.040, 1, 1, 0.950, 9, 2, 90, 375, 78, 5, 11, 48, 24.407, 22.447
Sat Jun 17 22:57:24 EDT 2017, 0.540, 6, 5, 0.450, 4, 7, 45, 525, 33, 15, 36, 93, 31.030, 30.670
Sat Jun 17 22:57:36 EDT 2017, 0.790, 3, 7, 0.700, 2, 4, 22, 300, 55, 10, 24, 70, 12.437, 12.093
Sat Jun 17 22:57:37 EDT 2017, 0.290, 8, 3, 0.200, 6, 9, 67, 450, 10, 1, 49, 25, 0.480, 0.437
Sat Jun 17 22:58:45 EDT 2017, 0.420, 5, 6, 0.820, 1, 8, 78, 562, 89, 13, 17, 82, 67.833, 65.173
Sat Jun 17 22:58:51 EDT 2017, 0.920, 9, 2, 0.320, 5, 3, 33, 412, 44, 3, 42, 37, 5.847, 4.967
Sat Jun 17 22:58:57 EDT 2017, 0.670, 2, 4, 0.570, 8, 6, 11, 487, 67, 8, 5, 14, 5.333, 4.773
Sat Jun 17 22:59:02 EDT 2017, 0.170, 7, 9, 0.070, 3, 1, 56, 337, 22, 17, 30, 59, 5.767, 5.560
Sat Jun 17 22:59:53 EDT 2017, 0.230, 3, 3, 0.260, 5, 1, 95, 506, 95, 7, 27, 76, 50.350, 50.310
Sat Jun 17 23:00:02 EDT 2017, 0.730, 7, 8, 0.760, 9, 5, 50, 356, 50, 16, 2, 31, 8.173, 7.477
Sat Jun 17 23:00:32 EDT 2017, 0.980, 1, 6, 0.010, 7, 3, 28, 581, 72, 11, 39, 54, 29.333, 28.150
Sat Jun 17 23:00:42 EDT 2017, 0.480, 5, 1, 0.510, 2, 7, 73, 431, 27, 2, 14, 99, 9.810, 8.820
Sat Jun 17 23:00:48 EDT 2017, 0.360, 2, 9, 0.380, 6, 8, 84, 318, 84, 14, 46, 20, 6.073, 5.640
Sat Jun 17 23:00:56 EDT 2017, 0.860, 6, 5, 0.880, 1, 4, 39, 468, 39, 4, 21, 65, 7.263, 6.793
Sat Jun 17 23:01:46 EDT 2017, 0.610, 4, 2, 0.130, 4, 6, 16, 393, 61, 9, 33, 87, 50.287, 45.220
Sat Jun 17 23:01:53 EDT 2017, 0.110, 9, 7, 0.630, 8, 2, 61, 543, 16, 19, 8, 42, 6.413, 5.933
Sat Jun 17 23:01:55 EDT 2017, 0.070, 4, 8, 0.600, 7, 4, 47, 478, 13, 4, 16, 73, 2.133, 2.060
Sat Jun 17 23:02:06 EDT 2017, 0.570, 9, 4, 0.100, 2, 9, 92, 328, 58, 13, 41, 28, 10.677, 9.847
Sat Jun 17 23:02:49 EDT 2017, 0.820, 2, 2, 0.850, 4, 2, 70, 553, 36, 18, 3, 51, 42.603, 37.683
Sat Jun 17 23:03:22 EDT 2017, 0.320, 7, 6, 0.350, 9, 6, 25, 403, 81, 8, 28, 96, 33.013, 32.087
Sat Jun 17 23:03:25 EDT 2017, 0.450, 1, 5, 0.730, 3, 5, 36, 365, 25, 16, 10, 17, 2.823, 2.670
Sat Jun 17 23:03:39 EDT 2017, 0.950, 5, 9, 0.230, 8, 1, 81, 515, 70, 6, 35, 62, 13.200, 12.680
Sat Jun 17 23:03:42 EDT 2017, 0.700, 3, 7, 0.980, 6, 8, 59, 440, 47, 1, 22, 85, 2.900, 2.763
Sat Jun 17 23:04:26 EDT 2017, 0.200, 8, 3, 0.480, 1, 3, 14, 590, 92, 11, 47, 40, 43.643, 42.533
Sat Jun 17 23:04:30 EDT 2017, 0.140, 3, 5, 0.160, 3, 4, 53, 421, 30, 5, 44, 45, 3.957, 3.667
Sat Jun 17 23:08:41 EDT 2017, 0.640, 7, 1, 0.660, 7, 8, 98, 571, 75, 14, 19, 90, 235.530, 250.077
Sat Jun 17 23:09:24 EDT 2017, 0.890, 5, 3, 0.410, 9, 1, 76, 346, 53, 19, 31, 68, 42.310, 42.517
Sat Jun 17 23:09:35 EDT 2017, 0.390, 9, 8, 0.910, 5, 6, 31, 496, 98, 10, 6, 23, 10.747, 10.233
Sat Jun 17 23:10:07 EDT 2017, 0.260, 4, 2, 0.040, 8, 7, 42, 534, 19, 17, 25, 79, 31.570, 28.180
Sat Jun 17 23:10:14 EDT 2017, 0.760, 8, 7, 0.540, 4, 2, 87, 384, 64, 7, 0, 34, 6.627, 6.177
Sat Jun 17 23:10:15 EDT 2017, 0.510, 1, 9, 0.290, 2, 9, 64, 459, 41, 3, 38, 11, 0.803, 0.750
Sat Jun 17 23:10:44 EDT 2017, 0.010, 6, 4, 0.790, 6, 5, 19, 309, 86, 12, 13, 56, 29.160, 27.097
Sat Jun 17 23:10:48 EDT 2017, 0.020, 2, 9, 0.660, 4, 3, 78, 410, 46, 2, 31, 87, 3.843, 3.720
Sat Jun 17 23:11:28 EDT 2017, 0.520, 7, 4, 0.160, 9, 8, 33, 560, 91, 11, 6, 42, 38.447, 36.160
Sat Jun 17 23:11:34 EDT 2017, 0.770, 5, 2, 0.910, 6, 1, 10, 335, 24, 16, 44, 19, 5.623, 4.807
Sat Jun 17 23:11:51 EDT 2017, 0.270, 9, 7, 0.410, 2, 5, 55, 485, 69, 7, 19, 64, 17.353, 17.027
Sat Jun 17 23:12:25 EDT 2017, 0.390, 4, 3, 0.530, 5, 6, 89, 597, 35, 18, 37, 53, 33.623, 32.873
Sat Jun 17 23:12:58 EDT 2017, 0.890, 8, 8, 0.030, 1, 2, 44, 447, 80, 9, 12, 98, 32.673, 31.890
Sat Jun 17 23:13:01 EDT 2017, 0.640, 1, 5, 0.780, 3, 9, 21, 522, 13, 4, 25, 75, 2.883, 2.697
Sat Jun 17 23:13:30 EDT 2017, 0.140, 6, 1, 0.280, 7, 4, 66, 372, 58, 14, 0, 30, 28.763, 27.317
Sat Jun 17 23:13:30 EDT 2017, 0.210, 4, 7, 0.090, 9, 5, 83, 503, 41, 1, 3, 14, 0.457, 0.417
Sat Jun 17 23:14:06 EDT 2017, 0.710, 9, 3, 0.590, 5, 9, 38, 353, 86, 10, 28, 59, 34.877, 34.413
Sat Jun 17 23:14:21 EDT 2017, 0.960, 2, 5, 0.340, 2, 3, 16, 578, 18, 15, 15, 81, 14.943, 14.140
Sat Jun 17 23:14:26 EDT 2017, 0.460, 6, 9, 0.840, 7, 7, 61, 428, 63, 5, 40, 36, 4.770, 4.583
Sat Jun 17 23:15:37 EDT 2017, 0.330, 1, 1, 0.220, 1, 6, 95, 316, 52, 17, 22, 70, 67.093, 69.597
Sat Jun 17 23:15:48 EDT 2017, 0.830, 5, 6, 0.720, 6, 1, 50, 466, 97, 8, 47, 25, 11.017, 10.317
Sat Jun 17 23:15:50 EDT 2017, 0.580, 3, 8, 0.470, 8, 8, 27, 391, 29, 3, 9, 47, 1.820, 1.660
Sat Jun 17 23:17:05 EDT 2017, 0.080, 7, 4, 0.970, 4, 4, 72, 541, 74, 12, 34, 92, 74.543, 71.550
Sat Jun 17 23:17:13 EDT 2017, 0.110, 3, 2, 0.750, 2, 1, 35, 457, 66, 9, 39, 11, 7.310, 5.883
Sat Jun 17 23:17:20 EDT 2017, 0.610, 8, 7, 0.250, 7, 6, 80, 307, 21, 19, 14, 56, 6.423, 6.197
Sat Jun 17 23:18:05 EDT 2017, 0.860, 1, 9, 0.500, 9, 3, 58, 532, 89, 14, 26, 78, 44.637, 44.920
Sat Jun 17 23:18:09 EDT 2017, 0.360, 6, 5, 0.000, 4, 8, 13, 382, 44, 5, 1, 33, 4.097, 3.730
Sat Jun 17 23:18:27 EDT 2017, 0.490, 2, 6, 0.880, 8, 9, 47, 344, 55, 12, 33, 67, 17.667, 17.047
Sat Jun 17 23:18:29 EDT 2017, 0.990, 7, 1, 0.380, 3, 5, 92, 494, 10, 2, 8, 22, 1.073, 0.983
Sat Jun 17 23:18:48 EDT 2017, 0.740, 4, 3, 0.630, 1, 7, 69, 419, 77, 7, 45, 44, 19.347, 18.410
Sat Jun 17 23:19:13 EDT 2017, 0.240, 9, 8, 0.130, 5, 2, 24, 569, 32, 17, 20, 89, 24.717, 24.210
Sat Jun 17 23:19:42 EDT 2017, 0.180, 2, 4, 0.440, 7, 2, 41, 438, 60, 8, 23, 84, 28.803, 27.520
Sat Jun 17 23:19:47 EDT 2017, 0.680, 6, 8, 0.940, 3, 6, 86, 588, 15, 18, 48, 39, 4.917, 4.590
