# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 15:14:29 EDT 2017, 6739, 0.170, 6907, 1, 0.140, 515, 61, 6, 43, 18, 7.423, 8.607
Sun Apr 30 15:14:47 EDT 2017, 1789, 0.670, 1907, 6, 0.640, 365, 16, 15, 18, 63, 14.563, 18.370
Sun Apr 30 15:15:00 EDT 2017, 2408, 0.360, 5032, 7, 0.570, 346, 44, 7, 34, 23, 10.463, 12.290
Sun Apr 30 15:17:14 EDT 2017, 7358, 0.860, 32, 3, 0.070, 496, 89, 17, 9, 68, 93.127, 133.030
Sun Apr 30 15:17:48 EDT 2017, 9833, 0.110, 2532, 5, 0.320, 421, 67, 2, 46, 91, 28.657, 32.940
Sun Apr 30 15:18:00 EDT 2017, 4883, 0.610, 7531, 1, 0.820, 571, 22, 12, 21, 46, 9.117, 11.293
Sun Apr 30 15:20:11 EDT 2017, 3645, 0.240, 1282, 9, 0.450, 534, 33, 19, 28, 80, 108.443, 129.933
Sun Apr 30 15:20:29 EDT 2017, 8595, 0.740, 6282, 4, 0.950, 384, 78, 10, 3, 35, 14.843, 17.813
Sun Apr 30 15:20:51 EDT 2017, 6120, 0.490, 8781, 6, 0.700, 459, 55, 14, 40, 12, 19.547, 22.097
Sun Apr 30 15:20:54 EDT 2017, 1170, 0.990, 3782, 2, 0.200, 309, 10, 5, 15, 57, 1.783, 2.163
Sun Apr 30 15:21:32 EDT 2017, 861, 0.460, 345, 2, 0.290, 393, 98, 9, 14, 43, 26.643, 36.307
Sun Apr 30 15:25:44 EDT 2017, 5811, 0.960, 5344, 6, 0.790, 543, 53, 18, 39, 88, 232.203, 246.130
Sun Apr 30 15:25:50 EDT 2017, 8286, 0.210, 7844, 4, 0.540, 318, 30, 4, 1, 66, 3.153, 5.110
Sun Apr 30 15:26:39 EDT 2017, 3336, 0.710, 2844, 8, 0.040, 468, 75, 14, 26, 21, 39.217, 48.103
Sun Apr 30 15:29:47 EDT 2017, 4573, 0.080, 6594, 3, 0.670, 505, 86, 16, 20, 77, 154.100, 184.760
Sun Apr 30 15:30:07 EDT 2017, 9523, 0.580, 1595, 7, 0.170, 355, 41, 7, 45, 32, 17.530, 20.520
Sun Apr 30 15:30:24 EDT 2017, 7048, 0.330, 4094, 5, 0.420, 580, 19, 11, 7, 54, 11.150, 16.110
Sun Apr 30 15:30:52 EDT 2017, 2098, 0.830, 9094, 9, 0.920, 430, 64, 2, 32, 99, 25.890, 27.990
Sun Apr 30 15:31:54 EDT 2017, 1480, 0.140, 3469, 7, 0.850, 449, 92, 10, 23, 38, 54.217, 60.220
Sun Apr 30 15:32:06 EDT 2017, 6430, 0.640, 8469, 2, 0.350, 599, 47, 1, 48, 83, 9.640, 10.853
Sun Apr 30 15:32:33 EDT 2017, 8905, 0.390, 5969, 9, 0.100, 374, 24, 15, 10, 60, 18.707, 26.110
Sun Apr 30 15:32:45 EDT 2017, 3955, 0.890, 970, 4, 0.600, 524, 69, 5, 35, 15, 10.613, 12.340
Sun Apr 30 15:33:20 EDT 2017, 2717, 0.270, 9719, 5, 0.230, 487, 81, 3, 17, 71, 26.177, 33.943
Sun Apr 30 15:33:30 EDT 2017, 7667, 0.770, 4719, 1, 0.730, 337, 36, 12, 42, 26, 8.037, 9.457
Sun Apr 30 15:33:35 EDT 2017, 5192, 0.020, 2220, 8, 0.980, 562, 13, 8, 4, 49, 3.777, 4.690
Sun Apr 30 15:36:17 EDT 2017, 242, 0.520, 7219, 3, 0.480, 412, 58, 17, 29, 94, 127.633, 161.513
Sun Apr 30 15:37:01 EDT 2017, 203, 0.470, 9680, 8, 0.940, 307, 23, 16, 28, 96, 40.633, 43.507
Sun Apr 30 15:37:24 EDT 2017, 5153, 0.970, 4680, 4, 0.440, 457, 68, 6, 3, 51, 15.523, 22.270
Sun Apr 30 15:38:31 EDT 2017, 7628, 0.220, 2180, 6, 0.190, 382, 91, 11, 40, 29, 56.700, 65.620
Sun Apr 30 15:38:36 EDT 2017, 2678, 0.720, 7180, 2, 0.690, 532, 46, 1, 15, 74, 4.163, 4.970
Sun Apr 30 15:38:41 EDT 2017, 3916, 0.100, 3430, 9, 0.060, 570, 12, 8, 34, 17, 4.003, 4.683
Sun Apr 30 15:40:04 EDT 2017, 8866, 0.600, 8430, 5, 0.560, 420, 57, 18, 9, 62, 64.297, 81.380
Sun Apr 30 15:41:31 EDT 2017, 6391, 0.350, 5930, 7, 0.810, 495, 80, 4, 47, 85, 79.200, 86.523
Sun Apr 30 15:41:53 EDT 2017, 1441, 0.850, 931, 3, 0.310, 345, 35, 13, 22, 40, 16.880, 21.167
Sun Apr 30 15:42:16 EDT 2017, 2060, 0.160, 6555, 4, 0.370, 364, 29, 5, 31, 91, 18.547, 22.557
Sun Apr 30 15:43:13 EDT 2017, 7010, 0.660, 1556, 9, 0.870, 514, 74, 14, 6, 46, 49.410, 56.160
Sun Apr 30 15:43:53 EDT 2017, 9485, 0.410, 4055, 2, 0.620, 439, 96, 10, 44, 23, 34.313, 39.847
Sun Apr 30 15:46:51 EDT 2017, 4535, 0.910, 9055, 7, 0.120, 589, 51, 19, 19, 68, 138.807, 176.610
Sun Apr 30 15:46:56 EDT 2017, 3297, 0.290, 306, 3, 0.500, 551, 18, 12, 25, 12, 3.803, 4.673
Sun Apr 30 15:47:03 EDT 2017, 8247, 0.790, 5305, 8, 0.000, 401, 63, 2, 0, 57, 4.460, 7.163
Sun Apr 30 15:49:31 EDT 2017, 5772, 0.040, 7805, 1, 0.250, 476, 85, 17, 37, 79, 116.947, 146.120
Sun Apr 30 15:49:40 EDT 2017, 822, 0.540, 2805, 6, 0.750, 326, 40, 7, 12, 34, 6.930, 8.753
Sun Apr 30 15:49:55 EDT 2017, 1132, 0.010, 1868, 7, 0.720, 410, 71, 2, 17, 65, 12.340, 14.733
Sun Apr 30 15:50:08 EDT 2017, 6082, 0.510, 6867, 2, 0.220, 560, 26, 11, 42, 20, 10.440, 12.293
Sun Apr 30 15:50:21 EDT 2017, 8557, 0.260, 9367, 9, 0.470, 335, 49, 7, 4, 43, 8.523, 12.863
# Sun Apr 30 15:54:44 EDT 2017, 3607, 0.760, 4368, 5, 0.970, 485, 94, 16, 29, 88, 258.493, 253.980
Sun Apr 30 15:56:32 EDT 2017, 4844, 0.380, 5618, 6, 0.340, 523, 60, 14, 23, 54, 88.777, 106.293
Sun Apr 30 15:56:38 EDT 2017, 9794, 0.880, 618, 1, 0.840, 373, 15, 4, 48, 99, 5.233, 6.057
Sun Apr 30 15:58:25 EDT 2017, 7319, 0.130, 3118, 8, 0.590, 598, 37, 19, 11, 77, 82.080, 105.940
Sun Apr 30 15:59:20 EDT 2017, 2369, 0.630, 8117, 4, 0.090, 448, 82, 9, 36, 32, 44.793, 54.153
Sun Apr 30 16:00:26 EDT 2017, 1750, 0.320, 4993, 1, 0.160, 429, 77, 17, 20, 60, 50.650, 65.270
Sun Apr 30 16:00:39 EDT 2017, 6700, 0.820, 9992, 5, 0.660, 579, 32, 8, 45, 15, 10.950, 12.480
Sun Apr 30 16:00:58 EDT 2017, 9175, 0.070, 7492, 3, 0.910, 354, 54, 13, 8, 37, 14.643, 18.617
Sun Apr 30 16:02:11 EDT 2017, 4225, 0.570, 2493, 7, 0.410, 504, 99, 3, 33, 82, 57.723, 69.770
Sun Apr 30 16:02:29 EDT 2017, 2988, 0.190, 8742, 2, 0.780, 467, 66, 5, 14, 48, 13.803, 17.320
Sun Apr 30 16:03:23 EDT 2017, 7938, 0.690, 3743, 6, 0.280, 317, 21, 15, 39, 93, 45.110, 53.957
Sun Apr 30 16:03:27 EDT 2017, 5463, 0.440, 1243, 4, 0.030, 542, 43, 1, 1, 71, 2.813, 3.930
Sun Apr 30 16:04:09 EDT 2017, 513, 0.940, 6243, 9, 0.530, 392, 88, 10, 26, 26, 33.083, 40.773
Sun Apr 30 16:04:45 EDT 2017, 667, 0.240, 4212, 3, 0.260, 490, 44, 8, 1, 98, 23.230, 35.433
Sun Apr 30 16:06:57 EDT 2017, 5617, 0.740, 9211, 8, 0.760, 340, 89, 18, 26, 53, 117.890, 130.957
Sun Apr 30 16:07:03 EDT 2017, 8092, 0.490, 6711, 1, 0.510, 565, 67, 3, 13, 30, 3.990, 5.193
Sun Apr 30 16:07:52 EDT 2017, 3142, 0.990, 1712, 5, 0.010, 415, 22, 13, 38, 75, 40.523, 48.950
Sun Apr 30 16:08:00 EDT 2017, 4380, 0.370, 7961, 4, 0.640, 378, 33, 15, 7, 19, 5.323, 7.850
Sun Apr 30 16:09:30 EDT 2017, 9330, 0.870, 2962, 9, 0.140, 528, 78, 6, 32, 64, 74.183, 88.717
Sun Apr 30 16:10:10 EDT 2017, 6855, 0.120, 462, 2, 0.390, 303, 56, 10, 19, 86, 33.330, 40.170
Sun Apr 30 16:10:12 EDT 2017, 1905, 0.620, 5461, 7, 0.890, 453, 11, 1, 44, 41, 1.277, 1.350
Sun Apr 30 16:11:26 EDT 2017, 2524, 0.430, 2337, 9, 0.830, 471, 50, 12, 10, 92, 64.783, 72.433
Sun Apr 30 16:11:42 EDT 2017, 7474, 0.930, 7336, 5, 0.330, 321, 95, 2, 35, 47, 13.717, 15.857
Sun Apr 30 16:12:52 EDT 2017, 9949, 0.180, 9836, 7, 0.080, 546, 73, 16, 22, 25, 55.620, 70.353
Sun Apr 30 16:13:20 EDT 2017, 4999, 0.680, 4836, 3, 0.580, 396, 28, 7, 47, 70, 24.557, 27.673
Sun Apr 30 16:13:23 EDT 2017, 3761, 0.050, 6086, 8, 0.200, 434, 39, 5, 4, 13, 1.860, 2.833
Sun Apr 30 16:16:16 EDT 2017, 8711, 0.550, 1087, 4, 0.700, 584, 84, 14, 29, 58, 145.933, 171.757
Sun Apr 30 16:17:08 EDT 2017, 6236, 0.300, 3587, 6, 0.950, 359, 61, 9, 16, 81, 44.900, 50.767
Sun Apr 30 16:17:22 EDT 2017, 1286, 0.800, 8586, 1, 0.450, 509, 16, 19, 41, 36, 11.213, 13.283
Sun Apr 30 16:20:56 EDT 2017, 977, 0.270, 7024, 2, 0.050, 593, 92, 15, 40, 61, 175.583, 211.173
Sun Apr 30 16:21:02 EDT 2017, 5927, 0.770, 2024, 6, 0.550, 443, 47, 5, 15, 16, 4.063, 5.277
Sun Apr 30 16:21:39 EDT 2017, 8402, 0.020, 4524, 4, 0.800, 518, 25, 19, 27, 39, 30.743, 36.340
Sun Apr 30 16:22:45 EDT 2017, 3452, 0.520, 9523, 8, 0.300, 368, 70, 10, 2, 84, 42.543, 63.040
Sun Apr 30 16:22:56 EDT 2017, 4689, 0.150, 774, 1, 0.920, 331, 81, 3, 46, 50, 10.173, 11.327
Sun Apr 30 16:24:19 EDT 2017, 9639, 0.650, 5774, 5, 0.420, 481, 36, 12, 21, 95, 65.123, 81.037
Sun Apr 30 16:24:31 EDT 2017, 7164, 0.400, 8274, 3, 0.170, 406, 13, 8, 33, 72, 10.330, 12.503
Sun Apr 30 16:25:11 EDT 2017, 2214, 0.900, 3274, 7, 0.670, 556, 58, 17, 8, 27, 29.277, 39.467
Sun Apr 30 16:27:06 EDT 2017, 1596, 0.080, 8899, 6, 0.610, 537, 98, 6, 49, 55, 102.483, 114.877
Sun Apr 30 16:27:12 EDT 2017, 6546, 0.580, 3899, 1, 0.110, 387, 53, 16, 24, 10, 4.657, 5.853
Sun Apr 30 16:27:17 EDT 2017, 9021, 0.330, 1399, 8, 0.360, 462, 30, 2, 36, 33, 4.177, 4.950
Sun Apr 30 16:28:10 EDT 2017, 4071, 0.830, 6399, 3, 0.860, 312, 75, 11, 11, 78, 41.533, 50.963
Sun Apr 30 16:30:42 EDT 2017, 2833, 0.460, 2649, 7, 0.480, 350, 87, 18, 43, 44, 133.427, 150.533
Sun Apr 30 16:31:22 EDT 2017, 7783, 0.960, 7649, 2, 0.980, 500, 42, 9, 18, 89, 34.053, 39.160
Sun Apr 30 16:31:54 EDT 2017, 5308, 0.210, 5149, 9, 0.730, 425, 19, 13, 30, 67, 27.503, 32.283
Sun Apr 30 16:32:02 EDT 2017, 358, 0.710, 149, 5, 0.230, 575, 64, 4, 5, 22, 5.067, 7.713
Sun Apr 30 16:32:27 EDT 2017, 281, 0.110, 5227, 1, 0.770, 553, 32, 9, 34, 69, 20.360, 24.023
Sun Apr 30 16:33:08 EDT 2017, 5231, 0.610, 228, 6, 0.270, 403, 77, 19, 9, 24, 29.933, 40.080
Sun Apr 30 16:33:40 EDT 2017, 7706, 0.360, 2727, 3, 0.020, 478, 55, 5, 46, 46, 27.457, 32.230
Sun Apr 30 16:33:57 EDT 2017, 2756, 0.860, 7727, 8, 0.520, 328, 10, 14, 21, 91, 12.713, 16.133
