# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 13:25:20 EDT 2017, 7674, 0.960, 1997, 8, 0.440, 360, 30, 12, 37, 58, 7.567, 7.823
Wed Apr 19 13:25:39 EDT 2017, 5199, 0.210, 4497, 1, 0.190, 585, 52, 7, 0, 81, 17.547, 14.463
Wed Apr 19 13:26:06 EDT 2017, 249, 0.710, 9497, 5, 0.690, 435, 97, 17, 25, 36, 26.877, 26.063
Wed Apr 19 13:26:25 EDT 2017, 211, 0.290, 7348, 2, 0.240, 349, 40, 19, 26, 38, 18.090, 16.897
Wed Apr 19 13:26:40 EDT 2017, 5161, 0.790, 2349, 6, 0.740, 499, 85, 9, 1, 83, 14.807, 14.470
Wed Apr 19 13:27:18 EDT 2017, 7636, 0.040, 4849, 4, 0.990, 424, 63, 14, 39, 61, 37.230, 36.207
Wed Apr 19 13:27:18 EDT 2017, 2686, 0.540, 9848, 8, 0.490, 574, 18, 4, 14, 16, 0.567, 0.607
Wed Apr 19 13:27:43 EDT 2017, 3923, 0.160, 1099, 3, 0.860, 537, 51, 7, 32, 72, 24.700, 23.770
Wed Apr 19 13:27:52 EDT 2017, 8873, 0.660, 6099, 7, 0.360, 387, 96, 16, 7, 27, 7.870, 7.833
Wed Apr 19 13:27:59 EDT 2017, 6398, 0.410, 8598, 5, 0.110, 462, 74, 2, 45, 50, 6.153, 6.780
Wed Apr 19 13:28:06 EDT 2017, 1448, 0.910, 3599, 9, 0.610, 312, 29, 11, 20, 95, 6.277, 6.427
Wed Apr 19 13:28:07 EDT 2017, 2067, 0.100, 9223, 7, 0.680, 330, 35, 1, 36, 33, 0.630, 0.650
Wed Apr 19 13:28:49 EDT 2017, 7017, 0.600, 4224, 2, 0.180, 480, 80, 10, 11, 78, 41.553, 37.040
Wed Apr 19 13:28:59 EDT 2017, 9492, 0.350, 1724, 9, 0.430, 405, 57, 5, 48, 55, 7.373, 8.403
Wed Apr 19 13:29:00 EDT 2017, 4542, 0.850, 6723, 4, 0.930, 555, 12, 15, 23, 10, 1.327, 1.240
Wed Apr 19 13:29:29 EDT 2017, 3304, 0.470, 2974, 5, 0.300, 593, 46, 13, 29, 67, 28.830, 28.303
Wed Apr 19 13:29:33 EDT 2017, 8254, 0.970, 7973, 1, 0.800, 443, 91, 3, 4, 22, 3.290, 3.240
Wed Apr 19 13:30:03 EDT 2017, 5779, 0.220, 5474, 8, 0.550, 518, 68, 17, 42, 44, 28.963, 27.997
Wed Apr 19 13:30:11 EDT 2017, 829, 0.720, 474, 3, 0.050, 368, 23, 8, 17, 89, 7.647, 7.673
Wed Apr 19 13:30:16 EDT 2017, 1139, 0.190, 3911, 5, 0.460, 434, 88, 4, 12, 30, 3.887, 4.457
Wed Apr 19 13:30:38 EDT 2017, 6089, 0.690, 8911, 9, 0.960, 584, 43, 13, 37, 75, 22.203, 21.837
Wed Apr 19 13:30:42 EDT 2017, 8564, 0.440, 6411, 2, 0.710, 359, 20, 8, 0, 98, 3.743, 2.853
Wed Apr 19 13:31:09 EDT 2017, 3614, 0.940, 1411, 7, 0.210, 509, 65, 18, 25, 53, 26.427, 26.727
Wed Apr 19 13:32:01 EDT 2017, 4851, 0.320, 7661, 4, 0.580, 471, 99, 11, 18, 86, 50.733, 49.620
Wed Apr 19 13:32:02 EDT 2017, 9801, 0.820, 2661, 8, 0.080, 321, 54, 1, 43, 41, 1.130, 1.203
Wed Apr 19 13:32:08 EDT 2017, 7326, 0.070, 162, 1, 0.330, 546, 32, 16, 6, 19, 5.493, 4.600
Wed Apr 19 13:32:23 EDT 2017, 2376, 0.570, 5161, 6, 0.830, 396, 77, 6, 31, 64, 13.657, 14.330
Wed Apr 19 13:32:32 EDT 2017, 1758, 0.380, 2036, 7, 0.890, 377, 82, 17, 21, 24, 9.327, 8.880
Wed Apr 19 13:32:55 EDT 2017, 6708, 0.880, 7036, 3, 0.390, 527, 37, 7, 46, 69, 21.507, 21.923
Wed Apr 19 13:32:59 EDT 2017, 9183, 0.130, 9536, 5, 0.140, 302, 15, 12, 9, 92, 3.310, 3.160
Wed Apr 19 13:33:07 EDT 2017, 4233, 0.630, 4536, 1, 0.640, 452, 60, 2, 34, 47, 8.313, 8.537
Wed Apr 19 13:33:33 EDT 2017, 2995, 0.010, 5786, 9, 0.020, 490, 94, 10, 15, 81, 22.707, 25.177
Wed Apr 19 13:33:52 EDT 2017, 7945, 0.510, 787, 4, 0.520, 340, 49, 19, 40, 36, 18.990, 18.153
Wed Apr 19 13:33:53 EDT 2017, 5470, 0.260, 3286, 6, 0.770, 565, 26, 5, 3, 13, 0.607, 0.537
Wed Apr 19 13:34:43 EDT 2017, 520, 0.760, 8286, 2, 0.270, 415, 71, 14, 28, 58, 48.340, 45.023
Wed Apr 19 13:34:45 EDT 2017, 675, 0.050, 1255, 5, 0.530, 466, 16, 8, 5, 43, 1.857, 1.777
Wed Apr 19 13:36:15 EDT 2017, 5625, 0.550, 6255, 1, 0.030, 316, 61, 17, 30, 88, 89.077, 77.113
Wed Apr 19 13:36:23 EDT 2017, 8100, 0.300, 8755, 8, 0.280, 541, 84, 3, 18, 65, 6.737, 7.920
Wed Apr 19 13:36:31 EDT 2017, 3150, 0.800, 3755, 3, 0.780, 391, 39, 12, 43, 20, 7.617, 7.313
Wed Apr 19 13:36:41 EDT 2017, 4387, 0.430, 5005, 6, 0.410, 429, 27, 19, 11, 76, 9.997, 9.297
Wed Apr 19 13:37:11 EDT 2017, 9337, 0.930, 5, 2, 0.910, 579, 72, 10, 36, 31, 29.373, 27.427
Wed Apr 19 13:37:32 EDT 2017, 6862, 0.180, 2505, 9, 0.660, 354, 95, 15, 24, 54, 18.957, 19.870
Wed Apr 19 13:38:00 EDT 2017, 1912, 0.680, 7505, 4, 0.160, 504, 50, 5, 49, 99, 26.793, 27.863
Wed Apr 19 13:38:03 EDT 2017, 2531, 0.370, 4380, 3, 0.100, 523, 11, 13, 8, 37, 2.163, 1.790
Wed Apr 19 13:38:11 EDT 2017, 7481, 0.870, 9379, 7, 0.600, 373, 56, 4, 33, 82, 7.670, 8.203
Wed Apr 19 13:39:00 EDT 2017, 9956, 0.120, 6880, 5, 0.850, 598, 78, 18, 21, 60, 47.583, 43.473
Wed Apr 19 13:39:02 EDT 2017, 5006, 0.620, 1880, 9, 0.350, 448, 33, 9, 46, 15, 2.247, 2.290
Wed Apr 19 13:39:04 EDT 2017, 3768, 0.240, 8130, 1, 0.970, 410, 22, 2, 2, 71, 1.353, 1.443
Wed Apr 19 13:39:15 EDT 2017, 8718, 0.740, 3130, 6, 0.470, 560, 67, 11, 27, 26, 10.680, 10.637
Wed Apr 19 13:39:24 EDT 2017, 6243, 0.490, 630, 4, 0.220, 335, 89, 6, 14, 48, 8.653, 9.050
Wed Apr 19 13:39:57 EDT 2017, 1293, 0.990, 5630, 8, 0.720, 485, 44, 16, 39, 93, 32.660, 32.730
Wed Apr 19 13:40:10 EDT 2017, 984, 0.460, 9692, 8, 0.750, 551, 64, 11, 41, 29, 11.843, 12.300
Wed Apr 19 13:40:11 EDT 2017, 5934, 0.960, 4692, 4, 0.250, 401, 19, 1, 16, 74, 0.693, 0.810
Wed Apr 19 13:40:41 EDT 2017, 8409, 0.210, 2193, 6, 0.000, 476, 42, 15, 28, 96, 29.873, 29.833
Wed Apr 19 13:40:50 EDT 2017, 3459, 0.710, 7192, 2, 0.500, 326, 87, 6, 3, 51, 8.190, 7.730
Wed Apr 19 13:41:01 EDT 2017, 4697, 0.080, 3443, 7, 0.130, 363, 75, 3, 47, 85, 10.197, 11.267
Wed Apr 19 13:41:12 EDT 2017, 9647, 0.580, 8442, 3, 0.630, 513, 30, 13, 22, 40, 10.500, 9.923
Wed Apr 19 13:41:16 EDT 2017, 7172, 0.330, 5942, 5, 0.880, 438, 53, 8, 35, 17, 4.187, 4.147
Wed Apr 19 13:43:14 EDT 2017, 2222, 0.830, 943, 1, 0.380, 588, 98, 18, 10, 62, 113.347, 81.323
Wed Apr 19 13:43:29 EDT 2017, 1603, 0.150, 6567, 3, 0.320, 569, 58, 9, 44, 23, 14.920, 14.657
Wed Apr 19 13:43:34 EDT 2017, 6553, 0.650, 1568, 8, 0.820, 419, 13, 19, 19, 68, 4.250, 4.133
Wed Apr 19 13:43:57 EDT 2017, 9028, 0.400, 4067, 1, 0.570, 494, 36, 5, 32, 90, 23.467, 22.710
Wed Apr 19 13:44:07 EDT 2017, 4078, 0.900, 9067, 6, 0.070, 344, 81, 14, 7, 45, 9.850, 9.773
Wed Apr 19 13:44:48 EDT 2017, 2840, 0.270, 318, 5, 0.690, 307, 70, 16, 38, 79, 39.127, 38.320
Wed Apr 19 13:44:50 EDT 2017, 7790, 0.770, 5317, 9, 0.190, 457, 25, 7, 13, 34, 1.727, 1.583
Wed Apr 19 13:44:54 EDT 2017, 5315, 0.020, 7817, 2, 0.440, 382, 47, 12, 25, 12, 4.500, 4.183
Wed Apr 19 13:44:58 EDT 2017, 365, 0.520, 2818, 7, 0.940, 532, 92, 2, 0, 57, 2.860, 3.620
Wed Apr 19 13:45:00 EDT 2017, 288, 0.170, 8051, 8, 0.030, 586, 27, 5, 35, 14, 1.277, 1.260
Wed Apr 19 13:45:28 EDT 2017, 5238, 0.670, 3052, 3, 0.530, 436, 72, 15, 10, 59, 27.557, 22.950
Wed Apr 19 13:45:36 EDT 2017, 7713, 0.420, 552, 6, 0.780, 511, 94, 1, 48, 81, 6.753, 7.527
Wed Apr 19 13:45:50 EDT 2017, 2763, 0.920, 5552, 1, 0.280, 361, 49, 10, 23, 36, 14.600, 13.340
Wed Apr 19 13:45:57 EDT 2017, 4001, 0.300, 4302, 9, 0.900, 323, 16, 17, 29, 93, 6.363, 5.980
Wed Apr 19 13:46:04 EDT 2017, 8951, 0.800, 9301, 4, 0.400, 473, 61, 8, 4, 48, 7.073, 6.973
Wed Apr 19 13:46:17 EDT 2017, 6476, 0.050, 6802, 7, 0.150, 398, 83, 12, 41, 25, 12.050, 11.820
Wed Apr 19 13:46:24 EDT 2017, 1526, 0.550, 1802, 2, 0.650, 548, 38, 3, 16, 70, 6.747, 7.313
Wed Apr 19 13:46:28 EDT 2017, 2144, 0.480, 6177, 4, 0.590, 530, 21, 14, 26, 19, 3.520, 3.330
Wed Apr 19 13:46:32 EDT 2017, 7094, 0.980, 1177, 8, 0.090, 380, 66, 4, 1, 64, 2.603, 3.387
Wed Apr 19 13:49:20 EDT 2017, 9569, 0.230, 3677, 2, 0.340, 455, 89, 18, 38, 87, 165.467, 148.340
Wed Apr 19 13:49:24 EDT 2017, 4619, 0.730, 8676, 6, 0.840, 305, 44, 9, 13, 42, 3.530, 3.400
Wed Apr 19 13:49:26 EDT 2017, 3382, 0.110, 2427, 3, 0.460, 342, 10, 2, 32, 98, 1.473, 1.507
Wed Apr 19 13:49:33 EDT 2017, 8332, 0.610, 7427, 7, 0.960, 492, 55, 11, 7, 53, 7.290, 7.113
Wed Apr 19 13:49:58 EDT 2017, 5857, 0.360, 9926, 1, 0.710, 417, 77, 7, 44, 31, 24.730, 23.740
Wed Apr 19 13:50:19 EDT 2017, 907, 0.860, 4927, 5, 0.210, 567, 32, 16, 19, 76, 19.997, 19.457
Wed Apr 19 13:50:37 EDT 2017, 1216, 0.330, 865, 7, 0.250, 502, 75, 12, 24, 45, 16.980, 17.987
Wed Apr 19 13:50:43 EDT 2017, 6166, 0.830, 5864, 2, 0.750, 352, 30, 2, 49, 90, 6.010, 6.313
Wed Apr 19 13:51:02 EDT 2017, 8641, 0.080, 8364, 9, 0.500, 577, 52, 17, 12, 67, 17.847, 17.937
Wed Apr 19 13:51:12 EDT 2017, 3691, 0.580, 3364, 5, 0.000, 427, 97, 7, 37, 22, 9.320, 9.297
Wed Apr 19 13:51:18 EDT 2017, 4929, 0.200, 7114, 6, 0.620, 389, 63, 5, 18, 56, 5.887, 6.257
Wed Apr 19 13:51:24 EDT 2017, 9879, 0.700, 2115, 1, 0.120, 539, 18, 14, 43, 11, 5.117, 4.973
Wed Apr 19 13:51:26 EDT 2017, 7404, 0.450, 4614, 8, 0.370, 314, 41, 9, 5, 34, 1.660, 1.643
Wed Apr 19 13:52:51 EDT 2017, 2454, 0.950, 9614, 4, 0.870, 464, 86, 19, 30, 79, 82.617, 76.107
Wed Apr 19 13:53:15 EDT 2017, 1835, 0.010, 2739, 1, 0.810, 483, 69, 8, 15, 50, 24.093, 21.437
Wed Apr 19 13:53:37 EDT 2017, 6785, 0.510, 7739, 5, 0.310, 333, 24, 18, 40, 95, 20.387, 20.207
Wed Apr 19 13:53:43 EDT 2017, 9260, 0.260, 5239, 3, 0.060, 558, 46, 4, 2, 73, 5.687, 6.200
Wed Apr 19 13:53:55 EDT 2017, 4310, 0.760, 240, 8, 0.560, 408, 91, 13, 27, 28, 11.070, 10.910
