# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 18:29:30 EST 2016, 2, 0.500, 15, 83.368, 5.73943, 79.3243, 87.4117, 73.89, 77.97, 84.89, 87.26, 95.62, 280174, 21.9964, 280159, 280189, 280144, 280160, 280192, 280192, 280208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989956, 0, 4989956, 4989956, 4989956, 4989956, 4989956, 4989956, 4989956, 47229658, 0, 47229658, 47229658, 47229658, 47229658, 47229658, 47229658, 47229658
Fri Dec 30 18:32:01 EST 2016, 4, 0.500, 15, 116.025, 8.23737, 110.221, 121.829, 100.60, 111.82, 118.415, 125.60, 126.81, 310917, 7.33212, 310912, 310922, 310912, 310912, 310912, 310928, 310928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596734, 1, 6.45967e+07, 6.45967e+07, 64596734, 64596734, 64596734, 64596734, 64596734
Fri Dec 30 18:35:27 EST 2016, 8, 0.500, 15, 123.765, 11.8388, 115.424, 132.106, 107.71, 113.63, 127.37, 132.28, 149.60, 325338, 21.7035, 325323, 325353, 325312, 325312, 325344, 325360, 325376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333472, 0, 73333472, 73333472, 73333472, 73333472, 73333472, 73333472, 73333472
Fri Dec 30 18:38:53 EST 2016, 0, 0.000, 20, 149.447, 8.59873, 143.389, 155.505, 133.76, 146.88, 150.265, 153.10, 169.09, 403002, 12.8, 402993, 403011, 402992, 402992, 403000, 403024, 403024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 99600000, 0, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000
Fri Dec 30 18:40:25 EST 2016, 1, 0.000, 20, 73.611, 4.43971, 70.483, 76.739, 66.03, 69.53, 76.195, 78.35, 78.95, 284829, 26.5812, 284810, 284848, 284800, 284800, 284848, 284864, 284864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989420, 0, 4989420, 4989420, 4989420, 4989420, 4989420, 4989420, 4989420, 39202335, 0.5, 3.92023e+07, 3.92023e+07, 39202335, 39202335, 39202335, 39202335, 39202335
Fri Dec 30 18:43:11 EST 2016, 2, 0.000, 20, 113.617, 6.70458, 108.893, 118.341, 101.77, 112.15, 113.72, 122.58, 123.32, 339222, 64.4782, 339177, 339267, 339072, 339248, 339248, 339264, 339264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62967990, 0, 62967990, 62967990, 62967990, 62967990, 62967990, 62967990, 62967990
Fri Dec 30 18:46:37 EST 2016, 4, 0.000, 20, 165.255, 14.2523, 155.213, 175.297, 143.03, 152.09, 168.3, 173.27, 196.35, 382048, 26.7731, 382029, 382067, 382016, 382016, 382064, 382080, 382080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 86125627, 1, 8.61256e+07, 8.61256e+07, 86125627, 86125627, 86125627, 86125627, 86125627
Fri Dec 30 18:50:54 EST 2016, 8, 0.000, 20, 168.3, 18.4871, 155.275, 181.325, 140.70, 157.79, 170.345, 182.16, 211.04, 407426, 50.8236, 407390, 407462, 407376, 407376, 407424, 407504, 407504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 97778107, 1.41421, 9.77781e+07, 9.77781e+07, 97778107, 97778107, 97778107, 97778107, 97778107
Fri Dec 30 18:54:20 EST 2016, 0, 0.250, 20, 143.036, 8.92297, 136.749, 149.323, 118.72, 141.42, 146.975, 150.07, 150.75, 385610, 32.946, 385587, 385633, 385584, 385584, 385600, 385664, 385680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 99600000, 0, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000
Fri Dec 30 18:56:11 EST 2016, 1, 0.250, 20, 71.887, 2.93476, 69.8193, 73.9547, 69.13, 70.55, 71.45, 73.75, 79.87, 278613, 20.3017, 278599, 278627, 278592, 278592, 278616, 278640, 278640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989375, 0, 4989375, 4989375, 4989375, 4989375, 4989375, 4989375, 4989375, 39202124, 0, 39202124, 39202124, 39202124, 39202124, 39202124, 39202124, 39202124
Fri Dec 30 18:58:57 EST 2016, 2, 0.250, 20, 113.466, 6.78711, 108.684, 118.248, 106.56, 107.56, 113.555, 123.47, 127.30, 324741, 22.6839, 324725, 324757, 324720, 324720, 324736, 324784, 324784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62967767, 0, 62967767, 62967767, 62967767, 62967767, 62967767, 62967767, 62967767
Fri Dec 30 19:02:39 EST 2016, 4, 0.250, 20, 158.484, 13.0757, 149.271, 167.697, 139.13, 150.86, 157.35, 178.23, 178.97, 363371, 35.0907, 363346, 363396, 363328, 363344, 363368, 363408, 363440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 86125603, 1, 8.61256e+07, 8.61256e+07, 86125603, 86125603, 86125603, 86125603, 86125603
Fri Dec 30 19:06:56 EST 2016, 8, 0.250, 20, 170.295, 10.0565, 163.21, 177.38, 149.66, 168.33, 169.805, 178.50, 192.42, 382922, 20.49, 382908, 382936, 382912, 382912, 382912, 382944, 382976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 97778124, 0, 97778124, 97778124, 97778124, 97778124, 97778124, 97778124, 97778124
Fri Dec 30 19:10:32 EST 2016, 0, 0.500, 20, 156.487, 19.6311, 142.656, 170.318, 124.56, 137.28, 159.16, 170.34, 197.88, 382427, 27.759, 382407, 382447, 382400, 382400, 382448, 382464, 382464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 99600000, 0, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000
Fri Dec 30 19:12:48 EST 2016, 1, 0.500, 20, 71.619, 4.5611, 68.4055, 74.8325, 63.81, 69.98, 71.895, 72.42, 83.35, 277733, 7.33212, 277728, 277738, 277728, 277728, 277728, 277744, 277744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989283, 0, 4989283, 4989283, 4989283, 4989283, 4989283, 4989283, 4989283, 39202528, 0, 39202528, 39202528, 39202528, 39202528, 39202528, 39202528, 39202528
Fri Dec 30 19:15:35 EST 2016, 2, 0.500, 20, 109.343, 6.34397, 104.873, 113.813, 105.44, 106.08, 108.115, 109.96, 127.92, 322990, 33.1397, 322967, 323013, 322960, 322960, 322976, 323040, 323040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62968420, 0, 62968420, 62968420, 62968420, 62968420, 62968420, 62968420, 62968420
Fri Dec 30 19:19:16 EST 2016, 4, 0.500, 20, 149.399, 6.79901, 144.609, 154.189, 135.25, 148.41, 149.44, 149.95, 165.48, 360666, 605.477, 360239, 361093, 360448, 360448, 360456, 360544, 362480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 86125702, 1.41421, 8.61257e+07, 8.61257e+07, 86125702, 86125702, 86125702, 86125702, 86125702
Fri Dec 30 19:23:12 EST 2016, 8, 0.500, 20, 182.142, 20.5241, 167.682, 196.602, 149.34, 174.34, 181.37, 213.11, 218.59, 379826, 54.705, 379787, 379865, 379760, 379776, 379832, 379920, 379920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 97778194, 1.41421, 9.77782e+07, 9.77782e+07, 97778194, 97778194, 97778194, 97778194, 97778194
