# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max
Fri Dec 30 21:09:10 EST 2016, 4, 0.250, 10, 3.057, 0.165472, 2.94042, 3.17358, 2.81, 2.97, 3.085, 3.26, 3.36, 48616, 10.7331, 48608.4, 48623.6, 48608, 48608, 48616, 48624, 48640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4307495, 0, 4307495, 4307495, 4307495, 4307495, 4307495, 4307495, 4307495, 1.87369, 4.21468e-08, 1.87369, 1.87369, 1.87369, 1.87369, 1.87369, 1.87369, 1.87369, 8.64944, 1.19209e-07, 8.64944, 8.64944, 8.64944, 8.64944, 8.64944, 8.64944, 8.64944, 9.35293, 1.19209e-07, 9.35293, 9.35293, 9.35293, 9.35293, 9.35293, 9.35293, 9.35293, 535185, 0, 535185, 535185, 535185, 535185, 535185, 535185, 535185
Fri Dec 30 21:10:11 EST 2016, 8, 0.250, 10, 3.837, 0.13372, 3.74279, 3.93121, 3.57, 3.77, 3.855, 3.95, 4.11, 48779.2, 10.245, 48772, 48786.4, 48768, 48768, 48784, 48784, 48800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4889388, 0, 4889388, 4889388, 4889388, 4889388, 4889388, 4889388, 4889388, 1.36936, 2.10734e-08, 1.36936, 1.36936, 1.36936, 1.36936, 1.36936, 1.36936, 1.36936, 9.81805, 0, 9.81805, 9.81805, 9.81805, 9.81805, 9.81805, 9.81805, 9.81805, 8.57577, 1.19209e-07, 8.57577, 8.57577, 8.57577, 8.57577, 8.57577, 8.57577, 8.57577, 585012, 0, 585012, 585012, 585012, 585012, 585012, 585012, 585012
Fri Dec 30 21:11:12 EST 2016, 0, 0.500, 10, 3.094, 0.142492, 2.99361, 3.19439, 2.85, 3.05, 3.07, 3.31, 3.32, 48084.8, 7.33212, 48079.6, 48090, 48080, 48080, 48080, 48096, 48096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 4980000, 0, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 4980000, 1.14906, 2.58096e-08, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 1.14906, 10, 0, 10, 10, 10, 10, 10, 10, 10, 8.3163, 1.19209e-07, 8.3163, 8.3163, 8.3163, 8.3163, 8.3163, 8.3163, 8.3163, 599863, 0, 599863, 599863, 599863, 599863, 599863, 599863, 599863
Fri Dec 30 21:12:14 EST 2016, 1, 0.500, 10, 1.757, 0.135724, 1.66137, 1.85263, 1.41, 1.70, 1.81, 1.89, 1.89, 44964.8, 7.33212, 44959.6, 44970, 44960, 44960, 44960, 44976, 44976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493137, 0, 493137, 493137, 493137, 493137, 493137, 493137, 493137, 1964389, 0, 1964389, 1964389, 1964389, 1964389, 1964389, 1964389, 1964389, 4.10685, 8.42937e-08, 4.10685, 4.10685, 4.10685, 4.10685, 4.10685, 4.10685, 4.10685, 3.99155, 7.30005e-08, 3.99155, 3.99155, 3.99155, 3.99155, 3.99155, 3.99155, 3.99155, 9.60267, 2.38419e-07, 9.60267, 9.60267, 9.60267, 9.60267, 9.60267, 9.60267, 9.60267, 516049, 0, 516049, 516049, 516049, 516049, 516049, 516049, 516049
Fri Dec 30 21:13:15 EST 2016, 2, 0.500, 10, 2.824, 0.349291, 2.57791, 3.07009, 2.40, 2.44, 3.115, 3.15, 3.30, 47006.4, 25.2476, 46988.6, 47024.2, 46960, 47008, 47016, 47024, 47040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498810, 0, 498810, 498810, 498810, 498810, 498810, 498810, 498810, 3150820, 0, 3150820, 3150820, 3150820, 3150820, 3150820, 3150820, 3150820, 2.71516, 0, 2.71516, 2.71516, 2.71516, 2.71516, 2.71516, 2.71516, 2.71516, 6.3294, 8.42937e-08, 6.3294, 6.3294, 6.3294, 6.3294, 6.3294, 6.3294, 6.3294, 9.63902, 1.19209e-07, 9.63902, 9.63902, 9.63902, 9.63902, 9.63902, 9.63902, 9.63902, 517975, 0, 517975, 517975, 517975, 517975, 517975, 517975, 517975
Fri Dec 30 21:14:17 EST 2016, 4, 0.500, 10, 3.58, 0.268663, 3.39071, 3.76929, 2.99, 3.47, 3.74, 3.76, 3.83, 47820.8, 11.9733, 47812.4, 47829.2, 47808, 47808, 47824, 47840, 47840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498997, 0, 498997, 498997, 498997, 498997, 498997, 498997, 498997, 4307434, 0, 4307434, 4307434, 4307434, 4307434, 4307434, 4307434, 4307434, 1.75176, 2.98023e-08, 1.75176, 1.75176, 1.75176, 1.75176, 1.75176, 1.75176, 1.75176, 8.64949, 0, 8.64949, 8.64949, 8.64949, 8.64949, 8.64949, 8.64949, 8.64949, 9.23967, 1.68587e-07, 9.23967, 9.23967, 9.23967, 9.23967, 9.23967, 9.23967, 9.23967, 540012, 0, 540012, 540012, 540012, 540012, 540012, 540012, 540012
Fri Dec 30 21:15:23 EST 2016, 8, 0.500, 10, 3.25, 0.320375, 3.02428, 3.47572, 2.60, 2.93, 3.37, 3.60, 3.63, 48076.8, 11.9733, 48068.4, 48085.2, 48064, 48064, 48080, 48096, 48096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4889398, 0, 4889398, 4889398, 4889398, 4889398, 4889398, 4889398, 4889398, 1.24489, 1.49012e-08, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 1.24489, 9.8181, 1.19209e-07, 9.8181, 9.8181, 9.8181, 9.8181, 9.8181, 9.8181, 9.8181, 8.50804, 1.68587e-07, 8.50804, 8.50804, 8.50804, 8.50804, 8.50804, 8.50804, 8.50804, 586339, 0, 586339, 586339, 586339, 586339, 586339, 586339, 586339
Fri Dec 30 21:16:25 EST 2016, 0, 0.000, 15, 4.507, 0.307995, 4.29, 4.724, 4.20, 4.28, 4.51, 4.76, 5.27, 55156.8, 7.33212, 55151.6, 55162, 55152, 55152, 55152, 55168, 55168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 1.43184, 2.98023e-08, 1.43184, 1.43184, 1.43184, 1.43184, 1.43184, 1.43184, 1.43184, 15, 0, 15, 15, 15, 15, 15, 15, 15, 9.24349, 1.68587e-07, 9.24349, 9.24349, 9.24349, 9.24349, 9.24349, 9.24349, 9.24349, 617197, 0, 617197, 617197, 617197, 617197, 617197, 617197, 617197
Fri Dec 30 21:17:26 EST 2016, 1, 0.000, 15, 2.98, 0.188786, 2.84699, 3.11301, 2.75, 2.86, 2.94, 3.30, 3.30, 48281.6, 25.9969, 48263.3, 48299.9, 48224, 48288, 48288, 48304, 48304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498412, 0, 498412, 498412, 498412, 498412, 498412, 498412, 498412, 2942175, 0, 2942175, 2942175, 2942175, 2942175, 2942175, 2942175, 2942175, 5.17887, 1.19209e-07, 5.17887, 5.17887, 5.17887, 5.17887, 5.17887, 5.17887, 5.17887, 5.91494, 1.19209e-07, 5.91494, 5.91494, 5.91494, 5.91494, 5.91494, 5.91494, 5.91494, 9.93069, 0, 9.93069, 9.93069, 9.93069, 9.93069, 9.93069, 9.93069, 9.93069, 503755, 0, 503755, 503755, 503755, 503755, 503755, 503755, 503755
Fri Dec 30 21:18:28 EST 2016, 2, 0.000, 15, 3.926, 0.301437, 3.71362, 4.13838, 3.37, 3.78, 4.005, 4.07, 4.61, 51027.2, 17.2325, 51015.1, 51039.3, 50992, 51024, 51032, 51040, 51056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4724823, 0, 4724823, 4724823, 4724823, 4724823, 4724823, 4724823, 4724823, 3.37275, 0, 3.37275, 3.37275, 3.37275, 3.37275, 3.37275, 3.37275, 3.37275, 9.48749, 2.06477e-07, 9.48749, 9.48749, 9.48749, 9.48749, 9.48749, 9.48749, 9.48749, 9.94163, 1.19209e-07, 9.94163, 9.94163, 9.94163, 9.94163, 9.94163, 9.94163, 9.94163, 503012, 0, 503012, 503012, 503012, 503012, 503012, 503012, 503012
Fri Dec 30 21:19:30 EST 2016, 4, 0.000, 15, 4.884, 0.327725, 4.6531, 5.1149, 4.30, 4.75, 5.015, 5.28, 5.29, 53395.2, 15.6767, 53384.2, 53406.2, 53360, 53392, 53408, 53408, 53408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459850, 0, 6459850, 6459850, 6459850, 6459850, 6459850, 6459850, 6459850, 2.2049, 5.16191e-08, 2.2049, 2.2049, 2.2049, 2.2049, 2.2049, 2.2049, 2.2049, 12.9717, 1.68587e-07, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 9.78605, 2.06477e-07, 9.78605, 9.78605, 9.78605, 9.78605, 9.78605, 9.78605, 9.78605, 518369, 0, 518369, 518369, 518369, 518369, 518369, 518369, 518369
Fri Dec 30 21:20:36 EST 2016, 8, 0.000, 15, 5.253, 0.185367, 5.1224, 5.3836, 4.99, 5.08, 5.3, 5.34, 5.68, 54200, 10.7331, 54192.4, 54207.6, 54192, 54192, 54200, 54208, 54224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333492, 0, 7333492, 7333492, 7333492, 7333492, 7333492, 7333492, 7333492, 1.56691, 2.10734e-08, 1.56691, 1.56691, 1.56691, 1.56691, 1.56691, 1.56691, 1.56691, 14.7259, 1.68587e-07, 14.7259, 14.7259, 14.7259, 14.7259, 14.7259, 14.7259, 14.7259, 9.3181, 1.19209e-07, 9.3181, 9.3181, 9.3181, 9.3181, 9.3181, 9.3181, 9.3181, 588716, 0, 588716, 588716, 588716, 588716, 588716, 588716, 588716
Fri Dec 30 21:21:38 EST 2016, 0, 0.250, 15, 4.463, 0.378894, 4.19605, 4.72995, 4.19, 4.22, 4.425, 4.50, 5.55, 53766.4, 7.83837, 53760.9, 53771.9, 53760, 53760, 53768, 53776, 53776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 1.30716, 2.58096e-08, 1.30716, 1.30716, 1.30716, 1.30716, 1.30716, 1.30716, 1.30716, 15, 0, 15, 15, 15, 15, 15, 15, 15, 8.42636, 1.19209e-07, 8.42636, 8.42636, 8.42636, 8.42636, 8.42636, 8.42636, 8.42636, 592723, 0, 592723, 592723, 592723, 592723, 592723, 592723, 592723
Fri Dec 30 21:22:39 EST 2016, 1, 0.250, 15, 2.974, 0.135366, 2.87863, 3.06937, 2.68, 2.96, 3.04, 3.07, 3.15, 47974.4, 7.83837, 47968.9, 47979.9, 47968, 47968, 47976, 47984, 47984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498360, 0, 498360, 498360, 498360, 498360, 498360, 498360, 498360, 2942071, 0, 2942071, 2942071, 2942071, 2942071, 2942071, 2942071, 2942071, 5.0523, 1.03238e-07, 5.0523, 5.0523, 5.0523, 5.0523, 5.0523, 5.0523, 5.0523, 5.91552, 8.42937e-08, 5.91552, 5.91552, 5.91552, 5.91552, 5.91552, 5.91552, 5.91552, 9.89686, 2.06477e-07, 9.89686, 9.89686, 9.89686, 9.89686, 9.89686, 9.89686, 9.89686, 504470, 0, 504470, 504470, 504470, 504470, 504470, 504470, 504470
Fri Dec 30 21:23:41 EST 2016, 2, 0.250, 15, 4.096, 0.136103, 4.00011, 4.19189, 3.84, 4.06, 4.16, 4.22, 4.28, 50520, 10.7331, 50512.4, 50527.6, 50512, 50512, 50520, 50528, 50544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498995, 0, 498995, 498995, 498995, 498995, 498995, 498995, 498995, 4724722, 0, 4724722, 4724722, 4724722, 4724722, 4724722, 4724722, 4724722, 3.25049, 4.21468e-08, 3.25049, 3.25049, 3.25049, 3.25049, 3.25049, 3.25049, 3.25049, 9.48737, 1.19209e-07, 9.48737, 9.48737, 9.48737, 9.48737, 9.48737, 9.48737, 9.48737, 9.91479, 1.68587e-07, 9.91479, 9.91479, 9.91479, 9.91479, 9.91479, 9.91479, 9.91479, 503332, 0, 503332, 503332, 503332, 503332, 503332, 503332, 503332
Fri Dec 30 21:24:42 EST 2016, 4, 0.250, 15, 5.008, 0.474274, 4.67385, 5.34215, 4.28, 4.75, 5.03, 5.34, 6.15, 52870.4, 14.6642, 52860.1, 52880.7, 52832, 52864, 52880, 52880, 52880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459877, 0, 6459877, 6459877, 6459877, 6459877, 6459877, 6459877, 6459877, 2.08408, 2.98023e-08, 2.08408, 2.08408, 2.08408, 2.08408, 2.08408, 2.08408, 2.08408, 12.9717, 1.68587e-07, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 9.64683, 1.68587e-07, 9.64683, 9.64683, 9.64683, 9.64683, 9.64683, 9.64683, 9.64683, 517336, 0, 517336, 517336, 517336, 517336, 517336, 517336, 517336
Fri Dec 30 21:25:44 EST 2016, 8, 0.250, 15, 5.188, 0.208365, 5.0412, 5.3348, 4.85, 5.14, 5.2, 5.47, 5.57, 53680, 88.2179, 53617.8, 53742.2, 53504, 53712, 53728, 53728, 53728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333541, 0, 7333541, 7333541, 7333541, 7333541, 7333541, 7333541, 7333541, 1.44421, 2.10734e-08, 1.44421, 1.44421, 1.44421, 1.44421, 1.44421, 1.44421, 1.44421, 14.726, 2.92002e-07, 14.726, 14.726, 14.726, 14.726, 14.726, 14.726, 14.726, 8.72852, 1.68587e-07, 8.72852, 8.72852, 8.72852, 8.72852, 8.72852, 8.72852, 8.72852, 572099, 0, 572099, 572099, 572099, 572099, 572099, 572099, 572099
Fri Dec 30 21:26:45 EST 2016, 0, 0.500, 15, 4.494, 0.334401, 4.2584, 4.7296, 4.26, 4.28, 4.39, 5.10, 5.19, 53286.4, 10.6132, 53278.9, 53293.9, 53280, 53280, 53280, 53296, 53312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 1.1824, 2.98023e-08, 1.1824, 1.1824, 1.1824, 1.1824, 1.1824, 1.1824, 1.1824, 15, 0, 15, 15, 15, 15, 15, 15, 15, 8.49804, 2.06477e-07, 8.49804, 8.49804, 8.49804, 8.49804, 8.49804, 8.49804, 8.49804, 586906, 0, 586906, 586906, 586906, 586906, 586906, 586906, 586906
Fri Dec 30 21:27:46 EST 2016, 1, 0.500, 15, 3.185, 0.350064, 2.93836, 3.43164, 2.90, 2.94, 3.105, 3.73, 3.94, 47811.2, 15.6767, 47800.2, 47822.2, 47776, 47808, 47808, 47824, 47840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498339, 0, 498339, 498339, 498339, 498339, 498339, 498339, 498339, 2942466, 0, 2942466, 2942466, 2942466, 2942466, 2942466, 2942466, 2942466, 4.93158, 1.03238e-07, 4.93158, 4.93158, 4.93158, 4.93158, 4.93158, 4.93158, 4.93158, 5.91632, 8.42937e-08, 5.91632, 5.91632, 5.91632, 5.91632, 5.91632, 5.91632, 5.91632, 9.86216, 2.06477e-07, 9.86216, 9.86216, 9.86216, 9.86216, 9.86216, 9.86216, 9.86216, 505679, 0, 505679, 505679, 505679, 505679, 505679, 505679, 505679
Fri Dec 30 21:28:48 EST 2016, 2, 0.500, 15, 3.833, 0.135207, 3.73774, 3.92826, 3.57, 3.74, 3.91, 3.93, 3.98, 50206.4, 25.2476, 50188.6, 50224.2, 50144, 50208, 50224, 50224, 50224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4724584, 0, 4724584, 4724584, 4724584, 4724584, 4724584, 4724584, 4724584, 3.12717, 0, 3.12717, 3.12717, 3.12717, 3.12717, 3.12717, 3.12717, 3.12717, 9.48697, 1.19209e-07, 9.48697, 9.48697, 9.48697, 9.48697, 9.48697, 9.48697, 9.48697, 9.89573, 0, 9.89573, 9.89573, 9.89573, 9.89573, 9.89573, 9.89573, 9.89573, 504120, 0, 504120, 504120, 504120, 504120, 504120, 504120, 504120
Fri Dec 30 21:29:54 EST 2016, 4, 0.500, 15, 4.966, 0.397573, 4.68589, 5.24611, 4.36, 4.74, 4.945, 5.45, 5.71, 52294.4, 17.8168, 52281.8, 52307, 52256, 52288, 52296, 52320, 52320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459942, 0, 6459942, 6459942, 6459942, 6459942, 6459942, 6459942, 6459942, 1.96014, 2.98023e-08, 1.96014, 1.96014, 1.96014, 1.96014, 1.96014, 1.96014, 1.96014, 12.9717, 1.68587e-07, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 12.9717, 9.64595, 1.19209e-07, 9.64595, 9.64595, 9.64595, 9.64595, 9.64595, 9.64595, 9.64595, 517089, 0, 517089, 517089, 517089, 517089, 517089, 517089, 517089
Fri Dec 30 21:30:56 EST 2016, 8, 0.500, 15, 5.176, 0.16536, 5.05949, 5.29251, 4.97, 5.10, 5.12, 5.34, 5.59, 53240, 8, 53234.4, 53245.6, 53232, 53232, 53248, 53248, 53248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333532, 0, 7333532, 7333532, 7333532, 7333532, 7333532, 7333532, 7333532, 1.31952, 2.58096e-08, 1.31952, 1.31952, 1.31952, 1.31952, 1.31952, 1.31952, 1.31952, 14.726, 2.92002e-07, 14.726, 14.726, 14.726, 14.726, 14.726, 14.726, 14.726, 8.78287, 1.19209e-07, 8.78287, 8.78287, 8.78287, 8.78287, 8.78287, 8.78287, 8.78287, 567879, 0, 567879, 567879, 567879, 567879, 567879, 567879, 567879
Fri Dec 30 21:32:00 EST 2016, 0, 0.000, 20, 5.564, 0.467123, 5.23489, 5.89311, 5.08, 5.19, 5.59, 5.78, 6.79, 60740.8, 7.33212, 60735.6, 60746, 60736, 60736, 60736, 60752, 60752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 1.44851, 3.65002e-08, 1.44851, 1.44851, 1.44851, 1.44851, 1.44851, 1.44851, 1.44851, 20, 0, 20, 20, 20, 20, 20, 20, 20, 9.25424, 2.06477e-07, 9.25424, 9.25424, 9.25424, 9.25424, 9.25424, 9.25424, 9.25424, 615308, 0, 615308, 615308, 615308, 615308, 615308, 615308, 615308
Fri Dec 30 21:32:57 EST 2016, 1, 0.000, 20, 3.925, 0.519004, 3.55933, 4.29067, 3.54, 3.60, 3.68, 4.56, 5.18, 50870.4, 7.83837, 50864.9, 50875.9, 50864, 50864, 50872, 50880, 50880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498945, 0, 498945, 498945, 498945, 498945, 498945, 498945, 498945, 3921560, 0, 3921560, 3921560, 3921560, 3921560, 3921560, 3921560, 3921560, 5.75846, 0, 5.75846, 5.75846, 5.75846, 5.75846, 5.75846, 5.75846, 5.75846, 7.87557, 1.46001e-07, 7.87557, 7.87557, 7.87557, 7.87557, 7.87557, 7.87557, 7.87557, 9.95467, 2.06477e-07, 9.95467, 9.95467, 9.95467, 9.95467, 9.95467, 9.95467, 9.95467, 501554, 0, 501554, 501554, 501554, 501554, 501554, 501554, 501554
Fri Dec 30 21:33:59 EST 2016, 2, 0.000, 20, 4.343, 0.385151, 4.07164, 4.61436, 3.44, 4.32, 4.345, 4.65, 4.97, 54324.8, 7.33212, 54319.6, 54330, 54320, 54320, 54320, 54336, 54336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298464, 0, 6298464, 6298464, 6298464, 6298464, 6298464, 6298464, 6298464, 3.66539, 5.96046e-08, 3.66539, 3.66539, 3.66539, 3.66539, 3.66539, 3.66539, 3.66539, 12.6474, 1.68587e-07, 12.6474, 12.6474, 12.6474, 12.6474, 12.6474, 12.6474, 12.6474, 9.96197, 2.38419e-07, 9.96197, 9.96197, 9.96197, 9.96197, 9.96197, 9.96197, 9.96197, 501027, 0, 501027, 501027, 501027, 501027, 501027, 501027, 501027
Fri Dec 30 21:36:21 EST 2016, 4, 0.000, 20, 5.053, 0.594223, 4.63434, 5.47166, 4.12, 4.34, 5.335, 5.65, 5.86, 57492.8, 7.33212, 57487.6, 57498, 57488, 57488, 57488, 57504, 57504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613122, 0, 8613122, 8613122, 8613122, 8613122, 8613122, 8613122, 8613122, 2.35547, 2.98023e-08, 2.35547, 2.35547, 2.35547, 2.35547, 2.35547, 2.35547, 2.35547, 17.2954, 2.38419e-07, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 9.87525, 2.06477e-07, 9.87525, 9.87525, 9.87525, 9.87525, 9.87525, 9.87525, 9.87525, 509470, 0, 509470, 509470, 509470, 509470, 509470, 509470, 509470
Fri Dec 30 21:37:27 EST 2016, 8, 0.000, 20, 5.934, 0.5602, 5.53931, 6.32869, 4.66, 5.90, 5.97, 6.30, 7.07, 58603.2, 10.245, 58596, 58610.4, 58592, 58592, 58608, 58608, 58624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778340, 0, 9778340, 9778340, 9778340, 9778340, 9778340, 9778340, 9778340, 1.62187, 0, 1.62187, 1.62187, 1.62187, 1.62187, 1.62187, 1.62187, 1.62187, 19.6352, 0, 19.6352, 19.6352, 19.6352, 19.6352, 19.6352, 19.6352, 19.6352, 9.35476, 0, 9.35476, 9.35476, 9.35476, 9.35476, 9.35476, 9.35476, 9.35476, 581977, 0, 581977, 581977, 581977, 581977, 581977, 581977, 581977
Fri Dec 30 21:38:28 EST 2016, 0, 0.250, 20, 5.429, 0.137728, 5.33196, 5.52604, 5.20, 5.37, 5.48, 5.49, 5.69, 58100.8, 10.245, 58093.6, 58108, 58096, 58096, 58096, 58112, 58128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 1.32377, 2.10734e-08, 1.32377, 1.32377, 1.32377, 1.32377, 1.32377, 1.32377, 1.32377, 20, 0, 20, 20, 20, 20, 20, 20, 20, 8.48398, 1.19209e-07, 8.48398, 8.48398, 8.48398, 8.48398, 8.48398, 8.48398, 8.48398, 588047, 0, 588047, 588047, 588047, 588047, 588047, 588047, 588047
Fri Dec 30 21:39:25 EST 2016, 1, 0.250, 20, 3.794, 0.232215, 3.63039, 3.95761, 3.60, 3.62, 3.745, 4.13, 4.28, 50715.2, 7.33212, 50710, 50720.4, 50704, 50704, 50720, 50720, 50720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498931, 0, 498931, 498931, 498931, 498931, 498931, 498931, 498931, 3921678, 0, 3921678, 3921678, 3921678, 3921678, 3921678, 3921678, 3921678, 5.63852, 5.96046e-08, 5.63852, 5.63852, 5.63852, 5.63852, 5.63852, 5.63852, 5.63852, 7.87593, 1.68587e-07, 7.87593, 7.87593, 7.87593, 7.87593, 7.87593, 7.87593, 7.87593, 9.94483, 1.19209e-07, 9.94483, 9.94483, 9.94483, 9.94483, 9.94483, 9.94483, 9.94483, 501814, 0, 501814, 501814, 501814, 501814, 501814, 501814, 501814
