# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sat Jan 14 10:59:42 EST 2017, 1, 5, 0.250, 10, 43.016, 0.953805, 42.344, 43.688, 41.72, 42.05, 43.45, 44.07, 44.31, 70418, 2.68328, 70416.1, 70419.9, 70416, 70416, 70418, 70420, 70424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 45717076, 0, 45717076, 45717076, 45717076, 45717076, 45717076, 45717076, 45717076
Sat Jan 14 11:59:45 EST 2017, 1, 10, 0.250, 10, 43.599, 2.01193, 42.1815, 45.0165, 40.03, 40.97, 44.78, 45.37, 45.77, 72462.4, 3.2, 72460.1, 72464.7, 72460, 72460, 72462, 72468, 72468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465246, 0, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246
Sat Jan 14 12:13:09 EST 2017, 1, 1, 0.000, 15, 34.854, 1.87149, 33.5354, 36.1726, 29.77, 34.61, 35.505, 36.39, 36.42, 67993.6, 2.6533, 67991.7, 67995.5, 67992, 67992, 67992, 67996, 68000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983917, 0, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 29401019, 0, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019
Sat Jan 14 12:15:26 EST 2017, 1, 2, 0.000, 15, 46.131, 2.45298, 44.4027, 47.8593, 39.32, 45.71, 47.665, 47.86, 47.89, 73906.4, 1.95959, 73905, 73907.8, 73904, 73904, 73908, 73908, 73908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989985, 0, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 47229278, 0, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278
Sat Jan 14 12:19:43 EST 2017, 1, 5, 0.000, 15, 56.636, 2.98485, 54.533, 58.739, 53.69, 54.09, 57.36, 60.33, 60.63, 82263.6, 2.8, 82261.6, 82265.6, 82260, 82260, 82264, 82268, 82268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 68572597, 0, 68572597, 68572597, 68572597, 68572597, 68572597, 68572597, 68572597
Sat Jan 14 12:31:11 EST 2017, 1, 10, 0.000, 15, 61.095, 2.53193, 59.3111, 62.8789, 56.97, 59.13, 62.175, 63.83, 64.15, 84067.2, 2.4, 84065.5, 84068.9, 84064, 84064, 84068, 84068, 84072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197127, 0, 74197127, 74197127, 74197127, 74197127, 74197127, 74197127, 74197127
Sat Jan 14 12:39:04 EST 2017, 1, 1, 0.250, 15, 34.623, 2.40862, 32.926, 36.32, 31.69, 31.84, 35.735, 37.91, 37.94, 65866, 2, 65864.6, 65867.4, 65864, 65864, 65868, 65868, 65868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577
Sat Jan 14 12:41:16 EST 2017, 1, 2, 0.250, 15, 45.792, 0.947679, 45.1243, 46.4597, 44.78, 45, 45.985, 47.08, 47.13, 72982, 3.2249, 72979.7, 72984.3, 72980, 72980, 72980, 72988, 72988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989971, 0, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 47229475, 0.707107, 4.72295e+07, 4.72295e+07, 47229475, 47229475, 47229475, 47229475, 47229475
Sat Jan 14 12:43:32 EST 2017, 1, 5, 0.250, 15, 57.296, 2.37283, 55.6242, 58.9678, 53.5, 54.9, 58.47, 59.69, 60.25, 81152.4, 2.15407, 81150.9, 81153.9, 81148, 81152, 81152, 81156, 81156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 68572793, 0, 68572793, 68572793, 68572793, 68572793, 68572793, 68572793, 68572793
Sat Jan 14 12:49:45 EST 2017, 1, 10, 0.250, 15, 61.299, 2.46345, 59.5634, 63.0346, 56.17, 62.27, 62.59, 62.61, 62.62, 82563.6, 2.8, 82561.6, 82565.6, 82560, 82560, 82564, 82568, 82568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197146, 1, 7.41971e+07, 7.41971e+07, 74197146, 74197146, 74197146, 74197146, 74197146
