# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sat Jun 24 16:02:11 EDT 2017, 0.180, 1, 8, 0.870, 3, 5, 47, 441, 46, 6, 41, 12, 1.320, 1.343
Sat Jun 24 16:07:28 EDT 2017, 0.680, 6, 3, 0.370, 7, 1, 92, 591, 91, 16, 16, 57, 14.850, 17.543
Sat Jun 24 16:12:25 EDT 2017, 0.930, 3, 1, 0.620, 5, 8, 69, 366, 24, 11, 28, 80, 6.350, 6.743
Sat Jun 24 16:17:27 EDT 2017, 0.430, 8, 6, 0.120, 1, 3, 24, 516, 69, 1, 3, 35, 1.547, 1.553
Sat Jun 24 16:22:44 EDT 2017, 0.300, 4, 5, 0.990, 6, 4, 35, 554, 35, 13, 34, 68, 3.457, 3.640
Sat Jun 24 16:27:35 EDT 2017, 0.800, 9, 9, 0.490, 2, 9, 80, 404, 80, 4, 9, 23, 1.737, 1.527
Sat Jun 24 17:01:10 EDT 2017, 0.550, 2, 7, 0.740, 4, 2, 58, 479, 13, 9, 47, 46, 1.723, 1.800
Sat Jun 24 17:06:27 EDT 2017, 0.050, 7, 2, 0.240, 8, 6, 13, 329, 58, 18, 22, 91, 7.343, 14.433
Sat Jun 24 17:11:19 EDT 2017, 0.040, 5, 8, 0.570, 2, 3, 73, 596, 11, 5, 12, 25, 1.240, 1.227
Sat Jun 24 17:16:31 EDT 2017, 0.540, 9, 3, 0.070, 7, 8, 28, 446, 56, 14, 37, 70, 7.263, 8.340
Sat Jun 24 17:21:58 EDT 2017, 0.790, 3, 1, 0.820, 9, 1, 51, 521, 34, 19, 24, 92, 15.730, 31.580
Sat Jun 24 17:26:35 EDT 2017, 0.290, 7, 5, 0.320, 4, 5, 96, 371, 79, 9, 49, 47, 3.020, 3.037
Sat Jun 24 17:31:12 EDT 2017, 0.410, 2, 4, 0.700, 8, 7, 62, 409, 22, 17, 18, 59, 2.683, 2.700
Sat Jun 24 17:36:13 EDT 2017, 0.910, 6, 9, 0.200, 3, 2, 17, 559, 67, 7, 43, 14, 1.820, 1.823
Sat Jun 24 17:41:20 EDT 2017, 0.660, 4, 6, 0.950, 1, 9, 40, 334, 45, 2, 5, 36, 1.317, 1.523
Sat Jun 24 17:46:42 EDT 2017, 0.160, 8, 2, 0.450, 6, 4, 85, 484, 90, 12, 30, 81, 10.437, 16.360
Sat Jun 24 17:51:29 EDT 2017, 0.230, 2, 6, 0.140, 7, 5, 68, 315, 28, 4, 27, 98, 1.610, 1.737
Sat Jun 24 17:56:45 EDT 2017, 0.730, 7, 1, 0.640, 3, 9, 23, 465, 73, 13, 2, 53, 11.723, 13.543
Sat Jun 24 18:04:19 EDT 2017, 0.980, 4, 4, 0.390, 5, 3, 45, 390, 51, 18, 40, 30, 4.913, 5.737
Sat Jun 24 18:11:26 EDT 2017, 0.480, 9, 8, 0.890, 9, 7, 90, 540, 96, 8, 15, 75, 5.233, 5.927
Sat Jun 24 18:16:28 EDT 2017, 0.350, 3, 2, 0.010, 4, 6, 57, 502, 17, 15, 46, 42, 2.233, 2.630
Sat Jun 24 18:21:34 EDT 2017, 0.850, 8, 7, 0.510, 8, 1, 12, 352, 62, 6, 21, 87, 3.420, 3.723
Sat Jun 24 18:26:36 EDT 2017, 0.600, 1, 9, 0.260, 6, 8, 34, 577, 39, 1, 34, 64, 1.343, 1.320
Sat Jun 24 18:31:13 EDT 2017, 0.100, 5, 5, 0.760, 2, 4, 79, 427, 84, 11, 9, 19, 2.100, 2.220
Sat Jun 24 18:36:25 EDT 2017, 0.070, 1, 2, 0.980, 4, 1, 31, 343, 81, 7, 16, 95, 5.053, 6.617
Sat Jun 24 18:41:27 EDT 2017, 0.570, 5, 6, 0.480, 9, 6, 76, 493, 36, 16, 41, 50, 3.340, 3.743
Sat Jun 24 18:46:29 EDT 2017, 0.820, 3, 8, 0.730, 6, 3, 99, 418, 59, 11, 4, 28, 2.427, 2.537
Sat Jun 24 18:51:30 EDT 2017, 0.320, 7, 4, 0.230, 2, 8, 54, 568, 14, 2, 29, 73, 1.237, 1.423
Sat Jun 24 18:57:43 EDT 2017, 0.440, 4, 7, 0.850, 5, 9, 20, 456, 93, 14, 10, 39, 3.813, 4.207
Sat Jun 24 19:02:24 EDT 2017, 0.940, 9, 3, 0.350, 1, 5, 65, 306, 48, 4, 35, 84, 2.710, 2.920
Sat Jun 24 19:07:21 EDT 2017, 0.690, 2, 5, 0.600, 3, 7, 88, 531, 70, 9, 23, 61, 5.150, 5.643
Sat Jun 24 19:12:23 EDT 2017, 0.190, 6, 9, 0.100, 7, 2, 43, 381, 25, 18, 48, 16, 1.527, 1.533
Sat Jun 24 19:17:30 EDT 2017, 0.130, 4, 3, 0.290, 9, 2, 26, 549, 98, 5, 45, 22, 2.333, 2.430
Sat Jun 24 19:22:37 EDT 2017, 0.630, 8, 8, 0.790, 5, 6, 71, 399, 53, 15, 20, 67, 3.903, 4.327
Sat Jun 24 19:27:48 EDT 2017, 0.880, 1, 6, 0.040, 2, 4, 93, 474, 76, 10, 32, 90, 8.033, 10.440
Sat Jun 24 19:32:15 EDT 2017, 0.380, 6, 1, 0.540, 7, 8, 48, 324, 31, 1, 7, 45, 1.730, 1.717
Sat Jun 24 19:37:22 EDT 2017, 0.260, 2, 9, 0.420, 1, 7, 14, 437, 87, 12, 26, 56, 3.520, 3.627
Sat Jun 24 19:42:24 EDT 2017, 0.760, 7, 4, 0.920, 6, 3, 59, 587, 42, 3, 1, 11, 1.537, 1.520
Sat Jun 24 19:47:31 EDT 2017, 0.510, 5, 2, 0.170, 8, 5, 82, 362, 65, 8, 38, 33, 2.913, 3.137
Sat Jun 24 19:52:37 EDT 2017, 0.010, 9, 7, 0.670, 4, 1, 37, 512, 20, 17, 13, 78, 2.707, 2.927
Sat Jun 24 19:57:39 EDT 2017, 0.000, 1, 8, 0.220, 8, 4, 89, 485, 17, 19, 10, 67, 2.123, 2.120
Sat Jun 24 20:02:16 EDT 2017, 0.500, 5, 4, 0.720, 4, 8, 44, 335, 62, 9, 35, 22, 1.943, 2.143
Sat Jun 24 20:09:23 EDT 2017, 0.750, 3, 2, 0.470, 1, 1, 21, 560, 40, 5, 22, 44, 2.920, 3.130
Sat Jun 24 20:13:30 EDT 2017, 0.250, 8, 6, 0.970, 6, 6, 66, 410, 85, 14, 47, 89, 6.337, 6.937
Sat Jun 24 20:18:32 EDT 2017, 0.380, 4, 3, 0.090, 3, 7, 77, 372, 28, 2, 16, 10, 1.267, 1.227
Sat Jun 24 20:23:44 EDT 2017, 0.880, 9, 7, 0.590, 7, 3, 32, 522, 73, 12, 41, 55, 5.950, 6.827
Sat Jun 24 20:28:51 EDT 2017, 0.630, 2, 5, 0.340, 9, 9, 10, 447, 51, 17, 4, 78, 6.537, 8.147
Sat Jun 24 20:33:22 EDT 2017, 0.130, 6, 1, 0.840, 5, 5, 55, 597, 96, 7, 29, 33, 5.040, 5.640
Sat Jun 24 20:38:34 EDT 2017, 0.190, 4, 7, 0.530, 3, 4, 94, 429, 23, 18, 26, 50, 2.133, 2.167
Sat Jun 24 20:43:36 EDT 2017, 0.690, 8, 2, 0.030, 8, 9, 49, 579, 68, 8, 1, 95, 11.853, 13.080
Sat Jun 24 20:48:33 EDT 2017, 0.940, 1, 4, 0.780, 5, 2, 27, 354, 45, 3, 38, 72, 2.140, 2.447
Sat Jun 24 20:53:50 EDT 2017, 0.440, 6, 9, 0.280, 1, 6, 72, 504, 90, 13, 13, 27, 2.640, 2.710
Sat Jun 24 20:58:52 EDT 2017, 0.320, 3, 1, 0.650, 7, 5, 83, 541, 11, 1, 44, 84, 1.250, 1.263
Sat Jun 24 21:03:19 EDT 2017, 0.820, 7, 6, 0.150, 2, 1, 38, 391, 56, 11, 19, 39, 2.853, 3.023
Sat Jun 24 21:08:25 EDT 2017, 0.570, 5, 8, 0.900, 4, 8, 15, 466, 34, 15, 32, 16, 1.843, 1.817
Sat Jun 24 21:13:27 EDT 2017, 0.070, 9, 3, 0.400, 9, 3, 60, 316, 79, 6, 7, 61, 3.003, 3.040
Sat Jun 24 21:18:39 EDT 2017, 0.100, 5, 2, 0.310, 6, 1, 46, 382, 87, 11, 18, 53, 5.140, 6.537
Sat Jun 24 21:23:46 EDT 2017, 0.600, 9, 7, 0.810, 1, 5, 91, 532, 42, 2, 43, 98, 2.120, 2.127
Sat Jun 24 21:28:42 EDT 2017, 0.850, 2, 9, 0.060, 3, 3, 69, 307, 65, 6, 5, 75, 2.467, 2.837
Sat Jun 24 21:33:30 EDT 2017, 0.350, 7, 5, 0.560, 8, 7, 24, 457, 20, 16, 30, 30, 1.847, 1.813
Sat Jun 24 21:38:32 EDT 2017, 0.470, 1, 6, 0.440, 5, 8, 35, 569, 99, 9, 12, 86, 7.833, 8.327
Sat Jun 24 21:43:48 EDT 2017, 0.970, 6, 1, 0.940, 9, 4, 80, 419, 54, 18, 37, 41, 11.037, 19.970
Sat Jun 24 21:48:35 EDT 2017, 0.720, 3, 4, 0.190, 7, 6, 58, 494, 76, 14, 24, 19, 3.327, 3.547
Sat Jun 24 21:53:47 EDT 2017, 0.220, 8, 8, 0.690, 2, 2, 13, 344, 31, 4, 49, 64, 1.530, 1.540
Sat Jun 24 21:58:49 EDT 2017, 0.160, 2, 4, 0.870, 1, 2, 52, 513, 93, 10, 46, 69, 5.940, 6.223
Sat Jun 24 22:04:21 EDT 2017, 0.660, 6, 9, 0.370, 5, 7, 97, 363, 48, 1, 21, 24, 1.223, 1.243
Sat Jun 24 22:09:27 EDT 2017, 0.910, 4, 6, 0.620, 7, 5, 74, 588, 71, 5, 33, 47, 3.347, 3.643
Sat Jun 24 22:14:35 EDT 2017, 0.410, 8, 2, 0.120, 3, 9, 29, 438, 26, 15, 8, 92, 4.823, 5.230
Sat Jun 24 22:49:04 EDT 2017, 0.280, 3, 8, 0.750, 8, 8, 41, 325, 82, 8, 27, 13, 1.507, 1.553
Sat Jun 24 22:52:46 EDT 2017, 0.780, 7, 3, 0.250, 4, 3, 86, 475, 37, 17, 2, 58, 6.720, 8.323
Sat Jun 24 22:58:08 EDT 2017, 0.530, 1, 1, 0.500, 2, 6, 63, 400, 59, 12, 40, 81, 9.513, 23.133
Sat Jun 24 23:02:29 EDT 2017, 0.030, 5, 5, 0.000, 6, 1, 18, 550, 14, 3, 15, 36, 1.230, 1.213
Sat Jun 24 23:07:26 EDT 2017, 0.050, 3, 5, 0.670, 4, 9, 67, 358, 55, 19, 0, 57, 3.553, 3.853
Sat Jun 24 23:14:29 EDT 2017, 0.550, 8, 9, 0.170, 9, 5, 22, 508, 10, 9, 25, 12, 1.240, 1.223
Sat Jun 24 23:19:46 EDT 2017, 0.800, 1, 7, 0.920, 7, 7, 45, 433, 78, 4, 12, 34, 2.133, 2.147
Sat Jun 24 23:24:43 EDT 2017, 0.300, 6, 3, 0.420, 2, 3, 90, 583, 33, 14, 37, 79, 4.940, 5.330
Sat Jun 24 23:29:55 EDT 2017, 0.430, 2, 8, 0.550, 6, 2, 56, 471, 66, 2, 19, 23, 1.590, 1.530
Sat Jun 24 23:34:21 EDT 2017, 0.930, 7, 4, 0.050, 1, 6, 11, 321, 21, 11, 44, 68, 2.533, 2.737
Sat Jun 24 23:52:57 EDT 2017, 0.680, 4, 2, 0.800, 3, 4, 34, 546, 89, 16, 6, 91, 0.000, 0.000
Sat Jun 24 23:56:43 EDT 2017, 0.180, 9, 6, 0.300, 8, 8, 79, 396, 44, 7, 31, 46, 1.950, 2.133
Sun Jun 25 00:00:30 EDT 2017, 0.240, 2, 2, 0.110, 9, 8, 73, 527, 72, 17, 34, 40, 6.653, 8.933
Sun Jun 25 00:04:26 EDT 2017, 0.740, 6, 7, 0.610, 5, 3, 28, 377, 27, 8, 9, 85, 2.437, 2.827
Sun Jun 25 00:08:33 EDT 2017, 0.990, 4, 9, 0.360, 3, 5, 51, 452, 94, 3, 47, 62, 2.743, 2.760
Sun Jun 25 00:12:35 EDT 2017, 0.490, 8, 4, 0.860, 7, 1, 96, 302, 49, 13, 22, 17, 1.930, 2.063
Sun Jun 25 00:16:47 EDT 2017, 0.360, 5, 5, 0.230, 2, 2, 62, 414, 61, 1, 40, 96, 1.843, 1.833
Sun Jun 25 00:19:44 EDT 2017, 0.860, 9, 1, 0.730, 6, 7, 17, 564, 16, 10, 15, 51, 4.343, 5.140
Sun Jun 25 00:22:45 EDT 2017, 0.610, 3, 3, 0.480, 8, 4, 39, 339, 83, 15, 28, 29, 4.067, 4.513
Sun Jun 25 00:25:46 EDT 2017, 0.110, 7, 8, 0.980, 4, 9, 84, 489, 38, 6, 3, 74, 2.147, 2.140
Sun Jun 25 00:26:57 EDT 2017, 0.080, 2, 6, 0.760, 2, 6, 25, 574, 35, 12, 20, 43, 2.450, 2.430
Sun Jun 25 00:29:03 EDT 2017, 0.580, 7, 2, 0.260, 6, 2, 70, 424, 80, 3, 45, 88, 4.620, 5.040
Sun Jun 25 00:31:24 EDT 2017, 0.830, 5, 4, 0.510, 9, 9, 93, 499, 13, 7, 8, 65, 2.007, 2.220
Sun Jun 25 00:33:24 EDT 2017, 0.330, 9, 9, 0.010, 4, 4, 48, 349, 58, 17, 33, 20, 1.817, 1.933
Sun Jun 25 00:35:35 EDT 2017, 0.460, 4, 1, 0.890, 8, 3, 14, 386, 47, 10, 1, 99, 7.430, 12.833
Sun Jun 25 00:37:47 EDT 2017, 0.960, 8, 5, 0.390, 3, 7, 59, 536, 92, 19, 26, 54, 13.650, 19.637
Sun Jun 25 00:39:28 EDT 2017, 0.710, 1, 7, 0.640, 1, 1, 82, 311, 24, 14, 14, 32, 1.820, 1.953
Sun Jun 25 00:41:34 EDT 2017, 0.210, 6, 3, 0.140, 5, 5, 37, 461, 69, 5, 39, 77, 3.667, 3.957
Sun Jun 25 00:43:35 EDT 2017, 0.140, 4, 9, 0.450, 7, 6, 31, 330, 52, 11, 42, 60, 2.123, 2.317
Sun Jun 25 00:45:46 EDT 2017, 0.640, 9, 5, 0.950, 2, 1, 76, 480, 97, 1, 17, 15, 1.343, 1.537
Sun Jun 25 00:47:37 EDT 2017, 0.890, 2, 2, 0.200, 5, 8, 98, 405, 30, 6, 30, 37, 2.523, 2.630
Sun Jun 25 00:49:48 EDT 2017, 0.390, 6, 7, 0.700, 9, 4, 53, 555, 75, 16, 5, 82, 7.863, 8.643
Sun Jun 25 00:51:44 EDT 2017, 0.270, 1, 3, 0.330, 4, 5, 20, 518, 41, 9, 36, 26, 2.140, 2.320
Sun Jun 25 00:53:50 EDT 2017, 0.770, 5, 8, 0.830, 8, 9, 65, 368, 86, 18, 11, 71, 7.153, 9.157
Sun Jun 25 00:55:46 EDT 2017, 0.520, 3, 6, 0.080, 6, 2, 87, 593, 19, 13, 48, 93, 3.030, 3.527
Sun Jun 25 00:57:47 EDT 2017, 0.020, 7, 1, 0.580, 1, 7, 42, 443, 64, 4, 23, 48, 2.803, 3.040
Sun Jun 25 00:59:47 EDT 2017, 0.010, 4, 6, 0.960, 9, 5, 57, 351, 25, 13, 30, 27, 1.530, 1.533
Sun Jun 25 01:01:23 EDT 2017, 0.510, 9, 1, 0.460, 4, 1, 12, 501, 70, 3, 5, 72, 4.750, 5.163
Sun Jun 25 01:03:29 EDT 2017, 0.760, 2, 3, 0.710, 2, 7, 34, 426, 47, 8, 42, 94, 5.387, 5.943
Sun Jun 25 01:05:30 EDT 2017, 0.260, 7, 8, 0.210, 7, 3, 79, 576, 92, 18, 17, 49, 5.447, 5.960
Sun Jun 25 01:07:26 EDT 2017, 0.390, 1, 2, 0.830, 1, 4, 68, 464, 14, 6, 49, 60, 1.847, 2.043
Sun Jun 25 01:09:32 EDT 2017, 0.890, 5, 7, 0.330, 5, 9, 23, 314, 59, 15, 24, 15, 1.930, 2.150
Sun Jun 25 01:11:33 EDT 2017, 0.640, 3, 9, 0.580, 8, 2, 46, 539, 36, 10, 36, 38, 2.173, 2.447
Sun Jun 25 01:13:34 EDT 2017, 0.140, 8, 5, 0.080, 3, 6, 91, 389, 81, 1, 11, 83, 1.863, 1.813
Sun Jun 25 01:15:35 EDT 2017, 0.200, 3, 7, 0.270, 5, 7, 63, 557, 19, 14, 8, 88, 2.443, 2.547
Sun Jun 25 01:17:41 EDT 2017, 0.700, 7, 3, 0.770, 9, 2, 18, 407, 64, 5, 33, 43, 2.933, 3.070
Sun Jun 25 01:18:41 EDT 2017, 0.950, 5, 1, 0.020, 7, 9, 40, 482, 42, 9, 21, 21, 3.853, 4.060
Sun Jun 25 01:19:47 EDT 2017, 0.450, 9, 5, 0.520, 3, 5, 85, 332, 87, 19, 46, 66, 6.737, 7.147
Sun Jun 25 01:20:53 EDT 2017, 0.320, 4, 4, 0.400, 6, 3, 74, 445, 30, 7, 14, 32, 1.823, 1.827
Sun Jun 25 01:21:53 EDT 2017, 0.820, 8, 8, 0.900, 2, 8, 29, 595, 75, 16, 39, 77, 9.253, 10.643
Sun Jun 25 01:22:44 EDT 2017, 0.570, 2, 6, 0.150, 4, 1, 51, 370, 53, 12, 2, 55, 3.137, 3.330
Sun Jun 25 01:23:55 EDT 2017, 0.070, 6, 2, 0.650, 8, 6, 96, 520, 98, 2, 27, 10, 1.743, 1.823
