# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Jan 13 18:13:02 EST 2017, 1, 5, 0.250, 10, 30.279, 1.96821, 28.8923, 31.6657, 27.36, 28.96, 31.655, 32.47, 32.54, 11845.2, 1.83303, 11843.9, 11846.5, 11844, 11844, 11844, 11848, 11848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876650, 0, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650, 45876650
Fri Jan 13 18:15:14 EST 2017, 1, 10, 0.250, 10, 34.695, 4.27706, 31.6816, 37.7084, 30.3, 30.47, 38.25, 39.36, 39.44, 12046, 2.68328, 12044.1, 12047.9, 12044, 12044, 12046, 12048, 12052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642679, 0.707107, 4.96427e+07, 4.96427e+07, 49642679, 49642679, 49642679, 49642679, 49642679
Fri Jan 13 18:17:10 EST 2017, 1, 1, 0.000, 15, 27.122, 4.01783, 24.2912, 29.9528, 22.03, 22.26, 30.31, 30.56, 30.57, 11366.4, 2.6533, 11364.5, 11368.3, 11364, 11364, 11368, 11368, 11372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4993097, 0, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 4993097, 29498829, 0, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829, 29498829
Fri Jan 13 18:19:22 EST 2017, 1, 2, 0.000, 15, 39.381, 2.71349, 37.4692, 41.2928, 32.08, 38.42, 40.995, 41.23, 41.26, 12135.2, 2.99333, 12133.1, 12137.3, 12132, 12132, 12136, 12140, 12140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998985, 0, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 4998985, 47388550, 0, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550, 47388550
Fri Jan 13 18:21:39 EST 2017, 1, 5, 0.000, 15, 51.348, 1.59287, 50.2257, 52.4703, 49.18, 50.27, 52.45, 53.07, 53.3, 13027.6, 2.8, 13025.6, 13029.6, 13024, 13024, 13028, 13032, 13032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813670, 1, 6.88137e+07, 6.88137e+07, 68813670, 68813670, 68813670, 68813670, 68813670
Fri Jan 13 18:27:51 EST 2017, 1, 10, 0.000, 15, 54.679, 1.44413, 53.6615, 55.6965, 52.49, 52.5, 55.52, 55.58, 56.18, 13018, 2, 13016.6, 13019.4, 13016, 13016, 13020, 13020, 13020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463747, 0, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747, 74463747
Fri Jan 13 18:30:38 EST 2017, 1, 1, 0.250, 15, 26.021, 4.77897, 22.654, 29.388, 19.21, 19.57, 29.675, 29.97, 30.31, 11314.4, 12.6744, 11305.5, 11323.3, 11308, 11308, 11312, 11312, 11352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4992618, 0, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 29498723, 0, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723, 29498723
Fri Jan 13 18:32:54 EST 2017, 1, 2, 0.250, 15, 37.763, 4.36082, 34.6906, 40.8354, 30.23, 31.58, 40.595, 40.68, 40.69, 11966, 2, 11964.6, 11967.4, 11964, 11964, 11968, 11968, 11968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998975, 0, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 4998975, 47388283, 0.707107, 4.73883e+07, 4.73883e+07, 47388283, 47388283, 47388283, 47388283, 47388283
Fri Jan 13 18:35:06 EST 2017, 1, 5, 0.250, 15, 48.538, 4.08063, 45.663, 51.413, 42.55, 42.57, 50.9, 52.29, 52.32, 12802.8, 2.56125, 12801, 12804.6, 12800, 12800, 12804, 12804, 12808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 68813794, 1, 6.88138e+07, 6.88138e+07, 68813794, 68813794, 68813794, 68813794, 68813794
Fri Jan 13 18:39:13 EST 2017, 1, 10, 0.250, 15, 44.01, 5.69442, 39.998, 48.022, 35.79, 37.3, 46.75, 50.33, 50.43, 12946.4, 1.95959, 12945, 12947.8, 12944, 12944, 12948, 12948, 12948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74463786, 1, 7.44638e+07, 7.44638e+07, 74463786, 74463786, 74463786, 74463786, 74463786
Fri Jan 13 18:41:04 EST 2017, 1, 1, 0.000, 20, 37.72, 1.44069, 36.705, 38.735, 35.13, 36.31, 38.775, 38.98, 39.08, 12412, 3.09839, 12409.8, 12414.2, 12408, 12408, 12412, 12416, 12416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998364, 0, 4998364, 4998364, 4998364, 4998364, 4998364, 4998364, 4998364, 39331134, 0, 39331134, 39331134, 39331134, 39331134, 39331134, 39331134, 39331134
