# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 14:32:18 EDT 2017, 0.510, 120, 22, 8, 29, 562, 1, 25, 2, 27, 0.537, 0.540
Mon Jul  3 14:34:31 EDT 2017, 0.010, 140, 27, 4, 18, 412, 11, 45, 17, 47, 132.590, 4.687
Mon Jul  3 14:34:38 EDT 2017, 0.010, 139, 29, 8, 28, 307, 3, 41, 17, 48, 5.917, 1.320
Mon Jul  3 14:34:52 EDT 2017, 0.510, 159, 24, 4, 17, 457, 13, 21, 2, 28, 14.150, 1.740
Mon Jul  3 14:35:18 EDT 2017, 0.760, 129, 22, 6, 12, 382, 18, 31, 24, 18, 25.513, 2.060
Mon Jul  3 14:35:22 EDT 2017, 0.260, 149, 27, 2, 23, 532, 8, 11, 9, 38, 3.487, 1.097
Mon Jul  3 14:35:22 EDT 2017, 0.380, 124, 23, 9, 9, 570, 1, 26, 20, 13, 0.260, 0.263
Mon Jul  3 14:36:25 EDT 2017, 0.880, 144, 28, 5, 20, 420, 11, 46, 5, 33, 62.660, 3.263
Mon Jul  3 14:36:55 EDT 2017, 0.630, 134, 25, 7, 25, 495, 15, 16, 28, 43, 29.843, 2.463
Mon Jul  3 14:37:01 EDT 2017, 0.130, 154, 20, 3, 14, 345, 6, 36, 13, 23, 5.857, 1.203
Mon Jul  3 14:37:06 EDT 2017, 0.190, 126, 26, 5, 16, 364, 5, 19, 18, 46, 4.650, 1.070
Mon Jul  3 14:38:04 EDT 2017, 0.690, 146, 21, 9, 27, 514, 14, 39, 3, 26, 57.157, 3.227
Mon Jul  3 14:38:26 EDT 2017, 0.940, 136, 24, 3, 21, 439, 19, 29, 26, 16, 21.587, 1.980
Mon Jul  3 14:39:33 EDT 2017, 0.440, 156, 29, 7, 10, 589, 9, 49, 11, 36, 66.457, 3.983
Mon Jul  3 14:39:33 EDT 2017, 0.320, 131, 20, 4, 19, 551, 2, 34, 15, 11, 0.610, 0.513
Mon Jul  3 14:39:39 EDT 2017, 0.820, 151, 25, 8, 8, 401, 12, 14, 0, 31, 5.577, 1.190
Mon Jul  3 14:44:26 EDT 2017, 0.570, 121, 27, 2, 13, 476, 16, 44, 22, 41, 286.613, 7.170
Mon Jul  3 14:44:29 EDT 2017, 0.070, 141, 22, 6, 24, 326, 7, 24, 7, 21, 2.743, 0.900
Mon Jul  3 14:44:39 EDT 2017, 0.100, 120, 21, 7, 23, 410, 14, 12, 10, 34, 9.673, 1.717
Mon Jul  3 14:44:41 EDT 2017, 0.600, 140, 26, 3, 12, 560, 4, 32, 25, 14, 1.810, 1.050
Mon Jul  3 14:44:45 EDT 2017, 0.850, 130, 29, 9, 18, 335, 9, 22, 2, 24, 4.130, 0.920
Mon Jul  3 14:49:59 EDT 2017, 0.350, 150, 24, 5, 29, 485, 18, 42, 17, 44, 311.867, 7.447
Mon Jul  3 14:50:43 EDT 2017, 0.470, 135, 25, 6, 15, 523, 11, 37, 14, 29, 43.253, 2.950
Mon Jul  3 14:50:45 EDT 2017, 0.970, 155, 20, 2, 26, 373, 2, 17, 29, 49, 1.253, 0.740
Mon Jul  3 14:51:33 EDT 2017, 0.720, 125, 23, 8, 21, 598, 6, 47, 6, 39, 47.937, 3.430
Mon Jul  3 14:51:49 EDT 2017, 0.220, 145, 28, 4, 10, 448, 16, 27, 21, 19, 15.757, 1.823
Mon Jul  3 14:54:14 EDT 2017, 0.160, 132, 24, 2, 11, 429, 15, 45, 12, 32, 144.390, 4.723
Mon Jul  3 14:54:15 EDT 2017, 0.660, 152, 29, 6, 22, 579, 5, 25, 27, 12, 1.273, 0.790
Mon Jul  3 14:54:29 EDT 2017, 0.910, 122, 27, 4, 28, 354, 10, 35, 4, 22, 13.393, 1.460
Mon Jul  3 14:55:10 EDT 2017, 0.410, 142, 22, 8, 17, 504, 19, 15, 19, 42, 40.427, 2.697
Mon Jul  3 14:55:22 EDT 2017, 0.290, 127, 28, 3, 25, 467, 12, 20, 8, 27, 11.937, 1.433
Mon Jul  3 14:55:28 EDT 2017, 0.790, 147, 23, 7, 14, 317, 3, 40, 23, 47, 6.193, 1.450
Mon Jul  3 14:55:32 EDT 2017, 0.540, 137, 21, 5, 8, 542, 8, 10, 1, 37, 3.497, 1.037
Mon Jul  3 14:55:45 EDT 2017, 0.040, 157, 26, 9, 19, 392, 17, 30, 16, 17, 12.990, 1.590
Mon Jul  3 14:56:20 EDT 2017, 0.050, 129, 24, 4, 13, 490, 8, 26, 0, 49, 34.587, 2.770
Mon Jul  3 14:57:41 EDT 2017, 0.550, 149, 29, 8, 24, 340, 17, 46, 15, 29, 80.587, 3.243
Mon Jul  3 14:57:47 EDT 2017, 0.800, 139, 26, 2, 19, 565, 13, 16, 8, 19, 5.373, 1.213
Mon Jul  3 14:57:51 EDT 2017, 0.300, 159, 21, 6, 8, 415, 3, 36, 23, 39, 4.573, 1.187
Mon Jul  3 14:57:54 EDT 2017, 0.430, 134, 27, 5, 22, 378, 5, 41, 4, 14, 2.297, 0.860
Mon Jul  3 14:58:25 EDT 2017, 0.930, 154, 22, 9, 11, 528, 15, 21, 19, 34, 30.587, 2.367
Mon Jul  3 14:59:12 EDT 2017, 0.680, 124, 20, 3, 16, 303, 10, 31, 11, 44, 47.407, 2.607
Mon Jul  3 14:59:13 EDT 2017, 0.180, 144, 25, 7, 27, 453, 1, 11, 26, 24, 0.290, 0.350
Mon Jul  3 15:00:05 EDT 2017, 0.240, 137, 22, 9, 26, 471, 9, 33, 6, 46, 51.967, 3.323
Mon Jul  3 15:00:12 EDT 2017, 0.740, 157, 27, 5, 15, 321, 19, 13, 21, 26, 6.327, 1.157
Mon Jul  3 15:00:39 EDT 2017, 0.990, 127, 29, 7, 9, 546, 14, 43, 13, 16, 27.100, 2.227
Mon Jul  3 15:00:42 EDT 2017, 0.490, 147, 24, 3, 20, 396, 4, 23, 28, 36, 3.020, 1.037
Mon Jul  3 15:00:43 EDT 2017, 0.360, 122, 26, 8, 12, 434, 7, 18, 2, 11, 0.793, 0.490
Mon Jul  3 15:03:04 EDT 2017, 0.860, 142, 21, 4, 23, 584, 16, 38, 17, 31, 139.263, 5.457
Mon Jul  3 15:03:40 EDT 2017, 0.610, 132, 23, 6, 29, 359, 11, 28, 9, 41, 36.090, 2.417
Mon Jul  3 15:03:42 EDT 2017, 0.110, 152, 28, 2, 18, 509, 2, 48, 24, 21, 1.610, 0.893
Mon Jul  3 15:06:53 EDT 2017, 0.080, 131, 27, 3, 9, 593, 18, 39, 24, 32, 190.180, 5.917
Mon Jul  3 15:06:54 EDT 2017, 0.580, 151, 22, 7, 20, 443, 8, 19, 9, 12, 1.130, 0.600
Mon Jul  3 15:07:02 EDT 2017, 0.830, 121, 24, 5, 25, 518, 4, 49, 16, 22, 6.980, 1.483
Mon Jul  3 15:07:45 EDT 2017, 0.330, 141, 29, 9, 14, 368, 13, 29, 1, 42, 43.380, 2.463
Mon Jul  3 15:07:56 EDT 2017, 0.460, 126, 20, 2, 28, 331, 16, 14, 27, 27, 10.113, 1.407
Mon Jul  3 15:08:20 EDT 2017, 0.960, 146, 25, 6, 17, 481, 6, 34, 12, 47, 24.230, 2.450
Mon Jul  3 15:08:21 EDT 2017, 0.710, 136, 28, 4, 11, 406, 1, 24, 20, 37, 0.520, 0.460
Mon Jul  3 15:08:40 EDT 2017, 0.210, 156, 23, 8, 22, 556, 11, 44, 5, 17, 18.753, 2.147
Mon Jul  3 15:09:30 EDT 2017, 0.150, 123, 28, 6, 21, 537, 19, 22, 29, 30, 50.097, 2.793
Mon Jul  3 15:09:35 EDT 2017, 0.650, 143, 23, 2, 10, 387, 10, 42, 14, 10, 4.657, 1.093
Mon Jul  3 15:09:36 EDT 2017, 0.900, 133, 21, 8, 15, 462, 5, 12, 22, 20, 0.797, 0.403
Mon Jul  3 15:10:29 EDT 2017, 0.400, 153, 26, 4, 26, 312, 14, 32, 7, 40, 53.227, 2.757
Mon Jul  3 15:11:57 EDT 2017, 0.270, 138, 22, 7, 18, 350, 17, 47, 25, 25, 86.633, 3.270
Mon Jul  3 15:12:15 EDT 2017, 0.770, 158, 27, 3, 29, 500, 7, 27, 10, 45, 18.453, 2.213
Mon Jul  3 15:12:19 EDT 2017, 0.520, 128, 25, 9, 24, 425, 3, 37, 18, 35, 4.090, 1.140
Mon Jul  3 15:12:23 EDT 2017, 0.020, 148, 20, 5, 13, 575, 12, 17, 3, 15, 3.680, 1.197
Mon Jul  3 15:12:34 EDT 2017, 0.010, 124, 25, 2, 25, 553, 5, 28, 20, 36, 10.487, 1.710
Mon Jul  3 15:13:08 EDT 2017, 0.510, 144, 20, 6, 14, 403, 15, 48, 5, 16, 33.743, 2.380
Mon Jul  3 15:13:15 EDT 2017, 0.760, 134, 22, 4, 8, 478, 10, 18, 28, 26, 7.433, 1.460
Mon Jul  3 15:13:17 EDT 2017, 0.260, 154, 27, 8, 19, 328, 1, 38, 13, 46, 1.033, 0.723
