# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 13:45:17 EST 2017, 8535, 0.190, 9, 0.060, 397, 33, 13, 1, 65, 15.827, 15.093
Mon Jan  9 13:45:29 EST 2017, 3585, 0.690, 5, 0.560, 547, 78, 4, 26, 20, 11.527, 11.423
Mon Jan  9 13:47:32 EST 2017, 4822, 0.070, 6, 0.440, 435, 89, 6, 44, 99, 119.413, 120.600
Mon Jan  9 13:47:58 EST 2017, 9772, 0.570, 1, 0.940, 585, 44, 15, 19, 54, 24.997, 25.250
Mon Jan  9 13:49:44 EST 2017, 7297, 0.320, 4, 0.190, 510, 66, 11, 32, 76, 104.683, 104.203
Mon Jan  9 13:49:45 EST 2017, 2347, 0.820, 8, 0.690, 360, 21, 1, 7, 31, 0.547, 0.617
Mon Jan  9 13:50:12 EST 2017, 1729, 0.130, 4, 0.870, 303, 27, 9, 35, 93, 26.410, 26.220
Mon Jan  9 13:51:21 EST 2017, 6679, 0.630, 9, 0.370, 453, 72, 19, 10, 48, 66.833, 68.463
Mon Jan  9 13:53:45 EST 2017, 9154, 0.380, 6, 0.620, 528, 50, 14, 48, 71, 139.750, 142.983
Mon Jan  9 13:53:56 EST 2017, 4204, 0.880, 2, 0.120, 378, 95, 5, 23, 26, 10.540, 10.543
Mon Jan  9 13:54:45 EST 2017, 2966, 0.260, 8, 0.750, 566, 83, 7, 4, 82, 48.433, 45.687
Mon Jan  9 13:55:15 EST 2017, 7916, 0.760, 3, 0.250, 416, 38, 17, 29, 37, 30.053, 30.057
Mon Jan  9 13:55:33 EST 2017, 5441, 0.010, 1, 0.500, 341, 61, 12, 16, 59, 17.117, 16.773
Mon Jan  9 13:55:34 EST 2017, 491, 0.510, 5, 0.000, 491, 16, 2, 41, 14, 1.163, 1.243
Mon Jan  9 13:56:36 EST 2017, 646, 0.300, 5, 0.670, 430, 99, 13, 9, 55, 59.027, 60.690
Mon Jan  9 13:56:40 EST 2017, 5596, 0.800, 9, 0.170, 580, 54, 3, 34, 10, 4.113, 4.163
Mon Jan  9 13:58:00 EST 2017, 8071, 0.050, 7, 0.920, 505, 76, 8, 22, 78, 78.977, 75.253
Mon Jan  9 13:58:27 EST 2017, 3121, 0.550, 3, 0.420, 355, 31, 17, 47, 33, 26.240, 26.673
Mon Jan  9 13:58:50 EST 2017, 4358, 0.180, 8, 0.550, 468, 20, 10, 28, 66, 22.677, 22.380
Mon Jan  9 13:58:51 EST 2017, 9308, 0.680, 4, 0.050, 318, 65, 1, 3, 21, 0.810, 0.790
Mon Jan  9 13:59:23 EST 2017, 6833, 0.430, 2, 0.800, 393, 43, 6, 41, 89, 31.197, 31.330
Mon Jan  9 14:00:47 EST 2017, 1883, 0.930, 6, 0.300, 543, 88, 15, 16, 44, 84.197, 84.077
Mon Jan  9 14:03:21 EST 2017, 2502, 0.110, 2, 0.110, 599, 82, 14, 37, 72, 153.387, 152.000
Mon Jan  9 14:03:25 EST 2017, 7452, 0.610, 7, 0.610, 449, 37, 4, 12, 27, 4.033, 4.093
Mon Jan  9 14:04:34 EST 2017, 9927, 0.360, 9, 0.360, 374, 59, 9, 25, 94, 68.520, 68.440
Mon Jan  9 14:04:39 EST 2017, 4977, 0.860, 4, 0.860, 524, 14, 19, 0, 49, 5.467, 5.500
Mon Jan  9 14:04:57 EST 2017, 3739, 0.490, 5, 0.230, 336, 26, 12, 19, 61, 17.237, 16.990
Mon Jan  9 14:05:00 EST 2017, 8689, 0.990, 1, 0.730, 486, 71, 2, 44, 16, 2.590, 2.583
Mon Jan  9 14:05:24 EST 2017, 6214, 0.240, 3, 0.480, 561, 48, 7, 6, 83, 23.757, 23.397
Mon Jan  9 14:07:00 EST 2017, 1264, 0.740, 8, 0.980, 411, 93, 16, 31, 38, 93.480, 89.460
Mon Jan  9 14:07:17 EST 2017, 955, 0.210, 6, 0.760, 346, 68, 4, 45, 35, 17.150, 17.050
Mon Jan  9 14:07:42 EST 2017, 5905, 0.710, 2, 0.260, 496, 23, 13, 20, 80, 23.090, 23.610
Mon Jan  9 14:08:26 EST 2017, 8380, 0.460, 4, 0.510, 571, 90, 18, 33, 13, 43.200, 43.823
Mon Jan  9 14:08:46 EST 2017, 3430, 0.960, 9, 0.010, 421, 45, 9, 8, 58, 19.287, 18.547
Mon Jan  9 14:08:47 EST 2017, 4668, 0.330, 1, 0.890, 533, 34, 1, 14, 47, 1.017, 1.240
Mon Jan  9 14:11:13 EST 2017, 9618, 0.830, 5, 0.390, 383, 79, 11, 39, 92, 145.543, 140.127
Mon Jan  9 14:11:15 EST 2017, 7143, 0.080, 7, 0.640, 308, 12, 16, 1, 24, 1.437, 1.387
Mon Jan  9 14:11:47 EST 2017, 2193, 0.580, 3, 0.140, 458, 57, 6, 26, 69, 31.513, 31.743
Mon Jan  9 14:12:01 EST 2017, 1574, 0.400, 9, 0.450, 514, 62, 5, 5, 52, 13.657, 14.160
Mon Jan  9 14:12:39 EST 2017, 6524, 0.900, 5, 0.950, 364, 17, 15, 30, 97, 31.413, 33.690
Mon Jan  9 14:13:19 EST 2017, 8999, 0.150, 2, 0.200, 439, 85, 19, 17, 30, 39.230, 38.167
Mon Jan  9 14:14:47 EST 2017, 4049, 0.650, 7, 0.700, 589, 40, 10, 42, 75, 84.757, 87.397
Mon Jan  9 14:14:57 EST 2017, 2811, 0.020, 3, 0.330, 402, 51, 3, 36, 41, 9.453, 9.627
Mon Jan  9 14:17:14 EST 2017, 7761, 0.520, 8, 0.830, 552, 96, 12, 11, 86, 129.093, 135.070
Mon Jan  9 14:17:38 EST 2017, 5286, 0.270, 6, 0.080, 477, 29, 17, 48, 19, 23.707, 23.257
Mon Jan  9 14:17:53 EST 2017, 336, 0.770, 1, 0.580, 327, 74, 7, 23, 64, 15.447, 15.597
Mon Jan  9 14:18:08 EST 2017, 259, 0.420, 6, 0.960, 578, 56, 11, 8, 25, 14.683, 14.550
Mon Jan  9 14:18:09 EST 2017, 5209, 0.920, 1, 0.460, 428, 11, 1, 33, 70, 0.800, 0.817
Mon Jan  9 14:18:29 EST 2017, 7684, 0.170, 3, 0.710, 353, 78, 6, 21, 47, 19.753, 19.600
Mon Jan  9 14:20:36 EST 2017, 2734, 0.670, 8, 0.210, 503, 33, 15, 46, 92, 124.230, 121.557
Mon Jan  9 14:20:42 EST 2017, 3972, 0.040, 2, 0.830, 315, 45, 13, 27, 14, 5.847, 5.927
Mon Jan  9 14:20:54 EST 2017, 8922, 0.540, 7, 0.330, 465, 90, 3, 2, 59, 11.647, 12.043
Mon Jan  9 14:21:11 EST 2017, 6447, 0.290, 9, 0.580, 540, 22, 8, 39, 36, 15.887, 16.127
Mon Jan  9 14:22:50 EST 2017, 1497, 0.790, 5, 0.080, 390, 67, 18, 14, 81, 94.187, 97.100
Mon Jan  9 14:23:27 EST 2017, 2115, 0.230, 7, 0.270, 446, 73, 12, 42, 19, 36.323, 35.477
Mon Jan  9 14:23:32 EST 2017, 7065, 0.730, 3, 0.770, 596, 28, 2, 17, 64, 5.133, 5.127
Mon Jan  9 14:23:58 EST 2017, 9540, 0.480, 1, 0.020, 521, 95, 7, 30, 42, 25.587, 24.737
Mon Jan  9 14:24:45 EST 2017, 4590, 0.980, 5, 0.520, 371, 50, 16, 5, 87, 46.380, 44.600
Mon Jan  9 14:25:09 EST 2017, 3353, 0.360, 4, 0.400, 484, 39, 14, 24, 30, 22.907, 22.993
Mon Jan  9 14:26:09 EST 2017, 8303, 0.860, 8, 0.900, 334, 84, 5, 49, 75, 60.333, 59.747
Mon Jan  9 14:26:16 EST 2017, 5828, 0.110, 6, 0.150, 409, 17, 9, 11, 53, 6.827, 6.783
Mon Jan  9 14:29:34 EST 2017, 878, 0.610, 2, 0.650, 559, 62, 19, 36, 98, 190.947, 190.640
