# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sun Jul  9 01:56:33 EDT 2017, 0.800, 137, 24, 4, 12, 307, 14, 35, 16, 44, 2.310, 2.407
Sun Jul  9 02:01:09 EDT 2017, 0.300, 157, 29, 8, 23, 457, 4, 15, 1, 24, 1.227, 1.220
Sun Jul  9 02:06:11 EDT 2017, 0.430, 132, 20, 3, 9, 495, 7, 20, 27, 49, 1.570, 1.547
Sun Jul  9 02:11:18 EDT 2017, 0.930, 152, 25, 7, 20, 345, 16, 40, 12, 29, 2.163, 2.250
Sun Jul  9 02:16:25 EDT 2017, 0.680, 122, 28, 5, 26, 570, 11, 10, 20, 19, 1.233, 1.267
Sun Jul  9 02:21:27 EDT 2017, 0.180, 142, 23, 9, 15, 420, 2, 30, 5, 39, 1.263, 1.273
Sun Jul  9 02:26:34 EDT 2017, 0.240, 139, 29, 7, 16, 439, 8, 13, 29, 12, 1.233, 1.253
Sun Jul  9 02:31:10 EDT 2017, 0.740, 159, 24, 3, 27, 589, 17, 33, 14, 32, 2.517, 2.623
Sun Jul  9 02:41:14 EDT 2017, 0.990, 129, 22, 9, 22, 364, 13, 23, 22, 42, 300.000, 300.000
Sun Jul  9 02:45:00 EDT 2017, 0.490, 149, 27, 5, 11, 514, 3, 43, 7, 22, 1.250, 1.233
Sun Jul  9 02:50:07 EDT 2017, 0.360, 124, 23, 6, 19, 476, 5, 38, 26, 47, 1.563, 1.550
Sun Jul  9 02:54:58 EDT 2017, 0.860, 144, 28, 2, 8, 326, 15, 18, 11, 27, 1.447, 1.550
Sun Jul  9 03:00:10 EDT 2017, 0.610, 134, 26, 8, 13, 551, 10, 48, 18, 17, 1.550, 1.583
Sun Jul  9 03:05:12 EDT 2017, 0.110, 154, 21, 4, 24, 401, 1, 28, 3, 37, 1.237, 1.177
Sun Jul  9 03:10:24 EDT 2017, 0.080, 133, 24, 5, 24, 336, 19, 19, 0, 28, 1.347, 1.473
Sun Jul  9 03:15:21 EDT 2017, 0.580, 153, 29, 9, 13, 486, 10, 39, 15, 48, 1.970, 2.217
Sun Jul  9 03:20:27 EDT 2017, 0.830, 123, 27, 3, 18, 411, 5, 29, 8, 38, 1.253, 1.300
Sun Jul  9 03:25:29 EDT 2017, 0.330, 143, 22, 7, 29, 561, 14, 49, 23, 18, 1.850, 1.867
Sun Jul  9 03:30:06 EDT 2017, 0.460, 128, 28, 4, 15, 598, 17, 34, 4, 33, 2.547, 2.827
Sun Jul  9 03:40:39 EDT 2017, 0.960, 148, 23, 8, 26, 448, 7, 14, 19, 13, 300.000, 300.000
Sun Jul  9 03:44:46 EDT 2017, 0.710, 138, 20, 2, 21, 523, 3, 44, 11, 23, 1.253, 1.233
Sun Jul  9 03:50:03 EDT 2017, 0.210, 158, 25, 6, 10, 373, 12, 24, 26, 43, 1.450, 1.573
Sun Jul  9 03:55:09 EDT 2017, 0.140, 121, 21, 8, 11, 354, 18, 42, 6, 26, 1.857, 1.840
Sun Jul  9 04:00:11 EDT 2017, 0.640, 141, 26, 4, 22, 504, 8, 22, 21, 46, 1.570, 1.540
Sun Jul  9 04:04:43 EDT 2017, 0.890, 131, 28, 6, 28, 429, 4, 32, 13, 36, 1.280, 1.257
Sun Jul  9 04:09:45 EDT 2017, 0.390, 151, 23, 2, 17, 579, 13, 12, 28, 16, 1.483, 1.463
Sun Jul  9 04:19:49 EDT 2017, 0.270, 136, 25, 9, 25, 542, 16, 27, 2, 31, 1.567, 1.760
Sun Jul  9 04:24:56 EDT 2017, 0.770, 156, 20, 5, 14, 392, 6, 47, 17, 11, 1.257, 1.230
Sun Jul  9 04:29:58 EDT 2017, 0.520, 126, 22, 7, 9, 467, 1, 17, 10, 21, 1.170, 1.250
Sun Jul  9 04:38:36 EDT 2017, 0.020, 146, 27, 3, 20, 317, 11, 37, 25, 41, 1.533, 1.510
Sun Jul  9 04:42:22 EDT 2017, 0.010, 121, 22, 4, 17, 371, 7, 48, 11, 22, 1.253, 1.243
Sun Jul  9 04:47:29 EDT 2017, 0.510, 141, 27, 8, 28, 521, 16, 28, 26, 42, 2.430, 2.517
Sun Jul  9 04:52:31 EDT 2017, 0.760, 131, 25, 2, 23, 446, 11, 38, 4, 32, 1.967, 2.077
Sun Jul  9 04:57:37 EDT 2017, 0.260, 151, 20, 6, 12, 596, 2, 18, 19, 12, 1.233, 1.153
Sun Jul  9 05:02:09 EDT 2017, 0.390, 136, 28, 5, 20, 558, 9, 23, 7, 37, 1.540, 1.580
Sun Jul  9 05:07:26 EDT 2017, 0.890, 156, 23, 9, 9, 408, 18, 43, 22, 17, 1.870, 1.883
Sun Jul  9 05:12:28 EDT 2017, 0.640, 126, 21, 3, 15, 483, 14, 13, 0, 27, 1.567, 1.567
Sun Jul  9 05:17:34 EDT 2017, 0.140, 146, 26, 7, 26, 333, 4, 33, 15, 47, 1.273, 1.283
Sun Jul  9 05:22:41 EDT 2017, 0.200, 134, 20, 9, 27, 314, 5, 11, 9, 24, 1.223, 1.250
Sun Jul  9 05:27:38 EDT 2017, 0.700, 154, 25, 5, 16, 464, 15, 31, 24, 44, 2.453, 2.650
Sun Jul  9 05:33:10 EDT 2017, 0.950, 124, 28, 7, 10, 389, 10, 21, 2, 34, 1.530, 1.540
Sun Jul  9 05:36:41 EDT 2017, 0.450, 144, 23, 3, 21, 539, 1, 41, 17, 14, 1.247, 1.237
Sun Jul  9 05:41:54 EDT 2017, 0.320, 129, 26, 8, 8, 577, 8, 36, 13, 39, 1.563, 1.640
Sun Jul  9 05:46:51 EDT 2017, 0.820, 149, 21, 4, 19, 427, 17, 16, 28, 19, 1.347, 1.440
Sun Jul  9 05:51:57 EDT 2017, 0.570, 139, 24, 6, 24, 502, 12, 46, 6, 29, 2.250, 2.160
Sun Jul  9 05:57:09 EDT 2017, 0.070, 159, 29, 2, 13, 352, 3, 26, 21, 49, 1.270, 1.233
Sun Jul  9 06:01:35 EDT 2017, 0.110, 138, 25, 3, 12, 418, 17, 15, 20, 15, 1.307, 1.300
Sun Jul  9 06:06:53 EDT 2017, 0.610, 158, 20, 7, 23, 568, 7, 35, 5, 35, 1.663, 1.743
Sun Jul  9 06:15:45 EDT 2017, 0.860, 128, 23, 5, 29, 343, 2, 25, 27, 45, 1.237, 1.243
Sun Jul  9 06:19:52 EDT 2017, 0.360, 148, 28, 9, 18, 493, 12, 45, 12, 25, 1.563, 1.560
Sun Jul  9 06:24:59 EDT 2017, 0.480, 123, 22, 2, 26, 455, 19, 30, 16, 40, 2.767, 2.763
Sun Jul  9 06:35:12 EDT 2017, 0.980, 143, 27, 6, 15, 305, 9, 10, 1, 20, 300.000, 300.000
Sun Jul  9 06:38:54 EDT 2017, 0.730, 133, 29, 4, 10, 530, 5, 40, 23, 10, 1.247, 1.290
Sun Jul  9 06:43:50 EDT 2017, 0.230, 153, 24, 8, 21, 380, 14, 20, 8, 30, 1.367, 1.487
Sun Jul  9 06:48:52 EDT 2017, 0.170, 125, 27, 6, 22, 399, 15, 42, 18, 18, 1.363, 1.457
Sun Jul  9 06:53:59 EDT 2017, 0.670, 145, 22, 2, 11, 549, 6, 22, 3, 38, 1.460, 1.460
Sun Jul  9 06:59:06 EDT 2017, 0.920, 135, 20, 8, 17, 324, 1, 32, 25, 48, 1.230, 1.260
Sun Jul  9 07:04:18 EDT 2017, 0.420, 155, 25, 4, 28, 474, 11, 12, 10, 28, 1.247, 1.260
Sun Jul  9 07:09:25 EDT 2017, 0.290, 130, 24, 7, 14, 511, 18, 27, 22, 43, 2.167, 2.243
Sun Jul  9 07:14:22 EDT 2017, 0.790, 150, 29, 3, 25, 361, 8, 47, 7, 23, 1.537, 1.570
Sun Jul  9 07:19:34 EDT 2017, 0.540, 120, 26, 9, 19, 586, 4, 17, 29, 13, 1.343, 1.247
Sun Jul  9 07:24:30 EDT 2017, 0.040, 140, 21, 5, 8, 436, 13, 37, 14, 33, 1.647, 1.870
Sun Jul  9 07:29:37 EDT 2017, 0.030, 131, 28, 8, 24, 479, 2, 23, 28, 20, 1.217, 1.300
Sun Jul  9 07:34:14 EDT 2017, 0.530, 151, 23, 4, 13, 329, 12, 43, 13, 40, 2.030, 2.150
Sun Jul  9 07:39:16 EDT 2017, 0.780, 121, 21, 6, 8, 554, 16, 13, 20, 30, 1.547, 1.570
Sun Jul  9 07:48:54 EDT 2017, 0.280, 141, 26, 2, 19, 404, 7, 33, 5, 10, 1.230, 1.210
Sun Jul  9 07:52:30 EDT 2017, 0.400, 126, 24, 9, 11, 441, 4, 48, 24, 35, 1.243, 1.230
Sun Jul  9 07:57:42 EDT 2017, 0.900, 146, 29, 5, 22, 591, 14, 28, 9, 15, 1.547, 1.550
Sun Jul  9 08:00:08 EDT 2017, 0.650, 136, 27, 7, 27, 366, 19, 38, 16, 25, 2.117, 2.100
Sun Jul  9 08:03:09 EDT 2017, 0.150, 156, 22, 3, 16, 516, 9, 18, 1, 45, 1.447, 1.253
