# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 13:45:58 EST 2017, 9932, 0.240, 3, 0.980, 491, 29, 13, 16, 76, 27.927, 27.763
Mon Jan  9 13:46:11 EST 2017, 4982, 0.740, 7, 0.480, 341, 74, 3, 41, 31, 11.967, 11.717
Mon Jan  9 13:47:02 EST 2017, 3744, 0.120, 4, 0.600, 454, 62, 5, 35, 88, 50.573, 49.460
Mon Jan  9 13:47:09 EST 2017, 8694, 0.620, 8, 0.100, 304, 17, 15, 10, 43, 6.607, 6.477
Mon Jan  9 13:49:04 EST 2017, 6219, 0.370, 6, 0.850, 379, 85, 10, 48, 65, 114.000, 113.343
Mon Jan  9 13:49:06 EST 2017, 1269, 0.870, 2, 0.350, 529, 40, 1, 23, 20, 1.190, 1.140
Mon Jan  9 13:49:10 EST 2017, 960, 0.330, 5, 0.380, 520, 20, 19, 12, 12, 4.360, 4.630
Mon Jan  9 13:50:15 EST 2017, 5910, 0.830, 9, 0.880, 370, 65, 10, 37, 57, 63.043, 61.573
Mon Jan  9 13:50:26 EST 2017, 8385, 0.080, 7, 0.130, 445, 43, 5, 24, 34, 10.887, 10.873
Mon Jan  9 13:54:11 EST 2017, 3435, 0.580, 2, 0.630, 595, 88, 14, 49, 79, 222.673, 213.603
Mon Jan  9 13:55:14 EST 2017, 4672, 0.210, 8, 0.260, 407, 99, 17, 30, 23, 62.183, 61.047
Mon Jan  9 13:55:38 EST 2017, 9622, 0.710, 4, 0.760, 557, 54, 7, 5, 68, 21.847, 22.457
Mon Jan  9 13:55:50 EST 2017, 7147, 0.460, 1, 0.010, 482, 77, 3, 43, 45, 11.607, 11.293
Mon Jan  9 13:56:22 EST 2017, 2197, 0.960, 6, 0.510, 332, 32, 12, 18, 90, 31.367, 31.123
Mon Jan  9 13:56:37 EST 2017, 1579, 0.020, 2, 0.820, 351, 26, 18, 40, 29, 14.743, 14.613
Mon Jan  9 13:57:34 EST 2017, 6529, 0.520, 6, 0.320, 501, 71, 8, 15, 74, 56.033, 54.413
Mon Jan  9 13:57:55 EST 2017, 9004, 0.270, 9, 0.570, 576, 48, 4, 27, 51, 21.070, 21.193
Mon Jan  9 13:59:29 EST 2017, 4054, 0.770, 4, 0.070, 426, 93, 13, 2, 96, 80.460, 80.660
Mon Jan  9 14:00:02 EST 2017, 2816, 0.400, 5, 0.950, 538, 82, 16, 21, 17, 32.450, 32.633
Mon Jan  9 14:00:15 EST 2017, 7766, 0.900, 1, 0.450, 388, 37, 6, 46, 62, 12.580, 12.317
Mon Jan  9 14:00:16 EST 2017, 5291, 0.150, 3, 0.700, 313, 60, 1, 9, 40, 1.707, 1.707
Mon Jan  9 14:00:43 EST 2017, 341, 0.650, 7, 0.200, 463, 15, 11, 34, 85, 26.363, 26.453
Mon Jan  9 14:01:02 EST 2017, 264, 0.040, 3, 0.310, 433, 31, 7, 48, 45, 18.300, 18.573
Mon Jan  9 14:04:52 EST 2017, 5214, 0.540, 7, 0.810, 583, 76, 16, 23, 90, 228.270, 226.997
Mon Jan  9 14:05:18 EST 2017, 7689, 0.290, 5, 0.060, 508, 53, 11, 35, 22, 26.633, 26.420
Mon Jan  9 14:05:25 EST 2017, 2739, 0.790, 1, 0.560, 358, 98, 2, 10, 67, 5.677, 6.037
Mon Jan  9 14:05:59 EST 2017, 3976, 0.420, 8, 0.440, 470, 87, 9, 17, 33, 33.223, 33.147
Mon Jan  9 14:07:24 EST 2017, 8926, 0.920, 4, 0.940, 320, 42, 18, 42, 78, 84.753, 83.907
Mon Jan  9 14:07:28 EST 2017, 6451, 0.170, 2, 0.190, 395, 65, 14, 4, 11, 3.510, 3.543
Mon Jan  9 14:07:37 EST 2017, 1501, 0.670, 6, 0.690, 545, 20, 4, 29, 56, 9.200, 9.113
Mon Jan  9 14:07:38 EST 2017, 2120, 0.360, 1, 0.870, 564, 14, 5, 1, 39, 0.923, 0.880
Mon Jan  9 14:09:33 EST 2017, 7070, 0.860, 6, 0.370, 414, 59, 15, 26, 84, 112.177, 113.360
Mon Jan  9 14:09:38 EST 2017, 9545, 0.110, 8, 0.620, 339, 36, 10, 14, 17, 4.667, 4.647
Mon Jan  9 14:09:50 EST 2017, 4595, 0.610, 3, 0.120, 489, 81, 1, 39, 62, 10.793, 11.090
Mon Jan  9 14:10:37 EST 2017, 3358, 0.230, 7, 0.750, 302, 93, 8, 32, 50, 46.400, 45.190
Mon Jan  9 14:11:27 EST 2017, 8308, 0.730, 2, 0.250, 452, 48, 17, 7, 95, 46.970, 47.583
Mon Jan  9 14:12:26 EST 2017, 5833, 0.480, 4, 0.500, 527, 70, 12, 45, 28, 58.593, 57.287
Mon Jan  9 14:12:33 EST 2017, 883, 0.980, 9, 0.000, 377, 25, 3, 20, 73, 6.730, 6.797
Mon Jan  9 14:13:09 EST 2017, 1192, 0.450, 6, 0.220, 367, 45, 17, 6, 70, 34.113, 35.280
Mon Jan  9 14:13:23 EST 2017, 6142, 0.950, 1, 0.720, 517, 90, 7, 31, 25, 13.923, 13.837
Mon Jan  9 14:13:31 EST 2017, 8617, 0.200, 4, 0.470, 592, 22, 2, 18, 93, 6.793, 6.747
Mon Jan  9 14:14:58 EST 2017, 3667, 0.700, 8, 0.970, 442, 67, 12, 43, 48, 85.713, 85.227
Mon Jan  9 14:16:23 EST 2017, 4904, 0.080, 2, 0.090, 555, 56, 19, 25, 59, 81.277, 80.693
Mon Jan  9 14:16:24 EST 2017, 9854, 0.580, 7, 0.590, 405, 11, 9, 0, 14, 0.607, 0.653
Mon Jan  9 14:17:16 EST 2017, 7379, 0.330, 9, 0.340, 330, 79, 5, 37, 81, 51.253, 52.107
Mon Jan  9 14:17:33 EST 2017, 2429, 0.830, 5, 0.840, 480, 34, 14, 12, 36, 16.607, 16.360
Mon Jan  9 14:19:23 EST 2017, 1811, 0.140, 8, 0.530, 498, 39, 15, 40, 64, 97.030, 89.543
Mon Jan  9 14:19:30 EST 2017, 6761, 0.640, 3, 0.030, 348, 84, 6, 15, 19, 6.883, 7.000
Mon Jan  9 14:19:32 EST 2017, 9236, 0.390, 1, 0.780, 423, 17, 1, 28, 87, 1.337, 1.337
Mon Jan  9 14:19:55 EST 2017, 4286, 0.890, 5, 0.280, 573, 62, 11, 3, 42, 23.657, 23.143
Mon Jan  9 14:21:53 EST 2017, 3048, 0.260, 4, 0.660, 386, 73, 18, 21, 76, 115.613, 114.060
Mon Jan  9 14:22:13 EST 2017, 7998, 0.760, 9, 0.160, 536, 28, 8, 46, 31, 19.957, 19.923
Mon Jan  9 14:22:58 EST 2017, 5523, 0.010, 6, 0.910, 461, 96, 4, 9, 98, 43.057, 38.677
Mon Jan  9 14:23:29 EST 2017, 573, 0.510, 2, 0.410, 311, 51, 13, 34, 53, 30.613, 30.350
Mon Jan  9 14:23:50 EST 2017, 419, 0.280, 8, 0.770, 531, 63, 2, 16, 94, 19.850, 19.003
Mon Jan  9 14:24:08 EST 2017, 5369, 0.780, 4, 0.270, 381, 18, 12, 41, 49, 17.250, 17.260
Mon Jan  9 14:24:31 EST 2017, 7844, 0.030, 1, 0.520, 306, 86, 16, 3, 71, 22.580, 22.120
Mon Jan  9 14:24:43 EST 2017, 2894, 0.530, 6, 0.020, 456, 41, 7, 28, 26, 11.717, 12.110
Mon Jan  9 14:25:15 EST 2017, 4131, 0.150, 5, 0.890, 344, 52, 4, 47, 83, 31.387, 31.467
Mon Jan  9 14:26:41 EST 2017, 9081, 0.650, 9, 0.390, 494, 97, 14, 22, 38, 83.600, 83.937
Mon Jan  9 14:28:03 EST 2017, 6606, 0.400, 7, 0.640, 569, 29, 19, 35, 60, 79.383, 79.937
Mon Jan  9 14:28:10 EST 2017, 1656, 0.900, 3, 0.140, 419, 74, 9, 10, 15, 6.717, 6.813
