# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 13:45:09 EST 2017, 5470, 0.260, 3, 0.640, 532, 89, 4, 11, 15, 5.210, 5.023
Mon Jan  9 13:46:07 EST 2017, 520, 0.760, 8, 0.140, 382, 44, 13, 36, 60, 57.577, 56.790
Mon Jan  9 13:46:10 EST 2017, 675, 0.050, 2, 0.530, 461, 60, 2, 18, 19, 2.133, 2.100
Mon Jan  9 13:46:26 EST 2017, 5625, 0.550, 6, 0.030, 311, 15, 11, 43, 64, 15.963, 15.887
Mon Jan  9 13:47:05 EST 2017, 8100, 0.300, 8, 0.780, 386, 82, 16, 6, 42, 38.807, 36.893
Mon Jan  9 13:47:50 EST 2017, 3150, 0.800, 4, 0.280, 536, 37, 7, 31, 87, 43.300, 44.140
Mon Jan  9 13:48:03 EST 2017, 4387, 0.430, 5, 0.660, 424, 48, 4, 49, 31, 13.587, 13.710
Mon Jan  9 13:49:30 EST 2017, 9337, 0.930, 1, 0.160, 574, 93, 14, 24, 76, 83.120, 85.103
Mon Jan  9 13:50:17 EST 2017, 6862, 0.180, 3, 0.910, 499, 26, 19, 37, 53, 46.843, 45.563
Mon Jan  9 13:51:11 EST 2017, 1912, 0.680, 7, 0.410, 349, 71, 9, 12, 98, 51.467, 53.590
Mon Jan  9 13:51:14 EST 2017, 2531, 0.370, 4, 0.220, 330, 76, 1, 34, 25, 2.730, 2.830
Mon Jan  9 13:51:35 EST 2017, 7481, 0.870, 9, 0.720, 480, 31, 10, 9, 70, 20.557, 20.230
Mon Jan  9 13:55:17 EST 2017, 9956, 0.120, 7, 0.470, 555, 99, 15, 46, 48, 215.833, 220.893
Mon Jan  9 13:55:40 EST 2017, 5006, 0.620, 2, 0.970, 405, 54, 5, 21, 93, 22.397, 22.517
Mon Jan  9 13:55:41 EST 2017, 3768, 0.240, 8, 0.100, 593, 43, 3, 2, 14, 1.410, 1.367
Mon Jan  9 13:57:13 EST 2017, 8718, 0.740, 3, 0.600, 443, 88, 13, 27, 59, 89.023, 90.830
Mon Jan  9 13:57:18 EST 2017, 6243, 0.490, 1, 0.350, 368, 20, 17, 15, 36, 4.540, 4.620
Mon Jan  9 13:59:01 EST 2017, 1293, 0.990, 6, 0.850, 518, 65, 8, 40, 81, 100.943, 101.727
Mon Jan  9 14:01:46 EST 2017, 984, 0.460, 9, 0.880, 527, 85, 12, 26, 84, 161.570, 158.147
Mon Jan  9 14:01:49 EST 2017, 5934, 0.960, 5, 0.380, 377, 40, 3, 1, 39, 2.333, 2.340
Mon Jan  9 14:02:15 EST 2017, 8409, 0.210, 2, 0.630, 302, 62, 7, 38, 62, 25.517, 24.983
Mon Jan  9 14:02:19 EST 2017, 3459, 0.710, 7, 0.130, 452, 17, 17, 13, 17, 4.690, 4.733
Mon Jan  9 14:02:43 EST 2017, 4697, 0.080, 4, 0.750, 339, 29, 14, 7, 95, 21.630, 21.473
Mon Jan  9 14:03:21 EST 2017, 9647, 0.580, 8, 0.250, 489, 74, 5, 32, 50, 37.743, 38.157
Mon Jan  9 14:04:25 EST 2017, 7172, 0.330, 6, 0.500, 564, 51, 10, 20, 73, 63.553, 60.777
Mon Jan  9 14:05:12 EST 2017, 2222, 0.830, 1, 0.000, 414, 96, 19, 45, 28, 46.037, 44.730
Mon Jan  9 14:07:13 EST 2017, 1603, 0.150, 6, 0.320, 396, 90, 11, 23, 90, 117.800, 119.450
Mon Jan  9 14:07:17 EST 2017, 6553, 0.650, 2, 0.820, 546, 45, 1, 48, 45, 4.433, 4.447
Mon Jan  9 14:07:44 EST 2017, 9028, 0.400, 4, 0.070, 471, 68, 6, 10, 67, 26.237, 26.383
Mon Jan  9 14:07:55 EST 2017, 4078, 0.900, 9, 0.570, 321, 23, 16, 35, 22, 10.873, 10.727
Mon Jan  9 14:08:08 EST 2017, 2840, 0.270, 1, 0.440, 508, 12, 13, 41, 79, 12.350, 12.493
Mon Jan  9 14:08:15 EST 2017, 7790, 0.770, 5, 0.940, 358, 57, 4, 16, 34, 7.090, 7.107
Mon Jan  9 14:08:40 EST 2017, 5315, 0.020, 8, 0.190, 433, 34, 8, 29, 56, 25.177, 25.300
Mon Jan  9 14:08:50 EST 2017, 365, 0.520, 3, 0.690, 583, 79, 18, 4, 11, 9.693, 9.710
Mon Jan  9 14:09:10 EST 2017, 288, 0.170, 8, 0.810, 309, 95, 4, 12, 74, 19.953, 19.963
Mon Jan  9 14:09:44 EST 2017, 5238, 0.670, 3, 0.310, 459, 50, 14, 37, 29, 33.413, 33.457
Mon Jan  9 14:10:31 EST 2017, 7713, 0.420, 1, 0.560, 534, 73, 18, 0, 96, 45.263, 45.857
Mon Jan  9 14:10:47 EST 2017, 2763, 0.920, 5, 0.060, 384, 28, 9, 25, 51, 15.877, 15.730
Mon Jan  9 14:10:52 EST 2017, 4001, 0.300, 4, 0.930, 572, 17, 2, 43, 62, 5.513, 5.597
Mon Jan  9 14:11:06 EST 2017, 8951, 0.800, 9, 0.430, 422, 62, 11, 18, 17, 13.337, 13.287
Mon Jan  9 14:12:24 EST 2017, 6476, 0.050, 7, 0.680, 347, 39, 16, 31, 85, 75.843, 75.087
Mon Jan  9 14:12:38 EST 2017, 1526, 0.550, 2, 0.180, 497, 84, 7, 6, 40, 14.610, 14.490
Mon Jan  9 14:13:07 EST 2017, 2144, 0.480, 6, 0.370, 478, 79, 3, 34, 57, 28.527, 28.423
Mon Jan  9 14:13:09 EST 2017, 7094, 0.980, 2, 0.870, 328, 34, 12, 9, 12, 2.050, 2.060
Mon Jan  9 14:15:44 EST 2017, 9569, 0.230, 4, 0.120, 403, 56, 17, 47, 79, 153.250, 150.863
Mon Jan  9 14:15:49 EST 2017, 4619, 0.730, 8, 0.620, 553, 11, 8, 22, 34, 4.930, 4.900
Mon Jan  9 14:15:51 EST 2017, 3382, 0.110, 3, 0.250, 440, 22, 1, 3, 68, 1.030, 1.013
Mon Jan  9 14:16:24 EST 2017, 8332, 0.610, 7, 0.750, 590, 67, 10, 28, 23, 32.287, 32.473
Mon Jan  9 14:17:50 EST 2017, 5857, 0.360, 9, 0.000, 515, 45, 15, 15, 90, 85.243, 82.183
Mon Jan  9 14:18:24 EST 2017, 907, 0.860, 5, 0.500, 365, 90, 5, 40, 45, 33.870, 33.867
Mon Jan  9 14:18:56 EST 2017, 1216, 0.330, 1, 0.710, 375, 70, 14, 29, 54, 31.860, 31.117
Mon Jan  9 14:19:07 EST 2017, 6166, 0.830, 6, 0.210, 525, 25, 5, 4, 99, 10.290, 10.020
Mon Jan  9 14:20:03 EST 2017, 8641, 0.080, 8, 0.960, 450, 93, 9, 42, 31, 55.860, 55.610
Mon Jan  9 14:20:55 EST 2017, 3691, 0.580, 4, 0.460, 300, 48, 19, 17, 76, 50.713, 50.893
Mon Jan  9 14:21:14 EST 2017, 4929, 0.200, 7, 0.590, 487, 36, 12, 11, 43, 18.930, 18.757
Mon Jan  9 14:21:31 EST 2017, 9879, 0.700, 2, 0.090, 337, 81, 2, 36, 88, 15.980, 16.030
Mon Jan  9 14:21:33 EST 2017, 7404, 0.450, 5, 0.840, 412, 14, 7, 23, 20, 2.407, 2.290
Mon Jan  9 14:25:02 EST 2017, 2454, 0.950, 9, 0.340, 562, 59, 17, 48, 65, 201.380, 205.440
Mon Jan  9 14:25:44 EST 2017, 1835, 0.010, 3, 0.030, 543, 64, 13, 20, 37, 40.490, 40.640
Mon Jan  9 14:25:57 EST 2017, 6785, 0.510, 7, 0.530, 393, 19, 4, 45, 82, 13.087, 13.097
Mon Jan  9 14:26:02 EST 2017, 9260, 0.260, 5, 0.280, 318, 87, 8, 7, 15, 5.483, 5.363
Mon Jan  9 14:26:45 EST 2017, 4310, 0.760, 1, 0.780, 468, 42, 18, 32, 60, 36.017, 38.083
